lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.056667804878048,-34.95399438356164,-92.37518012422373,-97.15289440993793,-90.96026086956518,-98.47933333333329,-90.98032608695647,-93.40618633540376,-89.22717391304356,-72.44582608695656,-94.18336956521742
-8.056667804878048,-34.95379246575342,-92.37896894409948,-97.0591925465839,-91.31188819875777,-98.47385507246373,-90.80789130434779,-93.04290683229816,-88.20924637681162,-72.66445217391309,-93.81382608695652
-8.056667804878048,-34.953590547945204,-92.28496273291928,-96.80679503105597,-91.81857142857146,-98.38261973775018,-89.70126086956516,-92.4294285714286,-89.18956521739133,-73.90260869565223,-93.8814347826087
-8.056667804878048,-34.953388630136985,-92.28334161490686,-96.42413664596282,-91.51749068322985,-98.66410144927538,-88.5991739130434,-92.014248447205,-90.80647826086955,-74.01916521739138,-93.8283913043478
-8.056667804878048,-34.953186712328765,-92.02019875776396,-94.34780124223607,-91.45433126294003,-96.61501449275364,-86.0285869565216,-90.64968944099391,-89.61794202898552,-79.06342608695654,-92.28676086956513
-8.056667804878048,-34.952984794520546,-92.64270807453416,-94.21039751552799,-91.46670393374747,-96.79185507246379,-85.72693478260851,-90.58541614906841,-90.33888405797106,-78.99492173913046,-92.10478260869559
-8.056667804878048,-34.95278287671233,-93.46455900621112,-93.3334658385093,-90.99912629399593,-96.58537681159407,-85.1608260869564,-86.3850931677019,-90.52697101449277,-78.43457391304351,-93.11769565217382
-8.056667804878048,-34.95258095890411,-93.74362732919246,-92.98029813664594,-91.38357349896485,-96.53330434782598,-84.13858695652159,-86.97995031055908,-91.14601449275357,-78.56452173913047,-93.46030434782612
-8.056667804878048,-34.95237904109589,-93.17452173913037,-92.91982608695649,-91.50147412008283,-95.83594202898543,-83.18974999999992,-84.7792194616978,-91.81359420289849,-80.75167826086958,-94.38386956521742
-8.056667804878048,-34.952177123287676,-92.53257142857142,-92.3663167701863,-91.52422774327123,-95.14246376811582,-81.4717717391304,-84.2108467908903,-91.86362318840571,-82.52000869565215,-95.0271739130435
-8.056667804878048,-34.95197520547946,-92.9321366459627,-92.13213043478254,-92.0174285714286,-94.67034782608685,-82.4908369565217,-84.37783436853003,-92.00873913043468,-81.6029652173913,-95.36556521739136
-8.056667804878048,-34.95177328767124,-93.08812422360246,-91.90898757763968,-91.9936231884058,-94.40581159420283,-82.27440217391302,-84.43782815734991,-91.932956521739,-83.16832173913042,-95.50104347826088
-8.056667804878048,-34.95157136986302,-92.85936645962735,-91.70106211180119,-92.33187991718422,-93.95702173913038,-82.4419891304348,-84.53700414078675,-91.44457971014482,-83.41922608695651,-95.61597826086957
-8.056667804878048,-34.9513694520548,-92.22925465838513,-91.36815527950311,-91.83037267080742,-92.47591304347824,-82.85697826086957,-83.32042443064181,-91.55998550724628,-88.7891565217391,-96.1207826086956
-8.056667804878048,-34.95116753424658,-92.22413664596276,-91.6140807453417,-92.04659627329185,-92.27911594202902,-81.83469565217389,-82.28388612836433,-91.80492753623174,-90.64813043478259,-96.13289130434774
-8.056667804878048,-34.95096561643836,-91.84334161490688,-91.68829192546592,-92.03270807453407,-91.82508695652174,-81.88561956521737,-80.89401656314692,-91.72184057971002,-90.53779130434779,-96.06039130434773
-8.056667804878048,-34.95076369863014,-91.59002484472056,-91.72942236024855,-92.02175155279487,-91.9686956521739,-81.90296739130426,-81.64827950310553,-91.4248550724636,-89.8643130434782,-95.95036956521723
-8.056667804878048,-34.95056178082192,-91.48414906832303,-92.31150310559012,-92.27498343685276,-92.03727536231892,-80.444554347826,-82.44767080745343,-91.27420289855053,-89.80438695652171,-95.88349999999977
-8.056667804878048,-34.9503598630137,-91.54255900621122,-92.33571428571435,-92.27208488612813,-92.22988405797109,-80.26340217391297,-82.40065217391304,-91.35859420289836,-89.49349999999995,-95.89854347826065
-8.056667804878048,-34.950157945205476,-91.5775776397516,-92.35142857142863,-92.28417184264985,-92.25759420289864,-80.25155434782602,-81.98404347826087,-91.54386956521721,-89.47040434782605,-95.89854347826065
-8.056667804878048,-34.94995602739726,-91.61132919254663,-92.36234782608702,-92.28483022774303,-92.26640579710153,-80.24590217391298,-82.11732298136647,-91.5571739130433,-89.44722173913041,-95.89854347826065
-8.056667804878048,-34.949754109589044,-91.75653416149073,-92.38048447204976,-92.12687577639727,-92.34515942028993,-80.05224999999993,-82.20722360248449,-91.80349275362302,-89.86443913043476,-95.90728260869544
-8.056667804878048,-34.949552191780825,-91.5343726708075,-92.46834782608703,-92.14351759834345,-92.38347826086965,-80.56833695652168,-82.55538509316773,-91.73740579710129,-89.55577826086953,-95.91602173913022
-8.056667804878048,-34.949350273972605,-91.66413664596277,-92.44503726708082,-92.12733954451323,-92.29469565217398,-80.87034420289848,-82.2944099378882,-91.69357971014477,-89.4069956521739,-95.91689130434762
-8.056667804878048,-34.949148356164386,-91.65070807453421,-92.37815527950318,-92.11487163561054,-92.16931884057979,-80.73070652173905,-82.21432298136645,-91.63200724637666,-89.43543913043476,-95.91804347826066
-8.056667804878048,-34.948946438356174,-91.61532712215325,-92.15785093167707,-92.17655279503084,-91.98966666666675,-80.58325724637673,-81.87159627329194,-91.45112318840563,-89.41990869565217,-95.95008695652153
-8.056667804878048,-34.94874452054795,-91.61532712215325,-92.15785093167707,-92.17655279503084,-91.98966666666675,-80.58325724637673,-81.87159627329194,-91.45112318840563,-89.41990869565217,-95.95008695652153
-8.056667804878048,-34.94854260273973,-91.47573498964806,-92.1253416149069,-92.10938509316749,-91.98416977225679,-80.45788043478252,-81.82969565217392,-91.4552826086955,-89.50868985507245,-95.95147826086937
-8.056667804878048,-34.94834068493151,-91.4522567287785,-92.11494409937896,-92.05657763975134,-91.96462939958599,-80.32290217391295,-81.85175776397517,-91.44751449275347,-89.5029144927536,-95.94821739130414
-8.056667804878048,-34.94813876712329,-91.08945548654248,-91.65666967814802,-91.81053623188383,-91.7549482401657,-80.08107608695647,-81.4251469979296,-91.09179468599018,-89.44310184453226,-95.9879347826085
-8.056667804878048,-34.94793684931507,-90.86837474120084,-91.40612196499161,-91.67404761904741,-91.75955693581788,-79.9280978260869,-81.01506004140786,-90.9059057971013,-89.47607654808958,-96.01219565217373
-8.056667804878048,-34.94773493150685,-90.86837474120084,-91.40612196499161,-91.67404761904741,-91.75955693581788,-79.9280978260869,-81.01506004140786,-90.9059057971013,-89.47607654808958,-96.01219565217373
-8.056667804878048,-34.94753301369863,-90.97471325051761,-91.29611970638065,-91.78278633540351,-91.66316563147006,-79.84615434782604,-80.92024016563147,-90.85261594202882,-89.48659354413701,-96.02545652173895
-8.056667804878048,-34.94733109589041,-90.89623084886131,-91.15661038961048,-91.68114761904741,-91.59729606625267,-79.55295869565212,-80.5927536231884,-90.66532608695636,-89.40897615283268,-96.03313043478242
-8.056667804878048,-34.94712917808219,-90.92763768115944,-91.06792377188037,-91.74209420289834,-91.60803519668744,-79.67018913043472,-80.50239648033126,-90.6493623188404,-89.39445283267457,-96.03086956521722
-8.056667804878048,-34.94692726027397,-90.64464233954453,-90.10727272727281,-91.81308074534142,-90.75516563147005,-78.76698260869561,-78.19886024844719,-89.68573671497572,-89.18610540184451,-96.17352173913028
-8.056667804878048,-34.946725342465754,-89.7668566252588,-87.30893619424067,-91.59717681159405,-88.1971987577641,-75.45341811594207,-72.7327950310559,-87.01584541062792,-88.87233530961791,-96.63073913043462
-8.056667804878048,-34.94652342465753,-87.40249948240162,-83.74388198757777,-88.6864192546582,-83.61756521739137,-70.77787391304363,-66.11418633540362,-84.5614492753623,-87.49169960474309,-97.17539130434768
-8.056667804878048,-34.94632150684932,-87.44538561076604,-84.47467701863363,-89.07514596273278,-87.37610144927538,-69.37999565217397,-68.5142484472049,-88.66310144927543,-88.95618023715413,-96.39241304347824
-8.056667804878048,-34.946119589041096,-87.91148498964803,-85.2246521739131,-89.37072360248432,-87.96540579710144,-70.6582130434783,-68.26335403726704,-88.6711304347827,-89.03661660079052,-96.34380434782608
-8.056667804878048,-34.94591767123288,-87.91148498964803,-85.2246521739131,-89.37072360248432,-87.96540579710144,-70.6582130434783,-68.26335403726704,-88.6711304347827,-89.03661660079052,-96.34380434782608
-8.056667804878048,-34.94571575342466,-87.91148498964803,-85.2246521739131,-89.37072360248432,-87.96540579710144,-70.6582130434783,-68.26335403726704,-88.6711304347827,-89.03661660079052,-96.34380434782608
-8.056667804878048,-34.94551383561644,-87.91148498964803,-85.2246521739131,-89.37072360248432,-87.96540579710144,-70.6582130434783,-68.26335403726704,-88.6711304347827,-89.03661660079052,-96.34380434782608
-8.056667804878048,-34.94531191780822,-87.91148498964803,-85.2246521739131,-89.37072360248432,-87.96540579710144,-70.6582130434783,-68.26335403726704,-88.6711304347827,-89.03661660079052,-96.34380434782608
-8.05650768292683,-34.95985,-85.49008695652172,-99.89597515527934,-84.8256894409938,-95.66353623188404,-98.44741304347836,-86.1112173913043,-83.46128985507244,-85.63050434782609,-64.68382608695654
-8.05650768292683,-34.959648082191784,-85.49008695652172,-99.89597515527934,-84.8256894409938,-95.66353623188404,-98.44741304347836,-86.1112173913043,-83.46128985507244,-85.63050434782609,-64.68382608695654
-8.05650768292683,-34.95944616438357,-85.23038509316771,-99.932906832298,-84.57536645962733,-95.66353623188404,-98.44741304347836,-86.05062111801239,-82.86399999999996,-85.57182608695649,-64.7193043478261
-8.05650768292683,-34.959244246575345,-86.16250931677017,-99.99356521739107,-83.67454658385095,-95.52236231884056,-98.44741304347836,-84.56757763975149,-85.78299999999994,-84.47714782608695,-64.70869565217397
-8.05650768292683,-34.959042328767126,-87.4287826086956,-99.80412422360232,-88.3553664596273,-95.39997101449279,-97.90373913043486,-85.98689440993786,-87.34857971014483,-84.25314782608693,-65.81791304347824
-8.05650768292683,-34.958840410958906,-88.94718012422354,-99.58673291925457,-87.47505590062106,-95.4289710144928,-97.7904565217392,-86.28839751552786,-87.26078260869551,-84.1553217391304,-66.12330434782605
-8.05650768292683,-34.958638493150694,-87.89217391304342,-99.50795031055898,-89.15070807453401,-96.05336231884071,-95.09158695652164,-87.95132919254645,-87.16814492753612,-82.70090434782611,-64.52173913043474
-8.05650768292683,-34.95843657534247,-89.25190062111794,-99.43811180124226,-90.62900621117998,-96.32939130434798,-93.61284782608683,-89.97772670807448,-86.60250724637672,-81.41146086956526,-66.01
-8.05650768292683,-34.95823465753425,-89.81375155279498,-99.4053291925466,-91.19404968944086,-96.34494202898561,-92.8474999999999,-90.74663354037264,-87.29959420289845,-79.2650434782609,-66.70695652173913
-8.05650768292683,-34.958032739726036,-91.04182608695643,-99.31959006211189,-90.97570186335395,-96.42757971014504,-92.99082608695642,-91.4839627329193,-87.70128985507243,-83.96229565217392,-66.56408695652179
-8.05650768292683,-34.95783082191781,-90.682152173913,-99.41714285714292,-90.67162732919243,-97.06627536231893,-94.45130434782605,-92.1651304347826,-84.18836645962737,-83.0557739130435,-66.48660869565221
-8.05650768292683,-34.95762890410959,-90.74303881987571,-99.35295652173916,-91.28088198757752,-98.91936231884058,-95.16260869565211,-93.5466086956522,-82.17815734989647,-82.62015652173906,-70.1882608695653
-8.05650768292683,-34.95742698630137,-91.00798757763974,-99.27606211180134,-92.15721739130417,-100.21307246376817,-93.16684782608685,-96.30679503105597,-86.62695072463768,-76.20386086956526,-74.16860869565225
-8.05650768292683,-34.957225068493145,-90.6097391304348,-99.27963975155285,-92.3507329192545,-100.8871449275364,-92.4900652173912,-95.30290683229825,-85.63713043478258,-74.81772173913039,-79.70443478260873
-8.05650768292683,-34.957023150684925,-90.95768944099372,-99.26463354037263,-93.19212422360232,-100.76066666666684,-91.75360869565209,-95.14633540372675,-86.58507246376811,-71.02859130434783,-86.6042608695653
-8.05650768292683,-34.95682123287671,-90.97329192546577,-99.29683229813655,-93.93706832298128,-100.71750724637698,-91.51889130434773,-95.13575155279497,-86.73591304347825,-69.92055652173917,-90.55686956521753
-8.05650768292683,-34.95661931506849,-90.96724223602469,-99.12732919254645,-92.25611180124218,-100.663391304348,-91.40182608695645,-95.2507577639751,-86.25875362318834,-71.03156521739135,-88.6920869565219
-8.05650768292683,-34.956417397260275,-91.26053416149061,-99.11453416149055,-91.72665838509309,-100.59859420289872,-91.33526086956516,-95.67617391304343,-85.75646376811592,-70.1254086956522,-89.39695652173926
-8.05650768292683,-34.956215479452055,-91.44972670807444,-99.04385093167687,-92.52552484472028,-100.36573913043503,-90.46419565217383,-94.10155279503101,-86.1156666666666,-68.32325913043479,-87.48452173913057
-8.05650768292683,-34.956013561643836,-91.65985093167697,-99.0073167701862,-92.72507142857121,-100.02150724637713,-90.60449999999996,-93.80022360248444,-86.02342443064175,-69.8336417391304,-86.67115217391314
-8.05650768292683,-34.955811643835624,-93.51706832298136,-98.98781366459617,-93.60527018633525,-99.3087246376813,-91.07506521739124,-93.45436024844723,-85.46566977225675,-69.22815652173905,-87.10253260869568
-8.05650768292683,-34.9556097260274,-94.88566459627333,-98.86771428571429,-93.90793788819879,-98.59186956521734,-91.33678260869554,-92.4114534161491,-83.07986231884058,-67.81942608695648,-87.81673913043475
-8.05650768292683,-34.95540780821918,-95.06597515527957,-98.7661118012423,-93.54432298136658,-98.6028985507245,-91.6014130434781,-91.33650931677016,-82.86739855072467,-67.9337217391304,-89.29872826086955
-8.05650768292683,-34.95520589041096,-95.3618757763975,-98.70648447204985,-92.73688198757777,-98.34504347826072,-91.80249999999982,-90.86750310559003,-83.92015217391308,-67.60742608695652,-89.80892391304346
-8.05650768292683,-34.95500397260274,-94.74000000000015,-97.92761490683239,-93.006298136646,-97.79804554865413,-91.32458695652161,-90.78622981366462,-83.3467173913043,-71.31478260869568,-92.61822826086947
-8.05650768292683,-34.95480205479452,-94.01660869565227,-97.95891925465843,-92.55910559006222,-97.95159627329177,-92.16852173913033,-91.72534161490684,-85.01541304347825,-70.70100869565215,-93.05811956521728
-8.05650768292683,-34.9546001369863,-93.5295512422361,-97.70704968944106,-92.47409937888203,-97.66863975155267,-91.65536956521734,-91.67857142857147,-84.4915652173913,-71.69163478260867,-93.4742173913043
-8.05650768292683,-34.954398219178074,-92.32968012422371,-97.1238260869565,-91.22737888198755,-98.18123395445123,-90.69891304347823,-92.31925465838509,-87.70471014492765,-74.09820869565215,-94.00063043478264
-8.05650768292683,-34.954196301369855,-92.83076086956537,-97.12175155279505,-90.90406211180127,-98.37519047619043,-90.80715217391302,-92.6403602484472,-88.95773913043487,-72.55906086956524,-94.56613043478264
-8.05650768292683,-34.95399438356164,-92.54036024844739,-97.04095652173915,-91.0291180124223,-98.44550931677013,-90.84130434782605,-93.20116770186337,-88.83278260869577,-72.66092173913046,-94.52721739130436
-8.05650768292683,-34.95379246575342,-92.54414906832311,-96.94725465838513,-91.3807453416149,-98.44003105590059,-90.66886956521738,-92.83788819875778,-87.81485507246386,-72.87954782608699,-94.15767391304345
-8.05650768292683,-34.953590547945204,-92.38909937888204,-96.70021118012428,-91.86544099378885,-98.35150379572117,-89.62673913043474,-92.23479503105592,-88.83275362318847,-74.05128695652179,-94.22504347826084
-8.05650768292683,-34.953388630136985,-92.38747826086961,-96.31755279503113,-91.56436024844724,-98.63298550724637,-88.52465217391297,-91.81961490683234,-90.44966666666672,-74.16784347826093,-94.17199999999995
-8.05650768292683,-34.953186712328765,-92.02019875776396,-94.34780124223607,-91.45433126294003,-96.61501449275364,-86.0285869565216,-90.64968944099391,-89.61794202898552,-79.06342608695654,-92.28676086956513
-8.05650768292683,-34.952984794520546,-92.64270807453416,-94.21039751552799,-91.46670393374747,-96.79185507246379,-85.72693478260851,-90.58541614906841,-90.33888405797106,-78.99492173913046,-92.10478260869559
-8.05650768292683,-34.95278287671233,-93.46455900621112,-93.3334658385093,-90.99912629399593,-96.58537681159407,-85.1608260869564,-86.3850931677019,-90.52697101449277,-78.43457391304351,-93.11769565217382
-8.05650768292683,-34.95258095890411,-93.74362732919246,-92.98029813664594,-91.38357349896485,-96.53330434782598,-84.13858695652159,-86.97995031055908,-91.14601449275357,-78.56452173913047,-93.46030434782612
-8.05650768292683,-34.95237904109589,-93.17452173913037,-92.91982608695649,-91.50147412008283,-95.83594202898543,-83.18974999999992,-84.7792194616978,-91.81359420289849,-80.75167826086958,-94.38386956521742
-8.05650768292683,-34.952177123287676,-92.48699378881986,-92.36769565217386,-91.48036438923396,-95.14194202898538,-81.49579347826082,-84.20555486542446,-91.86362318840571,-82.55773043478258,-95.05497826086959
-8.05650768292683,-34.95197520547946,-92.75839751552792,-92.19339751552788,-91.9511677018634,-94.60265217391296,-82.63729347826082,-84.37638095238096,-92.05136231884048,-81.71513913043478,-95.40556521739134
-8.05650768292683,-34.95177328767124,-92.91438509316768,-91.97025465838502,-91.9273623188406,-94.33811594202894,-82.42085869565216,-84.43637474120082,-91.97557971014481,-83.2804956521739,-95.54104347826086
-8.05650768292683,-34.95157136986302,-92.8137888198758,-91.70656521739124,-92.31871221532087,-93.95451449275357,-82.46601086956524,-84.5317122153209,-91.44559420289845,-83.49825217391303,-95.64378260869564
-8.05650768292683,-34.9513694520548,-92.18367701863356,-91.37365838509318,-91.81720496894407,-92.47340579710144,-82.881,-83.31513250517595,-91.5609999999999,-88.86818260869562,-96.14858695652168
-8.05650768292683,-34.95116753424658,-92.22413664596276,-91.6140807453417,-92.04659627329185,-92.27911594202902,-81.83469565217389,-82.28388612836433,-91.80492753623174,-90.64813043478259,-96.13289130434774
-8.05650768292683,-34.95096561643836,-91.84334161490688,-91.68829192546592,-92.03270807453407,-91.82508695652174,-81.88561956521737,-80.89401656314692,-91.72184057971002,-90.53779130434779,-96.06039130434773
-8.05650768292683,-34.95076369863014,-91.59002484472056,-91.72942236024855,-92.02175155279487,-91.9686956521739,-81.90296739130426,-81.64827950310553,-91.4248550724636,-89.8643130434782,-95.95036956521723
-8.05650768292683,-34.95056178082192,-91.48414906832303,-92.31150310559012,-92.27498343685276,-92.03727536231892,-80.444554347826,-82.44767080745343,-91.27420289855053,-89.80438695652171,-95.88349999999977
-8.05650768292683,-34.9503598630137,-91.54255900621122,-92.33571428571435,-92.27208488612813,-92.22988405797109,-80.26340217391297,-82.40065217391304,-91.35859420289836,-89.49349999999995,-95.89854347826065
-8.05650768292683,-34.950157945205476,-91.5775776397516,-92.35142857142863,-92.28417184264985,-92.25759420289864,-80.25155434782602,-81.98404347826087,-91.54386956521721,-89.47040434782605,-95.89854347826065
-8.05650768292683,-34.94995602739726,-91.61132919254663,-92.36234782608702,-92.28483022774303,-92.26640579710153,-80.24590217391298,-82.11732298136647,-91.5571739130433,-89.44722173913041,-95.89854347826065
-8.05650768292683,-34.949754109589044,-91.75653416149073,-92.38048447204976,-92.12687577639727,-92.34515942028993,-80.05224999999993,-82.20722360248449,-91.80349275362302,-89.86443913043476,-95.90728260869544
-8.05650768292683,-34.949552191780825,-91.5343726708075,-92.46834782608703,-92.14351759834345,-92.38347826086965,-80.56833695652168,-82.55538509316773,-91.73740579710129,-89.55577826086953,-95.91602173913022
-8.05650768292683,-34.949350273972605,-91.66413664596277,-92.44503726708082,-92.12733954451323,-92.29469565217398,-80.87034420289848,-82.2944099378882,-91.69357971014477,-89.4069956521739,-95.91689130434762
-8.05650768292683,-34.949148356164386,-91.65070807453421,-92.37815527950318,-92.11487163561054,-92.16931884057979,-80.73070652173905,-82.21432298136645,-91.63200724637666,-89.43543913043476,-95.91804347826066
-8.05650768292683,-34.948946438356174,-91.61532712215325,-92.15785093167707,-92.17655279503084,-91.98966666666675,-80.58325724637673,-81.87159627329194,-91.45112318840563,-89.41990869565217,-95.95008695652153
-8.05650768292683,-34.94874452054795,-91.61532712215325,-92.15785093167707,-92.17655279503084,-91.98966666666675,-80.58325724637673,-81.87159627329194,-91.45112318840563,-89.41990869565217,-95.95008695652153
-8.05650768292683,-34.94854260273973,-91.47573498964806,-92.1253416149069,-92.10938509316749,-91.98416977225679,-80.45788043478252,-81.82969565217392,-91.4552826086955,-89.50868985507245,-95.95147826086937
-8.05650768292683,-34.94834068493151,-91.4522567287785,-92.11494409937896,-92.05657763975134,-91.96462939958599,-80.32290217391295,-81.85175776397517,-91.44751449275347,-89.5029144927536,-95.94821739130414
-8.05650768292683,-34.94813876712329,-91.08658592132508,-91.63996160361387,-91.79949275362297,-91.67216563147005,-80.09057608695646,-81.43246376811594,-91.1334903381641,-89.49009314888009,-95.9879347826085
-8.05650768292683,-34.94793684931507,-90.86762939958594,-91.37270581592328,-91.63724016563127,-91.60868737060049,-79.94709782608689,-81.02969358178053,-90.98929710144913,-89.57005915678522,-96.01219565217373
-8.05650768292683,-34.94773493150685,-90.86762939958594,-91.37270581592328,-91.63724016563127,-91.60868737060049,-79.94709782608689,-81.02969358178053,-90.98929710144913,-89.57005915678522,-96.01219565217373
-8.05650768292683,-34.94753301369863,-90.97396790890272,-91.26270355731234,-91.74597888198737,-91.51229606625266,-79.86515434782604,-80.93487370600414,-90.93600724637665,-89.58057615283265,-96.02545652173895
-8.05650768292683,-34.94733109589041,-90.89548550724639,-91.12319424054215,-91.64434016563128,-91.44642650103526,-79.57195869565211,-80.60738716356107,-90.74871739130418,-89.50295876152832,-96.03313043478242
-8.05650768292683,-34.94712917808219,-90.92689233954452,-91.03450762281204,-91.70528674948221,-91.45716563147005,-79.68918913043473,-80.51703002070393,-90.73275362318823,-89.48843544137021,-96.03086956521722
-8.05650768292683,-34.94692726027397,-90.64602122153211,-90.05714850367032,-91.75050931676999,-90.53620910973092,-78.79548260869562,-78.2208105590062,-89.81082367149746,-89.32707931488798,-96.17352173913028
-8.05650768292683,-34.946725342465754,-89.76536594202899,-87.24210389610403,-91.52356190476178,-87.89545962732929,-75.49141811594205,-72.76206211180123,-87.18262801932357,-89.0603005270092,-96.63073913043462
-8.05650768292683,-34.94652342465753,-87.29755538302275,-83.68785714285727,-88.57528881987562,-83.05443478260877,-70.77965652173928,-66.28252173913033,-84.83923188405798,-87.82910830039526,-97.17539130434768
-8.05650768292683,-34.94632150684932,-87.41423033126294,-84.47247204968953,-89.05508385093154,-87.32975362318842,-69.37780000000006,-68.56859627329186,-88.69518840579718,-88.99748458498021,-96.39241304347824
-8.05650768292683,-34.946119589041096,-87.88032971014493,-85.222447204969,-89.3506614906831,-87.91905797101448,-70.65601739130439,-68.31770186335399,-88.70321739130443,-89.0779209486166,-96.34380434782608
-8.05650768292683,-34.94591767123288,-87.88032971014493,-85.222447204969,-89.3506614906831,-87.91905797101448,-70.65601739130439,-68.31770186335399,-88.70321739130443,-89.0779209486166,-96.34380434782608
-8.05650768292683,-34.94571575342466,-87.88032971014493,-85.222447204969,-89.3506614906831,-87.91905797101448,-70.65601739130439,-68.31770186335399,-88.70321739130443,-89.0779209486166,-96.34380434782608
-8.05650768292683,-34.94551383561644,-87.88032971014493,-85.222447204969,-89.3506614906831,-87.91905797101448,-70.65601739130439,-68.31770186335399,-88.70321739130443,-89.0779209486166,-96.34380434782608
-8.05650768292683,-34.94531191780822,-87.88032971014493,-85.222447204969,-89.3506614906831,-87.91905797101448,-70.65601739130439,-68.31770186335399,-88.70321739130443,-89.0779209486166,-96.34380434782608
-8.05634756097561,-34.95985,-85.49008695652172,-99.89597515527934,-84.8256894409938,-95.66353623188404,-98.44741304347836,-86.1112173913043,-83.46128985507244,-85.63050434782609,-64.68382608695654
-8.05634756097561,-34.959648082191784,-85.49008695652172,-99.89597515527934,-84.8256894409938,-95.66353623188404,-98.44741304347836,-86.1112173913043,-83.46128985507244,-85.63050434782609,-64.68382608695654
-8.05634756097561,-34.95944616438357,-85.23038509316771,-99.932906832298,-84.57536645962733,-95.66353623188404,-98.44741304347836,-86.05062111801239,-82.86399999999996,-85.57182608695649,-64.7193043478261
-8.05634756097561,-34.959244246575345,-86.16250931677017,-99.99356521739107,-83.67454658385095,-95.52236231884056,-98.44741304347836,-84.56757763975149,-85.78299999999994,-84.47714782608695,-64.70869565217397
-8.05634756097561,-34.959042328767126,-87.4287826086956,-99.80412422360232,-88.3553664596273,-95.39997101449279,-97.90373913043486,-85.98689440993786,-87.34857971014483,-84.25314782608693,-65.81791304347824
-8.05634756097561,-34.958840410958906,-88.94718012422354,-99.58673291925457,-87.47505590062106,-95.4289710144928,-97.7904565217392,-86.28839751552786,-87.26078260869551,-84.1553217391304,-66.12330434782605
-8.05634756097561,-34.958638493150694,-87.89217391304342,-99.50795031055898,-89.15070807453401,-96.05336231884071,-95.09158695652164,-87.95132919254645,-87.16814492753612,-82.70090434782611,-64.52173913043474
-8.05634756097561,-34.95843657534247,-89.25190062111794,-99.43811180124226,-90.62900621117998,-96.32939130434798,-93.61284782608683,-89.97772670807448,-86.60250724637672,-81.41146086956526,-66.01
-8.05634756097561,-34.95823465753425,-89.81375155279498,-99.4053291925466,-91.19404968944086,-96.34494202898561,-92.8474999999999,-90.74663354037264,-87.29959420289845,-79.2650434782609,-66.70695652173913
-8.05634756097561,-34.958032739726036,-91.04182608695643,-99.31959006211189,-90.97570186335395,-96.42757971014504,-92.99082608695642,-91.4839627329193,-87.70128985507243,-83.96229565217392,-66.56408695652179
-8.05634756097561,-34.95783082191781,-90.682152173913,-99.41714285714292,-90.67162732919243,-97.06627536231893,-94.45130434782605,-92.1651304347826,-84.18836645962737,-83.0557739130435,-66.48660869565221
-8.05634756097561,-34.95762890410959,-90.74303881987571,-99.35295652173916,-91.28088198757752,-98.91936231884058,-95.16260869565211,-93.5466086956522,-82.17815734989647,-82.62015652173906,-70.1882608695653
-8.05634756097561,-34.95742698630137,-90.99659627329193,-99.29508074534172,-92.24449689440976,-100.18462318840584,-93.27578260869554,-96.43981366459633,-86.72671884057971,-76.609147826087,-73.98252173913049
-8.05634756097561,-34.957225068493145,-90.5586335403727,-99.31725465838518,-92.3904968944098,-100.87088405797117,-92.79091304347817,-95.66378881987589,-85.71750724637677,-75.93744347826083,-79.44078260869567
-8.05634756097561,-34.957023150684925,-90.77306832298135,-99.40187577639755,-93.6308074534161,-100.74218840579724,-92.59136956521728,-96.20320496894416,-87.06373913043477,-73.5021565217391,-88.44017391304354
-8.05634756097561,-34.95682123287671,-90.6202608695652,-99.46920496894408,-94.63891925465848,-100.6584782608697,-92.50797826086945,-96.42976397515523,-87.36133333333333,-72.7948173913044,-93.51956521739143
-8.05634756097561,-34.95661931506849,-90.45012422360233,-99.20254658385086,-91.72464596273313,-100.57500000000013,-92.53130434782597,-97.00111180124216,-86.6459420289854,-75.20024347826093,-90.81647826086977
-8.05634756097561,-34.956417397260275,-91.29899378881984,-99.1839627329192,-90.66376397515542,-100.47624637681174,-92.49104347826075,-98.15072670807452,-85.82379710144923,-73.2487304347826,-92.49621739130447
-8.05634756097561,-34.956215479452055,-91.59267080745337,-99.10022360248439,-91.44803416149068,-100.0688840579712,-91.63680434782596,-96.40008074534158,-86.29988405797094,-71.56476173913043,-90.25539130434794
-8.05634756097561,-34.956013561643836,-91.31249689440992,-99.04759006211171,-91.71672670807453,-99.71398550724656,-91.70345652173907,-95.76066459627326,-86.11496480331259,-72.03038260869563,-89.61702173913052
-8.05634756097561,-34.955811643835624,-93.16253416149067,-98.92019875776394,-92.80203105590061,-99.11262318840586,-91.31219565217386,-94.1241614906832,-85.20555900621117,-70.7488869565217,-88.9607826086957
-8.05634756097561,-34.9556097260274,-94.79924223602492,-98.73380124223601,-93.86926708074539,-98.38143478260864,-91.12495652173904,-92.18168944099381,-83.45105797101444,-68.16109565217387,-88.90096739130432
-8.05634756097561,-34.95540780821918,-94.89424844720504,-98.6508571428572,-93.5500000000001,-98.389304347826,-91.32695652173899,-91.2323850931677,-83.60399999999996,-68.38175652173909,-90.42493478260867
