13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
14.76,87.04,89.21,14.76,87.04,120.87,14.88,87.04,3.06,17.1,87.04,22.79,110.43,87.04,13.61
74.1,102.64,5.87,141.03,102.64,21.88,23.84,102.64,135.48,29.89,102.64,13.6,9.4,102.64,38.74
61.26,64.27,81.45,23.53,64.27,36.69,51.69,64.27,10.11,12.97,64.27,23.09,84.46,64.27,17.44
25.34,32.13,20.3,46.8,32.13,18.02,35.93,81.69,144.24,46.24,32.13,62.5,70.29,32.13,70.33
83.73,102.64,14.07,86.12,102.64,15.42,36.28,102.64,61.9,131.16,102.64,15.89,26.1,102.64,57.54
29.89,96.42,90.08,136.59,96.42,61.97,7.41,96.42,31.32,20.01,68.72,44.71,9.67,96.42,74.63
18.98,112.33,30.79,67.64,112.33,121.25,46.58,112.33,95.87,31.96,112.33,72.19,84.71,112.33,35.32
16.35,87.04,83.31,8.06,87.04,64.43,7.41,87.04,94.22,32.23,87.04,117.58,79.95,87.04,31.54
22.26,112.33,3.76,25.54,112.33,31.17,8.02,112.33,56.45,41.25,112.33,40.79,103.2,112.33,2.97
4.23,137.37,134.57,31.4,137.37,96.26,30.3,137.37,41.8,124.95,137.37,42.53,136.1,137.37,30.36
104.7,96.42,47.67,141.9,96.42,56.58,27.02,96.42,9.38,101.72,68.72,42.89,139.54,96.42,88.91
46.28,17.44,1.91,80.76,17.44,26.57,59.89,72.88,17.88,3.88,17.44,7.74,81.4,17.44,24.69
148.67,102.64,127.7,62.39,102.64,10.93,16.99,102.64,93.77,38.37,102.64,35.52,93.16,102.64,10.11
59.76,17.44,105.92,47.69,17.44,121.11,12.52,72.88,108.89,66.47,17.44,45.47,84.08,17.44,24.99
9.7,102.64,20.43,60.36,102.64,4.9,92.09,102.64,39.19,12.06,102.64,118.96,79.18,102.64,6.24
8.15,102.64,71.59,16.22,102.64,34.71,70.36,102.64,39.03,7.53,102.64,12.08,32.41,102.64,49.82
32.64,112.33,47.14,85.78,112.33,25.72,27.41,112.33,169.25,30.69,112.33,12.08,113.88,112.33,7.72
23.03,97.92,11.19,84.08,112.33,45.56,30.48,84.77,7.82,73.59,84.77,15.43,24.1,97.92,24.41
82.19,102.64,24.3,11.81,102.64,75.75,140.04,102.64,20.61,102.39,102.64,11.75,36.27,102.64,5.11
53.59,64.27,13.27,21.0,64.27,92.45,46.07,64.27,135.73,32.25,64.27,29.4,14.21,64.27,47.47
16.75,32.13,51.4,56.1,32.13,21.46,60.05,81.69,7.42,52.82,32.13,1.82,55.72,32.13,18.15
90.01,42.13,112.33,18.68,42.13,112.33,77.38,42.13,112.33,14.33,42.13,112.33,50.57,42.13,112.33
121.71,137.37,112.33,42.64,137.37,112.33,31.97,137.37,112.33,62.05,137.37,112.33,19.62,137.37,112.33
25.79,102.64,17.44,52.96,102.64,17.44,237.98,102.64,72.88,36.4,102.64,17.44,21.2,102.64,17.44
14.45,17.44,102.64,18.05,17.44,102.64,68.18,72.88,102.64,21.83,17.44,102.64,111.01,17.44,102.64
10.23,87.04,32.13,39.48,87.04,32.13,21.17,87.04,81.69,37.13,87.04,32.13,79.43,87.04,32.13
17.3,87.04,102.64,18.95,87.04,102.64,41.11,87.04,102.64,35.24,87.04,102.64,3.31,87.04,102.64
31.4,42.13,102.64,5.19,42.13,102.64,117.59,83.07,102.64,6.8,42.13,102.64,101.19,42.13,102.64
3.81,64.27,64.27,13.62,64.27,64.27,3.83,104.99,64.27,44.92,64.27,64.27,51.43,64.27,64.27
27.93,32.13,32.13,21.36,32.13,32.13,56.57,81.69,81.69,7.76,32.13,32.13,59.42,32.13,32.13
63.1,112.33,112.33,4.79,112.33,112.33,36.7,112.33,112.33,33.55,112.33,112.33,67.04,112.33,112.33
108.75,112.33,102.64,14.19,112.33,102.64,101.86,112.33,102.64,17.49,112.33,102.64,15.98,112.33,102.64
0.9,32.13,87.04,207.83,32.13,87.04,29.04,81.69,87.04,12.7,32.13,87.04,79.43,32.13,87.04
16.77,64.27,42.13,34.58,64.27,42.13,22.89,64.27,42.13,91.24,64.27,42.13,54.06,64.27,42.13
187.26,102.64,17.44,76.94,102.64,17.44,126.71,102.64,72.88,26.19,102.64,17.44,50.11,102.64,17.44
83.91,32.13,102.64,67.5,32.13,102.64,13.8,81.69,102.64,27.98,32.13,102.64,111.9,32.13,102.64
56.53,137.37,32.13,6.71,137.37,32.13,63.38,137.37,32.13,15.73,137.37,32.13,129.54,137.37,32.13
14.31,97.92,32.13,9.87,112.33,32.13,93.54,112.33,81.69,30.57,84.77,32.13,74.02,112.33,32.13
13.31,137.37,102.64,11.79,137.37,102.64,53.4,137.37,102.64,38.62,137.37,102.64,132.53,137.37,102.64
155.16,42.13,87.04,70.32,42.13,87.04,94.46,42.13,87.04,40.98,42.13,87.04,4.36,42.13,87.04
61.21,17.44,102.64,15.1,17.44,102.64,52.4,72.88,102.64,93.1,17.44,102.64,24.93,17.44,102.64
117.41,112.33,64.27,31.17,112.33,64.27,84.81,112.33,104.99,11.98,112.33,64.27,102.14,112.33,64.27
55.63,32.13,102.64,31.91,32.13,102.64,122.01,81.69,102.64,26.95,32.13,102.64,16.75,32.13,102.64
43.83,42.13,102.64,127.73,42.13,102.64,58.55,42.13,102.64,28.63,42.13,102.64,22.26,42.13,102.64
181.46,64.27,17.44,18.4,64.27,17.44,20.31,104.99,72.88,29.08,64.27,17.44,6.36,64.27,17.44
71.24,137.37,64.27,18.98,137.37,64.27,17.06,137.37,64.27,11.59,137.37,64.27,26.0,137.37,64.27
18.41,96.42,97.92,28.97,96.42,112.33,28.56,96.42,84.77,79.1,68.72,84.77,7.22,96.42,112.33
182.01,42.13,87.04,24.85,42.13,87.04,39.11,83.07,87.04,22.38,42.13,87.04,2.77,42.13,87.04
8.3,102.64,42.13,26.61,102.64,42.13,58.75,102.64,42.13,29.89,102.64,42.13,59.5,102.64,42.13
7.84,112.33,137.37,46.5,112.33,137.37,88.13,112.33,137.37,77.54,112.33,137.37,42.09,112.33,137.37
29.02,17.44,32.13,32.18,17.44,32.13,11.63,72.88,81.69,39.48,17.44,32.13,61.03,17.44,32.13
72.18,96.42,32.13,101.16,96.42,32.13,45.08,96.42,81.69,14.98,68.72,32.13,120.2,96.42,32.13
5.19,32.13,64.27,13.83,32.13,64.27,21.6,81.69,104.99,146.55,32.13,64.27,10.95,32.13,64.27
