lat_pred,lon_pred,idx
-8.051864146341464,-34.95096561643836,8469.0
-8.046900365853658,-34.94652342465753,9638.0
-8.054586219512197,-34.956215479452055,7463.0
-8.050743292682926,-34.953186712328765,8605.0
-8.048981951219512,-34.952984794520546,9027.0
-8.048661707317072,-34.950157945205476,9052.0
-8.048181341463414,-34.9546001369863,9278.0
-8.054426097560977,-34.959244246575345,7551.0
-8.052985000000001,-34.94995602739726,7722.0
-8.052504634146342,-34.94874452054795,7873.0
-8.058589268292682,-34.949552191780825,6701.0
-8.056667804878048,-34.953186712328765,7321.0
-8.04658012195122,-34.95278287671233,9661.0
-8.055867195121952,-34.9513694520548,7131.0
-8.055386829268294,-34.956013561643836,7207.0
-8.058909512195122,-34.94834068493151,6656.0
-8.052024268292682,-34.95985,8262.0
-8.048661707317072,-34.94712917808219,9082.0
-8.05634756097561,-34.95076369863014,6829.0
-8.05282487804878,-34.953388630136985,7864.0
-8.054265975609756,-34.94793684931507,7689.0
-8.052024268292682,-34.94712917808219,7962.0
-8.052184390243902,-34.94773493150685,8002.0
-8.051704024390245,-34.952984794520546,8405.0
-8.05266475609756,-34.955811643835624,7894.0
-8.054906463414634,-34.94995602739726,7230.0
-8.048821829268293,-34.95762890410959,9093.0
-8.04674024390244,-34.94551383561644,9598.0
-8.051223658536586,-34.953388630136985,8515.0
-8.051063536585367,-34.959042328767126,8547.0
-8.05922975609756,-34.94712917808219,6632.0
-8.04978256097561,-34.94551383561644,8866.0
-8.054426097560977,-34.95661931506849,7529.0
-8.051543902439024,-34.94995602739726,8387.0
-8.049302195121951,-34.955811643835624,8986.0
-8.052344512195122,-34.94793684931507,7943.0
-8.050903414634147,-34.95056178082192,8612.0
-8.05634756097561,-34.956215479452055,6791.0
-8.05314512195122,-34.95985,7818.0
-8.050583170731707,-34.949148356164386,8316.0
-8.055226707317075,-34.952177123287676,7337.0
-8.048501585365852,-34.95116753424658,9186.0
-8.054426097560977,-34.956013561643836,7447.0
-8.053945731707318,-34.94874452054795,7747.0
-8.048341463414634,-34.94712917808219,9303.0
-8.04658012195122,-34.94793684931507,9623.0
-8.048501585365852,-34.94692726027397,9130.0
-8.047540853658537,-34.94531191780822,9482.0
-8.05634756097561,-34.956215479452055,7066.0
-8.052024268292682,-34.95985,8096.0
-8.049302195121951,-34.952984794520546,8912.0
-8.054586219512197,-34.95682123287671,7553.0
-8.05618743902439,-34.958032739726036,6900.0
-8.055226707317075,-34.95116753424658,7284.0
-8.05938987804878,-34.94712917808219,6646.0
-8.04946231707317,-34.953590547945204,8906.0
-8.054746341463414,-34.95762890410959,7435.0
-8.04674024390244,-34.94531191780822,9593.0
-8.051223658536586,-34.958840410958906,8509.0
-8.055546951219512,-34.954398219178074,7043.0
-8.04994268292683,-34.9503598630137,8809.0
-8.052985000000001,-34.9556097260274,7919.0
-8.054906463414634,-34.95944616438357,7392.0
-8.055226707317075,-34.95480205479452,6927.0
-8.050903414634147,-34.94753301369863,8595.0
-8.055386829268294,-34.9546001369863,7056.0
-8.051704024390245,-34.94652342465753,8254.0
-8.049302195121951,-34.94692726027397,9039.0
-8.048181341463414,-34.94712917808219,9333.0
-8.047220609756097,-34.95399438356164,9464.0
-8.05266475609756,-34.95985,7902.0
-8.05330524390244,-34.94753301369863,7796.0
-8.048021219512195,-34.94753301369863,9368.0
-8.050262926829268,-34.94753301369863,8763.0
-8.055546951219512,-34.9546001369863,7092.0
-8.05282487804878,-34.95379246575342,7817.0
-8.048181341463414,-34.94692726027397,9314.0
-8.049302195121951,-34.95500397260274,9067.0
-8.04674024390244,-34.95116753424658,9443.0
-8.047380731707317,-34.94773493150685,9434.0
-8.04978256097561,-34.952984794520546,8862.0
-8.052344512195122,-34.94854260273973,7956.0
-8.050423048780488,-34.954196301369855,8705.0
-8.052184390243902,-34.94793684931507,8018.0
-8.05266475609756,-34.94834068493151,7863.0
-8.055386829268294,-34.953388630136985,7335.0
-8.055546951219512,-34.95520589041096,7128.0
-8.05266475609756,-34.955811643835624,7860.0
-8.050102804878048,-34.95056178082192,8824.0
-8.051223658536586,-34.958840410958906,8472.0
-8.054586219512197,-34.95379246575342,7437.0
-8.054586219512197,-34.959244246575345,7428.0
-8.052344512195122,-34.946725342465754,7926.0
-8.050102804878048,-34.9503598630137,8719.0
-8.04674024390244,-34.94591767123288,9628.0
-8.053785609756098,-34.94834068493151,7657.0
-8.04946231707317,-34.9546001369863,8859.0
-8.050102804878048,-34.953590547945204,8657.0
-8.050423048780488,-34.94793684931507,8585.0
-8.051864146341464,-34.94773493150685,8237.0
-8.04658012195122,-34.949754109589044,9650.0
-8.053465365853658,-34.94854260273973,7701.0
-8.048501585365852,-34.95096561643836,9163.0
-8.055226707317075,-34.953186712328765,7383.0
-8.04978256097561,-34.953186712328765,8857.0
-8.051223658536586,-34.949552191780825,8339.0
-8.055546951219512,-34.9556097260274,7181.0
-8.053945731707318,-34.95944616438357,7661.0
-8.055546951219512,-34.958032739726036,7276.0
-8.046900365853658,-34.94531191780822,9555.0
-8.051864146341464,-34.94874452054795,8268.0
-8.052344512195122,-34.95661931506849,8045.0
-8.055226707317075,-34.9513694520548,7175.0
-8.054105853658537,-34.948946438356174,7612.0
