lat_pred,lon_pred,idx
-8.048501585365852,-34.95177328767124,9159.0
-8.052024268292682,-34.95056178082192,8094.0
-8.053465365853658,-34.94874452054795,7795.0
-8.047380731707317,-34.95399438356164,9552.0
-8.051704024390245,-34.949148356164386,8330.0
-8.052184390243902,-34.94793684931507,7999.0
-8.04658012195122,-34.950157945205476,9655.0
-8.051543902439024,-34.950157945205476,8411.0
-8.050423048780488,-34.953186712328765,8829.0
-8.049142073170731,-34.952984794520546,8958.0
-8.04674024390244,-34.95056178082192,9347.0
-8.050423048780488,-34.959648082191784,8613.0
-8.054586219512197,-34.956013561643836,7487.0
-8.048181341463414,-34.95944616438357,9181.0
-8.046900365853658,-34.95056178082192,9495.0
-8.048341463414634,-34.94692726027397,9248.0
-8.054426097560977,-34.95944616438357,7768.0
-8.04658012195122,-34.950157945205476,9653.0
-8.049142073170731,-34.95661931506849,8967.0
-8.055066585365854,-34.953590547945204,7347.0
-8.049142073170731,-34.95661931506849,8978.0
-8.055546951219512,-34.95520589041096,6849.0
-8.05602731707317,-34.95076369863014,6815.0
-8.048341463414634,-34.95076369863014,9439.0
-8.05938987804878,-34.946119589041096,6653.0
-8.053465365853658,-34.94874452054795,7745.0
-8.052184390243902,-34.94753301369863,8143.0
-8.047060487804877,-34.94753301369863,9519.0
-8.051383780487804,-34.95056178082192,8458.0
-8.052184390243902,-34.94753301369863,8134.0
-8.05266475609756,-34.94854260273973,7684.0
-8.052344512195122,-34.95540780821918,7829.0
-8.054586219512197,-34.953590547945204,7443.0
-8.051704024390245,-34.94632150684932,8278.0
-8.055867195121952,-34.95076369863014,7238.0
-8.052024268292682,-34.94753301369863,8099.0
-8.055546951219512,-34.95520589041096,7127.0
-8.054426097560977,-34.956417397260275,7390.0
-8.054265975609756,-34.956013561643836,7769.0
-8.05330524390244,-34.948946438356174,7569.0
-8.051383780487804,-34.95056178082192,8414.0
-8.04674024390244,-34.95056178082192,9528.0
-8.055867195121952,-34.95076369863014,7256.0
-8.055546951219512,-34.95379246575342,7189.0
-8.052184390243902,-34.94753301369863,8131.0
-8.050583170731707,-34.953186712328765,8775.0
-8.048821829268293,-34.952984794520546,9133.0
-8.054586219512197,-34.956013561643836,7485.0
-8.054906463414634,-34.953590547945204,7631.0
-8.050583170731707,-34.953186712328765,8656.0
-8.05602731707317,-34.95076369863014,7298.0
-8.055546951219512,-34.9546001369863,7012.0
-8.050583170731707,-34.94773493150685,8276.0
-8.04962243902439,-34.95480205479452,8852.0
-8.052184390243902,-34.94753301369863,8146.0
-8.051864146341464,-34.94773493150685,8302.0
-8.04658012195122,-34.94551383561644,9587.0
-8.051383780487804,-34.95056178082192,8436.0
-8.054906463414634,-34.959244246575345,7475.0
-8.055867195121952,-34.95076369863014,7271.0
-8.04658012195122,-34.94551383561644,9600.0
-8.048821829268293,-34.95762890410959,9059.0
-8.053465365853658,-34.94874452054795,7744.0
-8.055546951219512,-34.95480205479452,7111.0
-8.051543902439024,-34.94773493150685,8797.0
-8.055546951219512,-34.95520589041096,6787.0
-8.052184390243902,-34.94753301369863,8144.0
-8.048661707317072,-34.95056178082192,9117.0
-8.048181341463414,-34.959042328767126,9142.0
