lat_pred,lon_pred,idx
-8.054906463414634,-34.95278287671233,7464.0
-8.052504634146342,-34.953388630136985,7925.0
-8.048501585365852,-34.95096561643836,9164.0
-8.04994268292683,-34.953388630136985,8781.0
-8.051063536585367,-34.959042328767126,8460.0
-8.04658012195122,-34.952177123287676,9676.0
-8.048981951219512,-34.959042328767126,9190.0
-8.055386829268294,-34.953590547945204,7345.0
-8.048501585365852,-34.95157136986302,9210.0
-8.051383780487804,-34.94773493150685,8352.0
-8.051543902439024,-34.94652342465753,8230.0
-8.048341463414634,-34.95258095890411,9224.0
-8.047380731707317,-34.95076369863014,9444.0
-8.050262926829268,-34.95379246575342,8665.0
-8.047060487804877,-34.94531191780822,9489.0
-8.04978256097561,-34.9546001369863,8935.0
-8.050583170731707,-34.9503598630137,8828.0
-8.051383780487804,-34.959042328767126,8424.0
-8.050102804878048,-34.953590547945204,8661.0
-8.050102804878048,-34.94753301369863,8770.0
-8.055707073170732,-34.958840410958906,6954.0
-8.048501585365852,-34.95076369863014,9192.0
-8.050102804878048,-34.95379246575342,8672.0
-8.05922975609756,-34.95157136986302,6716.0
-8.051543902439024,-34.95520589041096,8343.0
-8.052184390243902,-34.94834068493151,8064.0
-8.048661707317072,-34.94692726027397,9118.0
-8.054426097560977,-34.959244246575345,7563.0
-8.054586219512197,-34.949754109589044,7421.0
-8.055066585365854,-34.953388630136985,7367.0
-8.04962243902439,-34.95500397260274,8847.0
-8.055226707317075,-34.95197520547946,7316.0
-8.048021219512195,-34.95783082191781,9132.0
-8.056827926829268,-34.95258095890411,7336.0
-8.052024268292682,-34.94733109589041,8175.0
-8.055386829268294,-34.953388630136985,7249.0
-8.048021219512195,-34.94531191780822,9372.0
-8.048181341463414,-34.94712917808219,9330.0
-8.05266475609756,-34.95985,7905.0
-8.052024268292682,-34.953186712328765,8176.0
-8.052184390243902,-34.94773493150685,8001.0
-8.050102804878048,-34.9503598630137,8712.0
-8.055226707317075,-34.959244246575345,7302.0
-8.049142073170731,-34.9503598630137,9005.0
-8.05282487804878,-34.948946438356174,7746.0
-8.051063536585367,-34.95056178082192,8564.0
-8.04658012195122,-34.95399438356164,9561.0
-8.051704024390245,-34.952984794520546,8159.0
-8.050743292682926,-34.94733109589041,8735.0
-8.055707073170732,-34.95500397260274,6978.0
-8.048181341463414,-34.95944616438357,9323.0
-8.055707073170732,-34.958840410958906,6949.0
-8.05618743902439,-34.95823465753425,6910.0
-8.056827926829268,-34.94652342465753,6751.0
-8.048821829268293,-34.94733109589041,9075.0
-8.04658012195122,-34.95399438356164,9616.0
-8.047700975609756,-34.94733109589041,9359.0
-8.055546951219512,-34.95056178082192,7191.0
-8.058589268292682,-34.949350273972605,6676.0
-8.048181341463414,-34.94733109589041,9445.0
-8.055546951219512,-34.956013561643836,7208.0
-8.04978256097561,-34.95944616438357,8881.0
-8.055226707317075,-34.950157945205476,7395.0
-8.054265975609756,-34.95742698630137,7578.0
-8.051864146341464,-34.959648082191784,8555.0
-8.048181341463414,-34.94712917808219,9341.0
-8.050583170731707,-34.953186712328765,8725.0
-8.051063536585367,-34.949754109589044,8394.0
-8.055546951219512,-34.95500397260274,7091.0
-8.053465365853658,-34.953388630136985,7685.0
-8.053465365853658,-34.954196301369855,7724.0
-8.051063536585367,-34.94834068493151,8341.0
-8.054426097560977,-34.959042328767126,7597.0
-8.048341463414634,-34.95076369863014,9339.0
-8.055546951219512,-34.95985,7199.0
-8.051704024390245,-34.94733109589041,8207.0
-8.051383780487804,-34.95056178082192,8416.0
-8.05314512195122,-34.949148356164386,7719.0
-8.047380731707317,-34.94753301369863,9461.0
-8.054265975609756,-34.949350273972605,7589.0
-8.051383780487804,-34.95258095890411,8150.0
-8.055386829268294,-34.95076369863014,7243.0
-8.048181341463414,-34.959648082191784,9284.0
-8.048981951219512,-34.957023150684925,9076.0
-8.055546951219512,-34.954196301369855,7046.0
-8.050423048780488,-34.954196301369855,8701.0
-8.052985000000001,-34.94874452054795,7727.0
-8.051063536585367,-34.952177123287676,8556.0
-8.04962243902439,-34.94753301369863,8851.0
-8.048341463414634,-34.94692726027397,9282.0
-8.055546951219512,-34.94632150684932,7275.0
-8.055867195121952,-34.954196301369855,7028.0
-8.051864146341464,-34.94753301369863,8209.0
-8.050903414634147,-34.95985,8619.0
-8.055226707317075,-34.953590547945204,7311.0
-8.052024268292682,-34.94753301369863,8136.0
-8.054265975609756,-34.956417397260275,7520.0
-8.048981951219512,-34.957023150684925,9054.0
-8.05330524390244,-34.959648082191784,7797.0
-8.051864146341464,-34.94995602739726,8375.0
-8.056667804878048,-34.95197520547946,5602.0
-8.056667804878048,-34.95197520547946,963.0
-8.056667804878048,-34.95197520547946,5621.0
-8.056667804878048,-34.95197520547946,5682.0
-8.056667804878048,-34.95197520547946,4983.0
-8.05634756097561,-34.95116753424658,3047.0
-8.056667804878048,-34.95197520547946,4725.0
-8.056667804878048,-34.95197520547946,805.0
-8.05634756097561,-34.95116753424658,6274.0
-8.05634756097561,-34.95116753424658,3941.0
-8.05634756097561,-34.95116753424658,3968.0
-8.055226707317075,-34.95157136986302,2444.0
-8.05634756097561,-34.95116753424658,6267.0
-8.055226707317075,-34.95157136986302,2741.0
-8.056667804878048,-34.95197520547946,5450.0
-8.05634756097561,-34.95116753424658,6262.0
-8.05634756097561,-34.95116753424658,3272.0
-8.05634756097561,-34.95116753424658,6554.0
-8.055226707317075,-34.95258095890411,5229.0
-8.056667804878048,-34.95197520547946,5023.0
-8.055226707317075,-34.95157136986302,2915.0
-8.05634756097561,-34.95197520547946,5628.0
-8.05634756097561,-34.95116753424658,2263.0
-8.055226707317075,-34.95258095890411,5171.0
-8.056667804878048,-34.95197520547946,1429.0
-8.056667804878048,-34.95197520547946,4835.0
-8.056667804878048,-34.95197520547946,5044.0
-8.05634756097561,-34.95116753424658,4224.0
-8.05634756097561,-34.95116753424658,6428.0
-8.056667804878048,-34.95197520547946,5041.0
-8.05634756097561,-34.95116753424658,6577.0
-8.056667804878048,-34.95197520547946,5711.0
-8.05634756097561,-34.95116753424658,6026.0
-8.05634756097561,-34.95116753424658,2208.0
-8.05634756097561,-34.95116753424658,3702.0
-8.056667804878048,-34.95197520547946,5455.0
-8.055226707317075,-34.95258095890411,477.0
-8.05634756097561,-34.95116753424658,6384.0
-8.05634756097561,-34.95116753424658,1797.0
-8.055226707317075,-34.95258095890411,5143.0
-8.05634756097561,-34.95116753424658,3890.0
-8.055226707317075,-34.95157136986302,2847.0
-8.05634756097561,-34.95197520547946,551.0
-8.056667804878048,-34.95197520547946,1587.0
-8.05634756097561,-34.95116753424658,3603.0
-8.056667804878048,-34.95197520547946,1360.0
-8.05634756097561,-34.95116753424658,2228.0
-8.055226707317075,-34.95157136986302,2833.0
-8.056667804878048,-34.95197520547946,1525.0
-8.05634756097561,-34.95116753424658,2271.0
-8.055226707317075,-34.95157136986302,2776.0
-8.05634756097561,-34.95116753424658,3585.0
-8.05634756097561,-34.95116753424658,4256.0
-8.056667804878048,-34.95197520547946,1392.0
-8.05634756097561,-34.95116753424658,2018.0
-8.056667804878048,-34.95197520547946,491.0
-8.05634756097561,-34.95116753424658,2132.0
-8.05634756097561,-34.95116753424658,1680.0
-8.05634756097561,-34.95116753424658,3242.0
-8.056667804878048,-34.95197520547946,5064.0
-8.05634756097561,-34.95116753424658,2157.0
-8.055226707317075,-34.95157136986302,2692.0
-8.055226707317075,-34.95258095890411,5280.0
-8.05634756097561,-34.95116753424658,5867.0
-8.055226707317075,-34.95258095890411,4419.0
-8.05634756097561,-34.95116753424658,3185.0
-8.056667804878048,-34.95197520547946,4712.0
-8.056667804878048,-34.95197520547946,1299.0
-8.05634756097561,-34.95116753424658,3218.0
-8.056667804878048,-34.95197520547946,5613.0
-8.056667804878048,-34.95197520547946,4711.0
-8.05634756097561,-34.95116753424658,6422.0
-8.056667804878048,-34.95197520547946,5001.0
-8.05634756097561,-34.95116753424658,3423.0
-8.055226707317075,-34.95258095890411,5272.0
-8.056667804878048,-34.95197520547946,5550.0
-8.056667804878048,-34.95197520547946,5639.0
-8.05634756097561,-34.95116753424658,3240.0
-8.05634756097561,-34.95116753424658,6009.0
-8.056667804878048,-34.95197520547946,1064.0
-8.056667804878048,-34.95197520547946,4542.0
-8.056667804878048,-34.95197520547946,879.0
-8.05634756097561,-34.95116753424658,4088.0
-8.05634756097561,-34.95116753424658,5952.0
-8.055226707317075,-34.95157136986302,2599.0
-8.05634756097561,-34.95116753424658,2173.0
-8.056667804878048,-34.95197520547946,4649.0
-8.05634756097561,-34.95116753424658,5890.0
-8.056667804878048,-34.95197520547946,4750.0
-8.055226707317075,-34.95157136986302,2660.0
