lat_pred,lon_pred,idx
-8.05602731707317,-34.95762890410959,6890.0
-8.047060487804877,-34.94753301369863,9471.0
-8.052344512195122,-34.95540780821918,7887.0
-8.055066585365854,-34.959244246575345,7396.0
-8.057148170731706,-34.94652342465753,6852.0
-8.050423048780488,-34.95379246575342,8786.0
-8.051223658536586,-34.959042328767126,8231.0
-8.04978256097561,-34.94753301369863,8887.0
-8.047220609756097,-34.94753301369863,9399.0
-8.051063536585367,-34.953186712328765,8540.0
-8.051223658536586,-34.94773493150685,8593.0
-8.051063536585367,-34.953186712328765,8533.0
-8.052184390243902,-34.94793684931507,7888.0
-8.054265975609756,-34.95682123287671,7564.0
-8.050583170731707,-34.95056178082192,8853.0
-8.048821829268293,-34.95762890410959,9071.0
-8.05650768292683,-34.956215479452055,7176.0
-8.050262926829268,-34.94591767123288,8618.0
-8.049142073170731,-34.94571575342466,8990.0
-8.055867195121952,-34.95076369863014,7211.0
-8.047060487804877,-34.95056178082192,9402.0
-8.052184390243902,-34.94793684931507,7904.0
-8.052024268292682,-34.94753301369863,8171.0
-8.050583170731707,-34.95379246575342,8772.0
-8.048341463414634,-34.95076369863014,9364.0
-8.052024268292682,-34.94753301369863,7937.0
-8.051543902439024,-34.94995602739726,8432.0
-8.058589268292682,-34.949350273972605,6684.0
-8.048501585365852,-34.95076369863014,9312.0
-8.050423048780488,-34.959648082191784,8638.0
-8.048501585365852,-34.95278287671233,9258.0
-8.051704024390245,-34.949148356164386,8355.0
-8.055546951219512,-34.9546001369863,7039.0
-8.053625487804878,-34.949148356164386,7451.0
-8.054746341463414,-34.94652342465753,7605.0
-8.050903414634147,-34.95056178082192,8399.0
-8.055707073170732,-34.95500397260274,7113.0
-8.04658012195122,-34.94551383561644,9636.0
-8.048501585365852,-34.959648082191784,9242.0
-8.055546951219512,-34.9546001369863,7030.0
-8.048181341463414,-34.95944616438357,9316.0
-8.050583170731707,-34.95056178082192,8844.0
-8.055867195121952,-34.958638493150694,6912.0
-8.047060487804877,-34.95056178082192,9488.0
-8.05602731707317,-34.95762890410959,6893.0
-8.05330524390244,-34.948946438356174,7706.0
-8.047220609756097,-34.94753301369863,9408.0
-8.047060487804877,-34.94753301369863,9526.0
-8.053465365853658,-34.948946438356174,7545.0
-8.055546951219512,-34.95520589041096,6896.0
-8.051704024390245,-34.949148356164386,8324.0
-8.04962243902439,-34.959648082191784,8776.0
-8.054265975609756,-34.95682123287671,7576.0
-8.051704024390245,-34.949148356164386,8090.0
-8.054265975609756,-34.95944616438357,7703.0
-8.055066585365854,-34.953590547945204,7344.0
-8.055546951219512,-34.95520589041096,7188.0
