lat_pred,lon_pred,idx
-8.057948780487804,-34.95177328767124,6729.0
-8.055386829268294,-34.95379246575342,7139.0
-8.051543902439024,-34.950157945205476,8388.0
-8.051383780487804,-34.952984794520546,8534.0
-8.05330524390244,-34.953388630136985,7771.0
-8.051864146341464,-34.94793684931507,8185.0
-8.054105853658537,-34.95944616438357,7610.0
-8.050102804878048,-34.95480205479452,8879.0
-8.056988048780488,-34.95076369863014,7102.0
-8.04674024390244,-34.94551383561644,9587.0
-8.051223658536586,-34.949754109589044,8400.0
-8.05282487804878,-34.95379246575342,7832.0
-8.054426097560977,-34.956013561643836,7510.0
-8.051864146341464,-34.95540780821918,8183.0
-8.048501585365852,-34.95076369863014,9196.0
-8.051543902439024,-34.94995602739726,8383.0
-8.051864146341464,-34.94733109589041,8135.0
-8.051063536585367,-34.949552191780825,8373.0
-8.050583170731707,-34.95985,8621.0
-8.052184390243902,-34.94773493150685,7982.0
-8.055386829268294,-34.95540780821918,7103.0
-8.051063536585367,-34.95985,8573.0
-8.047220609756097,-34.94753301369863,9477.0
-8.056667804878048,-34.94652342465753,6795.0
-8.054906463414634,-34.959244246575345,7384.0
-8.052184390243902,-34.94753301369863,7978.0
-8.05266475609756,-34.94591767123288,7897.0
-8.04674024390244,-34.94531191780822,9564.0
-8.053785609756098,-34.95944616438357,7643.0
-8.047540853658537,-34.954196301369855,9520.0
-8.048021219512195,-34.94712917808219,9392.0
-8.051704024390245,-34.95540780821918,8295.0
-8.051864146341464,-34.94813876712329,8246.0
-8.05282487804878,-34.94874452054795,7795.0
-8.052024268292682,-34.9513694520548,8110.0
-8.05266475609756,-34.956013561643836,7911.0
-8.051223658536586,-34.959244246575345,8538.0
-8.057308292682926,-34.95399438356164,6758.0
-8.047700975609756,-34.95056178082192,9411.0
-8.047700975609756,-34.95096561643836,9439.0
-8.050423048780488,-34.95056178082192,8750.0
-8.048181341463414,-34.95197520547946,9184.0
-8.051864146341464,-34.95540780821918,8093.0
