lat_pred,lon_pred,idx
-8.047861097560974,-34.94773493150685,9374.0
-8.053945731707318,-34.94834068493151,7620.0
-8.050262926829268,-34.95379246575342,8674.0
-8.055226707317075,-34.958032739726036,7295.0
-8.055226707317075,-34.95076369863014,7294.0
-8.051864146341464,-34.94793684931507,8227.0
-8.051704024390245,-34.95985,8363.0
-8.051864146341464,-34.94793684931507,8223.0
-8.055546951219512,-34.9546001369863,7072.0
-8.051864146341464,-34.94733109589041,8193.0
-8.050743292682926,-34.95056178082192,8610.0
-8.055546951219512,-34.954196301369855,7045.0
-8.055386829268294,-34.95096561643836,7236.0
-8.052184390243902,-34.94834068493151,8052.0
-8.055066585365854,-34.953590547945204,7391.0
-8.05618743902439,-34.95682123287671,7121.0
-8.048021219512195,-34.95237904109589,9263.0
-8.051063536585367,-34.94632150684932,8819.0
-8.050423048780488,-34.954196301369855,8706.0
-8.054746341463414,-34.95944616438357,7462.0
-8.048501585365852,-34.952984794520546,9247.0
-8.051383780487804,-34.94995602739726,8095.0
-8.057788658536586,-34.95258095890411,6735.0
-8.054426097560977,-34.95399438356164,7482.0
-8.052344512195122,-34.955811643835624,7928.0
-8.051704024390245,-34.95520589041096,8447.0
-8.054586219512197,-34.958032739726036,7422.0
-8.048341463414634,-34.94712917808219,9145.0
-8.053465365853658,-34.94813876712329,8017.0
-8.054426097560977,-34.956417397260275,7547.0
-8.055226707317075,-34.95157136986302,7297.0
-8.058589268292682,-34.949754109589044,6703.0
-8.051864146341464,-34.94813876712329,8241.0
-8.055546951219512,-34.95379246575342,7047.0
-8.05618743902439,-34.95661931506849,6848.0
-8.05330524390244,-34.948946438356174,7764.0
-8.05266475609756,-34.949148356164386,7772.0
-8.051223658536586,-34.959042328767126,8513.0
-8.055226707317075,-34.956215479452055,7291.0
-8.057788658536586,-34.95480205479452,6759.0
-8.053465365853658,-34.949148356164386,7708.0
-8.04962243902439,-34.94531191780822,9150.0
-8.055867195121952,-34.949148356164386,7359.0
-8.05618743902439,-34.95056178082192,6924.0
-8.058429146341464,-34.94995602739726,6695.0
-8.050102804878048,-34.94834068493151,8504.0
-8.05602731707317,-34.95096561643836,6811.0
-8.058589268292682,-34.949350273972605,6682.0
-8.050102804878048,-34.95379246575342,8730.0
-8.054746341463414,-34.954196301369855,7542.0
-8.050903414634147,-34.959648082191784,8607.0
-8.048181341463414,-34.95985,9324.0
-8.055707073170732,-34.95500397260274,6969.0
-8.052184390243902,-34.95682123287671,8140.0
-8.052504634146342,-34.953388630136985,7901.0
-8.051223658536586,-34.952984794520546,8280.0
-8.055066585365854,-34.94652342465753,7424.0
-8.052504634146342,-34.946119589041096,7938.0
-8.051223658536586,-34.958840410958906,8527.0
-8.050423048780488,-34.95379246575342,8739.0
-8.05282487804878,-34.95379246575342,7823.0
-8.04658012195122,-34.95197520547946,9670.0
-8.05922975609756,-34.946725342465754,6615.0
-8.055386829268294,-34.95076369863014,6946.0
-8.053945731707318,-34.94854260273973,7640.0
-8.04994268292683,-34.94773493150685,8830.0
-8.051383780487804,-34.949754109589044,8351.0
-8.051543902439024,-34.946725342465754,8195.0
-8.05618743902439,-34.95742698630137,6885.0
-8.048661707317072,-34.954398219178074,9143.0
-8.048181341463414,-34.954196301369855,9452.0
-8.050583170731707,-34.95116753424658,8907.0
-8.049142073170731,-34.955811643835624,8970.0
-8.052024268292682,-34.950157945205476,8102.0
-8.050423048780488,-34.95379246575342,8728.0
-8.048661707317072,-34.95076369863014,9091.0
-8.055707073170732,-34.95379246575342,7031.0
-8.05282487804878,-34.959042328767126,7793.0
-8.05266475609756,-34.946119589041096,8239.0
-8.048981951219512,-34.94712917808219,9057.0
-8.052184390243902,-34.94712917808219,7959.0
-8.050583170731707,-34.95379246575342,8711.0
-8.04962243902439,-34.95157136986302,8896.0
-8.04978256097561,-34.95500397260274,8801.0
-8.05602731707317,-34.9513694520548,6861.0
-8.055226707317075,-34.956215479452055,7380.0
-8.048821829268293,-34.95237904109589,8919.0
-8.054426097560977,-34.953590547945204,7479.0
-8.051704024390245,-34.949148356164386,8076.0
-8.048661707317072,-34.94692726027397,9125.0
-8.05602731707317,-34.95096561643836,6928.0
-8.05618743902439,-34.957023150684925,6785.0
-8.055546951219512,-34.954398219178074,7051.0
-8.04674024390244,-34.94531191780822,9540.0
-8.055386829268294,-34.955811643835624,7209.0
-8.05634756097561,-34.95076369863014,6833.0
-8.048021219512195,-34.94712917808219,9336.0
-8.05282487804878,-34.9556097260274,7844.0
-8.047540853658537,-34.94712917808219,9428.0
-8.05266475609756,-34.953590547945204,7848.0
-8.051383780487804,-34.95056178082192,8426.0
-8.055707073170732,-34.95500397260274,6985.0
-8.052504634146342,-34.956215479452055,7884.0
-8.05618743902439,-34.95843657534247,6929.0
-8.047220609756097,-34.94753301369863,9469.0
-8.051223658536586,-34.94793684931507,8481.0
-8.053785609756098,-34.94773493150685,7690.0
-8.05602731707317,-34.9513694520548,6958.0
-8.053625487804878,-34.95985,7718.0
-8.052985000000001,-34.9556097260274,7794.0
-8.048981951219512,-34.957023150684925,9062.0
-8.054586219512197,-34.956013561643836,7486.0
-8.055226707317075,-34.953590547945204,7285.0
-8.051543902439024,-34.95258095890411,8191.0
-8.047861097560974,-34.95056178082192,9430.0
-8.05650768292683,-34.956417397260275,6834.0
-8.047540853658537,-34.95116753424658,9386.0
-8.055386829268294,-34.95056178082192,7196.0
-8.04978256097561,-34.955811643835624,8731.0
-8.048981951219512,-34.957225068493145,9037.0
-8.051223658536586,-34.958638493150694,8465.0
-8.052184390243902,-34.94813876712329,8012.0
-8.052184390243902,-34.94813876712329,7985.0
-8.050583170731707,-34.95379246575342,8733.0
-8.05650768292683,-34.95520589041096,6790.0
-8.04946231707317,-34.95985,8949.0
-8.04962243902439,-34.95480205479452,8898.0
-8.04994268292683,-34.955811643835624,8639.0
-8.048181341463414,-34.958840410958906,9304.0
-8.048661707317072,-34.95076369863014,9080.0
-8.047380731707317,-34.9503598630137,9491.0
-8.05922975609756,-34.94733109589041,6637.0
-8.04658012195122,-34.94712917808219,9634.0
-8.055546951219512,-34.95540780821918,7169.0
-8.050102804878048,-34.94753301369863,8794.0
-8.052184390243902,-34.94813876712329,7992.0
-8.047861097560974,-34.95157136986302,9313.0
-8.052024268292682,-34.94773493150685,8172.0
-8.051864146341464,-34.94874452054795,8277.0
-8.058429146341464,-34.95116753424658,6726.0
-8.055226707317075,-34.95056178082192,7252.0
-8.048501585365852,-34.94712917808219,9103.0
-8.04658012195122,-34.95379246575342,9577.0
-8.048821829268293,-34.94733109589041,9112.0
-8.051864146341464,-34.94854260273973,8068.0
-8.053785609756098,-34.94793684931507,7993.0
-8.047380731707317,-34.94753301369863,9455.0
-8.055707073170732,-34.95076369863014,6983.0
-8.052024268292682,-34.953186712328765,8074.0
-8.055386829268294,-34.95379246575342,7356.0
-8.054586219512197,-34.953388630136985,7434.0
-8.04962243902439,-34.94571575342466,8963.0
-8.048341463414634,-34.952984794520546,9226.0
-8.051864146341464,-34.946119589041096,8224.0
-8.055707073170732,-34.95500397260274,6976.0
-8.055386829268294,-34.953590547945204,7265.0
-8.053945731707318,-34.94813876712329,7663.0
-8.056827926829268,-34.94652342465753,6756.0
-8.052024268292682,-34.94571575342466,8103.0
-8.050262926829268,-34.95379246575342,8759.0
-8.048501585365852,-34.95096561643836,9157.0
-8.052985000000001,-34.94854260273973,7676.0
-8.055707073170732,-34.95823465753425,6947.0
-8.055707073170732,-34.95823465753425,6939.0
-8.058909512195122,-34.949148356164386,6688.0
-8.05266475609756,-34.94571575342466,7960.0
-8.051063536585367,-34.953186712328765,8522.0
-8.052184390243902,-34.94874452054795,8059.0
-8.055707073170732,-34.958032739726036,7075.0
-8.050262926829268,-34.95480205479452,8787.0
-8.055546951219512,-34.9556097260274,7142.0
-8.055546951219512,-34.954196301369855,7025.0
-8.049142073170731,-34.955811643835624,8973.0
-8.050423048780488,-34.954196301369855,8721.0
-8.053465365853658,-34.94652342465753,7913.0
-8.055226707317075,-34.95076369863014,7293.0
