lat_pred,lon_pred,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,idx
-8.055884578095105,-34.958225270632546,-88.19142857142859,-99.5742857142857,-91.2542857142857,-95.9383333333333,-92.8475,-89.20857142857142,-87.24,-72.14,-66.91,6921.0
-8.049778944256097,-34.95470079290427,-87.08,-98535,-81.51,-103.78,-96726,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.3033333333333,8858.0
-8.050753132718873,-34.95972329391323,-89.31142857142858,-95.1142857142857,-84.45,-99.26,-93.9625,-91.33285714285721,-89.1316666666667,-102204,-98.35,8619.0
-8.056284833087611,-34.950661781404555,-91.21857142857141,-92.1571428571429,-91.9266666666666,-93.28,-85.91,-95.98,-92.5,-88.53399999999998,-96.3725,6842.0
-8.055466632453726,-34.955985896237635,-87.9871428571429,-98.56857142857142,-86.89,-94.27,-90.2025,-84.58,-86.2466666666667,-75.2244,-89.58,7168.0
-8.054386590174488,-34.95638925190224,-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,7529.0
-8.05369643768814,-34.948281730579424,-91.1571428571429,-90.24214285714292,-92.0857142857143,-72.46,-78.65,-84.46,-91.2483333333333,-92.99799999999999,-97255,7667.0
-8.05203352403216,-34.95035684881854,-81.57,-92.6071428571429,-91.55142857142859,-82.5,-92.5225,-89.45,-92.61,-95.75399999999999,-93.97,8101.0
-8.05535076429384,-34.95030170206246,-91.22714285714292,-93.97,-91.6666666666667,-92.34,-84.09,-90.72,-88.7641666666667,-84508,-96.3725,7258.0
-8.050562557148613,-34.95316707914391,-78.44,-96.65,-85.26,-99.41,-97.53,-93.71285714285708,-92465,-96.34200000000001,-99.74,8658.0
-8.048254309691213,-34.9590303549735,-77.3488571428571,-94.71,-90.39,-96.4233333333333,-96.488125,-100.87,-84.17,-106544,-90.08,9320.0
-8.051983305384063,-34.95184327471122,-80.1214285714286,-89.95857142857142,-76.25,-88.8533333333333,-90.6625,-90.45,-81.36,-94.93799999999999,-95605,8126.0
-8.055412830825652,-34.950712175980684,-91.4642857142857,-92.1657142857143,-97.6,-66.02,-72915,-77.9171428571428,-87.0483333333333,-86.71,-96.3725,7182.0
-8.048550809940885,-34.95115152135674,-70.69,-91.0257142857143,-84.7385714285714,-84.44,-91.02,-87.4442857142857,-87.8,-98012,-98.7325,9160.0
-8.046634815448037,-34.94513656901225,-89.81142857142858,-85.14,-92.25357142857142,-84.52,-90.9375,-78.813373015873,-87.0581666666667,-81.07,-96.92,9562.0
-8.051682087583494,-34.9477915401045,-96.34,-91.13142857142859,-92.60285714285708,-67.0,-87.23,-87.58,-91925,-97.92399999999999,-97.6,8341.0
-8.050103602101252,-34.95314612956394,-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.57404761904759,-91.42,-97.35799999999999,-97.5325,8781.0
-8.055877042493696,-34.95824431016313,-88.19142857142859,-99.5742857142857,-92.4,-95.9383333333333,-92.8475,-90.70714285714293,-87.4933333333333,-89988,-63.96,6910.0
-8.051933347446994,-34.94764530518897,-94.16,-93.72,-90.7971428571429,-55.83,-76.45,-78.21285714285709,-90.95666666666668,-98.04799999999999,-97.6,8170.0
-8.0527927820148,-34.95977930741372,-90.0471428571429,-98.2457142857143,-91.97,-100.931666666667,-98.2575,-90.91142857142859,-84.5666666666667,-98116,-66.85,7851.0
-8.046747750739334,-34.94516463529931,-89405,-89.38285714285709,-86.78,-87.9,-91.66,-80.8975,-88.4648333333333,-80.4833333333333,-96.92,9557.0
-8.046938889909425,-34.9538809370309,-75.43,-79.27,-72.2057142857143,-87.9,-77.27,-94.59,-84.2116666666667,-102.82799999999999,-97.22,9552.0
-8.052226727261612,-34.94764776731324,-88.98,-95.3,-94.49,-54.04,-73.92,-69.4114285714286,-89.5116666666667,-94.33200000000001,-97.6,7978.0
-8.054453918412259,-34.95615958558305,-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-95.78,-70.25,-81.3505714285714,-91.5075,7498.0
-8.05529412138,-34.9513019442861,-90.11142857142859,-91.88714285714279,-87.09,-89.72,-86.0675,-84.1933333333333,-90.0483333333333,-83.83,-96.7,7283.0
-8.053790858294603,-34.95580710569104,-94.34,-96.95,-88.03,-102.270833333333,-102.0075,-96.88285714285708,-69.75,-84.37799999999999,-81.59,7653.0
-8.048013892820777,-34.94762242373598,-96275,-80.13,-104485,-99295,-97685,-99.98,-106.07,-102064,-94.4075,9377.0
-8.05198686430452,-34.947486395493435,-88.4442857142857,-90.19142857142859,-91.91857142857141,-45.64,-86875,-65.83,-90.02,-97146,-97.6,8154.0
-8.05564252426761,-34.95631793381354,-91.00714285714292,-99.1157142857143,-90.12178571428568,-96.1066666666667,-92.8375,-93.88142857142859,-85855,-65.69,-87005,7087.0
-8.049060574647013,-34.95728642511816,-82.39,-94.28142857142859,-77.62,-98.22,-100.81,-94.69857142857141,-89895,-102.22866666666701,-96.98,9054.0
-8.058731851416645,-34.94875187082842,-92.3542857142857,-92.18,-90.43428571428568,-95.55,-92.56,-81.2014285714286,-92.23,-87069,-95.8575,6664.0
-8.055351158086959,-34.95080679820581,-90.56,-90.28,-90.29523809523808,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725,7256.0
-8.056293933024984,-34.9565907510885,-85.16,-99.1157142857143,-90.77,-100575,-92505,-94.61285714285721,-86.4333333333333,-77108,-93.67,6839.0
-8.05408837948437,-34.959542019081255,-83.9057142857143,-99.6357142857143,-84.66571428571429,-95.72,-100225,-88.2328571428571,-78955,-89444,-56.27,7597.0
-8.051388015367511,-34.9585546152939,-83.9357142857143,-96.01857142857142,-84.6371428571428,-97.6933333333333,-96.9575,-91.1428571428571,-89.5483333333333,-98266,-78.38,8452.0
-8.055685763408341,-34.95495698866376,-94.1357142857143,-97.10285714285708,-94.05857142857141,-95.0616666666667,-92.6075,-90.85142857142858,-79755,-71054,-94.9725,6995.0
-8.055359192602392,-34.950742532822055,-90.67857142857142,-91.88714285714279,-90.29523809523808,-83.71,-74165,-89.97,-87.0483333333333,-85098,-96.3725,7253.0
-8.050498969480094,-34.95382642904568,-86.84857142857142,-97.50785714285708,-89.57142857142858,-96.59,-97.4925,-96.41,-87395,-98.04799999999999,-98.36,8711.0
-8.051522529203757,-34.95021676911658,-91.91,-94.2557142857143,-96.77,-80.94,-90.8575,-88.17,-98.13,-95054,-97.2725,8399.0
-8.053971914808224,-34.949298289495765,-90.99142857142859,-89.66928571428568,-92.0128571428571,-82.04,-84.03,-87.96285714285709,-85.2516666666667,-86.59,-96.72,7612.0
-8.052260530651044,-34.94683513404728,-88.32857142857141,-93.73,-89.81571428571432,-51.34,-82.4825,-85.5028571428572,-89.99,-90804,-97.6,7945.0
-8.046682811201302,-34.945144237096734,-89.81142857142858,-91.15,-92.25357142857142,-89.28,-90.9375,-78.813373015873,-87.0581666666667,-81.7266666666667,-96.92,9560.0
-8.052201946853659,-34.94793131326122,-88.48142857142858,-88.93,-89.42142857142859,-51.53,-73.22,-72.18285714285709,-88.7983333333333,-92588,-97.6,8026.0
-8.05202518972071,-34.94965460071164,-94.64,-91.78285714285721,-92.26857142857142,-86.76,-89.19,-82.07,-91.4133333333333,-96.14200000000001,-95.5675,8086.0
-8.059040746808673,-34.94766974726558,-91.49,-88.33987012987009,-87.8,-94115,-70.55,-78.5596428571429,-90.6719444444444,-92.7552727272727,-95.8575,6648.0
-8.056191082793216,-34.95066869441305,-91.21857142857141,-91.19142857142859,-91.9266666666666,-92.84,-84.7325,-81.56142857142859,-92.45,-86.63,-96.3725,6868.0
-8.054881890361106,-34.95780082701957,-89.66857142857141,-99.5742857142857,-88.76,-97.4416666666667,-100225,-87.61285714285721,-65.4133333333333,-88874,-61.58,7408.0
-8.055289284919418,-34.946543961248494,-88.43,-82.0235714285714,-85.0471428571429,-71.17,-70955,-67.7228571428572,-86.9966666666667,-88.96600000000002,-97255,7343.0
-8.051540104759608,-34.950139998653995,-89.22,-94.0857142857143,-94.02857142857141,-88.15,-83.8825,-86.70285714285721,-93.5016666666667,-95.75399999999999,-97.2725,8382.0
-8.055933882897424,-34.95504372906706,-95.79,-97.79142857142858,-93.75,-98.36,-90.86,-89.5542857142857,-80.7433333333333,-76456,-92.4925,6904.0
-8.05407793254609,-34.949332980875305,-94.91,-90.8878571428571,-90.3642857142857,-80.08,-84.8275,-91.53,-85.2516666666667,-86.59,-96.72,7606.0
-8.046458955676469,-34.95349760210608,-79.5385714285714,-86.59,-76.64,-93.78,-90.83,-89.94,-78.44,-104266,-97.22,9661.0
-8.055840163879802,-34.95856618876713,-88.49,-99.5742857142857,-88.51,-95.8766666666667,-95.8825,-90.95,-87.24,-89988,-66.02,6931.0
-8.04675268156313,-34.94516028427189,-89.81142857142858,-89.34,-92.25357142857142,-89.59,-90.9375,-70.83,-88.4648333333333,-80.7506666666667,-96.92,9553.0
-8.05096628146458,-34.94763298765633,-95.2857142857143,-93.75714285714292,-97.4142857142857,-68.52,-90.1,-92.03,-96955,-99334,-98.9125,8609.0
-8.046741421451486,-34.95059381246229,-81.01,-80.7,-79.4407142857143,-93.1466666666667,-94.7625,-89.7132142857143,-90.5533333333333,-99.03399999999999,-94.4075,9556.0
-8.052245599287344,-34.94755567223796,-88.98,-84.29,-90.4671428571429,-51.48,-73.92,-70.23,-89255,-94.33200000000001,-97.6,7979.0
-8.046468820646822,-34.946347742035506,-90545,-87.9,-92.25357142857142,-95.8883333333333,-93385,-91.16285714285708,-87.75,-81.69,-94.6125,9628.0
-8.055496709166604,-34.955712746254456,-100.81,-100.0,-93.0842857142857,-97.0833333333333,-89215,-91.95142857142858,-77.1366666666667,-84.07,-87625,7148.0
-8.053460573204926,-34.94880217187825,-86.68142857142858,-89.19142857142859,-88.5557142857143,-75.52,-80.21,-70.4,-88.6833333333333,-86.26,-97255,7737.0
-8.052915573433117,-34.946522073875464,-92.1857142857143,-90.0457142857143,-90.07285714285707,-57.17,-78995,-79.66285714285709,-90685,-88.09,-97255,7826.0
-8.047818481576822,-34.95066015083341,-77.51,-73.76,-96.78,-92.08,-92.5125,-91.05857142857141,-87.2983333333333,-98098,-97.91,9413.0
-8.048943913109271,-34.957515144283825,-81.7285714285714,-93.11142857142859,-76.38857142857141,-98.4933333333333,-96.8925,-94.57285714285707,-91.31,-102.22866666666701,-105.13,9076.0
-8.055438073372885,-34.950521925948294,-91.4642857142857,-91.97,-91.6666666666667,-86.34,-83.4025,-81.2314285714286,-89.4841666666667,-85.33200000000002,-96.3725,7197.0
-8.053542371207394,-34.948656872137995,-84.43,-88.2857142857143,-83.83,-75.77,-64.71,-76.39714285714291,-88.6833333333333,-90.95200000000001,-97255,7715.0
-8.049586663730167,-34.95976541477656,-89.59857142857142,-94.0842857142857,-80.26,-98.3416666666667,-95.4775,-93.0942857142857,-84.0,-102.68799999999999,-90.27,8916.0
-8.051811496678685,-34.94774264613275,-94.1671428571429,-93.51142857142858,-90.93285714285707,-61.46,-77.3175,-81.2671428571429,-94.64,-99.0,-97.6,8271.0
-8.055712563352628,-34.958995191690484,-85.98142857142858,-100.28857142857099,-84.57285714285709,-94765,-100225,-83.7171428571429,-87.24,-85.38,-70.08,6967.0
-8.05463315602251,-34.95772005580692,-88.5857142857143,-99.5742857142857,-91.64,-100.090833333333,-100225,-92.16142857142859,-63.55,-79.75,-72.33,7456.0
-8.048498217957313,-34.95278902805358,-72.1871428571429,-89.77,-78.07,-81.2,-85.4375,-92.4,-88.76,-100104,-96.8925,9233.0
-8.047537399029169,-34.94533583324544,-89.63285714285709,-89.55142857142859,-91.72357142857142,-76.08,-90.9375,-78.02,-87.8358333333333,-81828,-96.92,9432.0
-8.055550287241749,-34.95509361948016,-95.08285714285721,-97.10285714285708,-93.21,-96.48,-89.2275,-89.68714285714279,-78.07,-66562,-87.66,7076.0
-8.05101575053029,-34.94766868642676,-94.7157142857143,-95.6771428571428,-96.70142857142858,-75.46,-97.46,-103.6,-97.8733333333333,-98.57799999999999,-98.9125,8554.0
-8.052213065271058,-34.95658687495873,-88.3042857142857,-98.2242857142857,-88.14,-98.54,-98.52,-93.42142857142859,-67.8783333333333,-94.5,-83.58,8005.0
-8.055510230487775,-34.95794713621322,-86.89,-99.5742857142857,-87.0942857142857,-97.4416666666667,-100225,-90.74285714285708,-79.8383333333333,-89988,-59.08,7162.0
-8.059295625772373,-34.94612475466065,-91.44714285714292,-89.3,-92.29428571428568,-93.0216666666667,-79.3775,-80.23,-90.2566666666667,-90.5772727272727,-95.8575,6638.0
-8.051664286113967,-34.94954537938209,-91.61,-92.64857142857142,-91.9742857142857,-76.38,-85.89,-87.2828571428571,-91.9416666666667,-96.76,-97.7875,8339.0
-8.050044096793894,-34.95473359261607,-82.9994285714286,-98.2553571428572,-87.81857142857142,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781,8798.0
-8.05256285192246,-34.95339196291896,-89.5942857142857,-98.93285714285707,-90.09,-100.76833333333299,-100.9,-100.45,-98395,-98.22200000000001,-95605,7881.0
-8.049634869896984,-34.95969612918336,-96.59,-94.0842857142857,-83.9585714285714,-100.74,-97.8975,-88.95,-82.5833333333333,-102.68799999999999,-84.58,8883.0
-8.05288237830304,-34.95389573464651,-88.4761904761905,-96.68857142857142,-88.9332142857143,-100.793333333333,-98.6375,-88.53,-98.4983333333333,-99.51799999999999,-97765,7814.0
-8.050968195070363,-34.95956679679442,-79.41,-95.00714285714292,-85.03,-99.26,-94.9675,-93.29,-90.1316666666667,-102204,-79.66,8562.0
-8.055324368110485,-34.95915419251579,-84.9542857142857,-100.28857142857099,-79.01,-94765,-100225,-81.16428571428571,-87.6566666666667,-85.38,-60.27,7263.0
-8.05182630954888,-34.947845841310226,-92.67857142857142,-93.5,-89.4328571428572,-60.19,-72.3875,-70.94,-90.6716666666667,-97.92399999999999,-97.6,8267.0
-8.057160493551986,-34.954057555354765,-85.72,-95.98857142857142,-89.7142857142857,-98.7883333333333,-89.5,-92.60142857142858,-93.2233333333333,-73742,-89.66,6753.0
-8.049556995303238,-34.9531857187818,-79.89571428571429,-93.93,-85.33,-83.95,-93.34,-84.96,-91.8966666666667,-96186,-96.2825,8909.0
-8.050396002039458,-34.95488805754423,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425,8729.0
-8.049275057189188,-34.95304006937857,-69.94,-91.26,-79.36714285714291,-85.76,-90.27,-86.99857142857141,-91.8966666666667,-98.26799999999999,-96.7675,8980.0
-8.056189440870892,-34.95080294465261,-91.21857142857141,-88.03,-92.2171428571429,-91.4025,-85.5925,-78.27,-92.96,-88.71,-96.3725,6867.0
-8.056419715130007,-34.950687733445825,-91.21857142857141,-92.1571428571429,-91.9266666666666,-96.1,-86.46625,-82.9885714285714,-91.6233333333333,-90598,-95.73,6817.0
-8.050878123965278,-34.95320395622281,-94.08,-96.14857142857142,-88.06214285714279,-92.51,-92.9775,-94.3842857142857,-97.57,-96.34200000000001,-97.62,8600.0
-8.050153005345171,-34.95370644910576,-82.47571428571429,-97.22,-85.0771428571428,-96.97,-98.5125,-96.90142857142858,-86.7141666666667,-97054,-99.62,8775.0
-8.052363349105411,-34.955377596555955,-85.23,-97.57714285714279,-89.27,-96.1116666666667,-94.1125,-86.45,-68.8766666666667,-86.57600000000002,-91.96,7941.0
-8.049711311150665,-34.95964394614999,-76.39,-94.0842857142857,-83.9585714285714,-94.46,-96.34,-93.0942857142857,-82.5833333333333,-102.68799999999999,-83.33,8878.0
-8.050078163731854,-34.94762949993208,-96.68142857142858,-86.8921428571429,-96.69714285714292,-85.45,-90.83,-100.73,-91.4083333333333,-95.51799999999999,-98.9125,8803.0
-8.056327835657926,-34.956560032402585,-91.1428571428571,-99.1157142857143,-90.77,-100575,-92505,-95.25142857142859,-90.64,-65.13,-90.35,6832.0
-8.05492244905338,-34.946522351423795,-83.60285714285709,-84.42,-85.0471428571429,-72.04,-67.5475,-67.7228571428572,-87285,-91.02600000000001,-97255,7406.0
-8.053825569314345,-34.94826043770774,-90.0042857142857,-90.24214285714292,-92.0857142857143,-73.8516666666667,-78665,-80.84714285714291,-91.2483333333333,-107.96,-97255,7676.0
-8.055414445831872,-34.955905875167346,-99.5,-98.56857142857142,-93.1,-96.1066666666667,-90.2025,-89.59142857142858,-85.0616666666667,-68294,-98.43,7202.0
-8.0537499106493,-34.95350506555143,-87.21,-96.75714285714292,-89.33,-98.03,-97655,-94.62857142857142,-92.9683333333333,-92346,-96145,7662.0
-8.054423909426164,-34.95618335305681,-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-97.97,-84.56,-81.3505714285714,-93.09,7511.0
-8.056469287239084,-34.95627875837978,-91.1428571428571,-99.1157142857143,-95.28,-99.4316666666667,-90205,-93.8357142857143,-85.83,-67566,-85.72,6797.0
-8.05020750552562,-34.95316178872555,-85.83,-95.8325,-84.9171428571428,-92.51,-95.6975,-95.21,-90965,-97.35799999999999,-98.22399999999999,8762.0
-8.046931496606833,-34.95060026441187,-83.64,-85.83,-89.02,-93.8533333333333,-94.7625,-86.27,-90.0,-99.03399999999999,-94.4075,9533.0
-8.048082277019825,-34.94762333134309,-90.7,-75.38,-95.26357142857141,-90.6916666666667,-97685,-100.962857142857,-106.07,-102064,-94.4075,9366.0
-8.05454010512641,-34.949592622231,-89.82600000000002,-90.09,-88.09,-83535,-86.6,-85.49,-91.7533333333333,-88486,-96.3725,7465.0
-8.05173047061001,-34.94892530352561,-89.7971428571429,-89.88857142857141,-88.67,-78.08,-87.8725,-91.22,-92.99,-94.25200000000001,-97.6,8298.0
-8.051542003871212,-34.94606556793906,-90.7028571428571,-93.5242857142857,-91.27,-44.01,-72.39,-83.9228571428571,-90225,-92.3,-97.6,8428.0
-8.051266512803158,-34.95061672290411,-88.69857142857141,-93.22714285714292,-89.8128571428571,-93.76,-94.52,-90.4957142857143,-92.7283333333334,-95286,-95.9225,8495.0
-8.054489431037995,-34.953732104749434,-87.47,-96.6671428571429,-88.54428571428568,-93.8383333333334,-88.8325,-89.93428571428568,-92.3,-79.33,-95455,7495.0
-8.055532210930812,-34.955345348136156,-95.14142857142859,-97.3871428571429,-96.53,-98.6583333333333,-88.2125,-92.1142857142857,-70.63,-59448,-97.1,7104.0
-8.050458225336671,-34.95416586589951,-91.27,-102.38,-90.9871428571429,-100.74,-97775,-94.34952380952379,-88.5333333333333,-96.5766666666667,-104.74,8715.0
-8.055562946049136,-34.954856411752615,-94.65142857142858,-97.10285714285708,-100.43,-98.03,-93.81,-91.4671428571429,-77.9516666666667,-69.33800000000001,-96.6,7068.0
-8.049121726574583,-34.95037795573512,-89.8257142857143,-91.26,-88.51,-92.76,-95.78,-92.77857142857141,-96.52,-97346,-96.7925,9030.0
-8.05266686196022,-34.9559532974417,-93.4,-97.65428571428568,-84.01,-99.5883333333333,-99085,-101.75,-63105,-89102,-95.59,7878.0
-8.05179826811898,-34.94852137353715,-87.85142857142858,-92.09,-91.17857142857142,-66.97,-87.01,-83.69857142857141,-91.5933333333333,-91412,-97.6,8277.0
-8.046419720940607,-34.950113193249365,-91.44,-73.08,-74.58,-93.97,-94.1525,-94.22,-90.5533333333333,-98898,-94.4075,9651.0
-8.051392450015904,-34.95512785598923,-84.00142857142859,-97.79,-85.53,-97.66,-92.5975,-91.07142857142858,-74.1666666666667,-93.38,-95.47,8467.0
-8.050868725675418,-34.95318442335891,-96.53,-96.09,-89.443125,-91.02,-92.71,-94.3842857142857,-91.1933333333333,-101.67,-97.62,8615.0
-8.053701855628178,-34.948393261912614,-86.44857142857141,-89.73285714285721,-90.40428571428568,-82.71,-92.66,-78.99857142857141,-92.7083333333333,-83.63,-97255,7683.0
-8.050316486462576,-34.954810941464444,-83.12942857142859,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-100.24066666666701,-94.5625,8755.0
-8.04652249465161,-34.95113192963373,-81.6875,-81.83,-81.134619047619,-95.4,-96.4925,-102.13,-90.1566666666667,-100.98,-94.4075,9643.0
-8.051679092779226,-34.95326788179108,-77.82,-87.14,-89.54142857142858,-88.0572222222222,-86315,-89.63857142857141,-89205,-96096,-95605,8329.0
-8.051710644547768,-34.94930487676202,-91.87,-90.4171428571429,-91.09,-77.84,-89.46,-84.72,-91.6983333333333,-96.14200000000001,-97.6,8340.0
-8.052866176219107,-34.95390378027071,-88.4761904761905,-96.68857142857142,-88.9332142857143,-100.13,-98.6375,-96.22142857142859,-98.4983333333333,-99.51799999999999,-97765,7812.0
-8.056451708799699,-34.950680976375494,-91.21857142857141,-92.1571428571429,-91.9266666666666,-86.84,-88.72,-80.65,-91.6233333333333,-90598,-95.73,6804.0
-8.051533829563303,-34.95004928350253,-93.01428571428568,-94.0857142857143,-98.36,-83.84,-85.7875,-86.70285714285721,-94.1316666666667,-95.75399999999999,-97.2725,8389.0
-8.047312032226497,-34.95063670625774,-88.02,-77.32,-87.71,-89.9,-92.04,-90.20142857142858,-90.0516666666667,-99.03399999999999,-94.4075,9465.0
-8.049164829117007,-34.95602946876846,-77.3814285714286,-95.2228571428571,-71.95,-98.6366666666667,-91.33,-94.17,-84.49,-102.22866666666701,-94.03,8981.0
-8.052000539658891,-34.95168460268148,-76.94,-90.20571428571432,-84.69,-83.5,-90.49,-87.58,-91.4133333333333,-93176,-95605,8127.0
-8.047227483423379,-34.95065918730898,-87.0642857142857,-94.46,-83.32,-89.54,-92.04,-90.20142857142858,-93.69,-99.03399999999999,-94.4075,9478.0
-8.054540353893046,-34.95939098534605,-81.7657142857143,-100.805714285714,-81.22,-95.72,-100225,-84.33,-74.04333333333331,-89368,-70.91,7462.0
-8.048152001727614,-34.94719197130985,-103.52,-97.77,-98.92285714285721,-82.88,-99.9375,-99.48571428571432,-103.146666666667,-101744,-96.92,9337.0
-8.051393140245441,-34.94770645289818,-93.54285714285707,-91.76142857142858,-96.82,-68.83,-87.96,-94.72,-97.84,-99818,-97.6,8419.0
-8.04922985843061,-34.95038022942983,-86.52,-99.54,-88.55857142857141,-81.07,-96.3125,-94.34285714285721,-95.79,-97346,-96.7925,8985.0
-8.048527169916728,-34.958651951449966,-97.1,-92.3842857142857,-85.6071428571429,-96.4233333333333,-93985,-95.1042857142857,-83.1183333333333,-106544,-91.08,9167.0
-8.051612902023612,-34.947707926291265,-94.1071428571429,-91.4242857142857,-95.81142857142858,-71.96,-87.01,-90.54285714285707,-95.1083333333333,-97.92399999999999,-97.6,8378.0
-8.051999116018028,-34.951402783231856,-83.3128571428571,-93.36714285714292,-97.02,-86.14,-90.49,-90.48571428571432,-96.88,-96.93,-95605,8110.0
-8.048218561374156,-34.94694988832008,-101.12,-92.7633333333333,-97.83642857142858,-79.25,-100.51,-98.77857142857141,-96.5633333333333,-101744,-96.56,9295.0
-8.04940486478284,-34.955569415023234,-77.81,-95.44875,-82.76,-99.55,-97.57,-94.34142857142858,-85.3333333333333,-99.9346666666667,-93.28,8955.0
-8.05619046690369,-34.95079468723416,-91.21857142857141,-91.1371428571429,-92.2171428571429,-88.97,-85.5925,-77.86142857142859,-92.96,-88.71,-96.3725,6863.0
