lat_pred,lon_pred,idx
-8.048501585365852,-34.95157136986302,9209.0
-8.048341463414634,-34.95076369863014,9289.0
-8.051704024390245,-34.948946438356174,8316.0
-8.053465365853658,-34.95399438356164,7757.0
-8.04962243902439,-34.959648082191784,8957.0
-8.055707073170732,-34.95500397260274,6977.0
-8.051864146341464,-34.94793684931507,8048.0
-8.058589268292682,-34.949350273972605,6677.0
-8.050423048780488,-34.953186712328765,8857.0
-8.052024268292682,-34.94753301369863,8170.0
-8.051704024390245,-34.949148356164386,8084.0
-8.058749390243902,-34.948946438356174,6662.0
-8.048981951219512,-34.952984794520546,8992.0
-8.055546951219512,-34.9546001369863,7052.0
-8.055546951219512,-34.95379246575342,7151.0
-8.053465365853658,-34.95399438356164,7784.0
-8.054906463414634,-34.95783082191781,7497.0
-8.055546951219512,-34.9546001369863,7056.0
-8.051063536585367,-34.95944616438357,8096.0
-8.05618743902439,-34.956417397260275,7166.0
-8.051383780487804,-34.953186712328765,8516.0
-8.052184390243902,-34.94773493150685,8002.0
-8.05955,-34.94632150684932,6625.0
-8.050903414634147,-34.959648082191784,8663.0
-8.051704024390245,-34.94632150684932,8254.0
-8.054426097560977,-34.956417397260275,7558.0
-8.052344512195122,-34.95540780821918,7861.0
-8.048821829268293,-34.952984794520546,9027.0
-8.051864146341464,-34.94813876712329,8242.0
-8.051383780487804,-34.95985,8509.0
-8.04962243902439,-34.9546001369863,8885.0
-8.048501585365852,-34.95076369863014,9280.0
-8.054426097560977,-34.95379246575342,7604.0
-8.05618743902439,-34.957225068493145,6843.0
-8.052024268292682,-34.95116753424658,8453.0
-8.055546951219512,-34.95379246575342,7340.0
-8.051223658536586,-34.94773493150685,8543.0
-8.048341463414634,-34.94692726027397,9314.0
-8.058429146341464,-34.94995602739726,6696.0
-8.052184390243902,-34.94793684931507,7873.0
-8.048501585365852,-34.95278287671233,9176.0
-8.04962243902439,-34.959648082191784,8833.0
-8.048341463414634,-34.959042328767126,9326.0
-8.050583170731707,-34.953388630136985,8752.0
-8.055546951219512,-34.9546001369863,7043.0
-8.053465365853658,-34.94874452054795,7758.0
-8.055867195121952,-34.95076369863014,7237.0
-8.054105853658537,-34.949350273972605,7747.0
-8.052184390243902,-34.94793684931507,8016.0
-8.048181341463414,-34.94712917808219,9333.0
-8.057628536585367,-34.95258095890411,6728.0
-8.051864146341464,-34.94813876712329,8220.0
-8.048341463414634,-34.94692726027397,9260.0
-8.047060487804877,-34.94753301369863,9497.0
-8.051063536585367,-34.95500397260274,8535.0
-8.053945731707318,-34.94834068493151,7634.0
-8.054426097560977,-34.956417397260275,7553.0
-8.050903414634147,-34.959648082191784,8550.0
-8.050903414634147,-34.959648082191784,8561.0
-8.052024268292682,-34.95177328767124,8480.0
-8.047060487804877,-34.94753301369863,9493.0
-8.059069634146342,-34.94773493150685,6655.0
-8.050262926829268,-34.953186712328765,8802.0
-8.047060487804877,-34.94753301369863,9368.0
-8.053945731707318,-34.94834068493151,7624.0
-8.049142073170731,-34.956417397260275,9019.0
-8.055546951219512,-34.95520589041096,7135.0
-8.055546951219512,-34.95379246575342,7260.0
-8.051383780487804,-34.95056178082192,8470.0
-8.052024268292682,-34.95056178082192,8558.0
-8.05650768292683,-34.956215479452055,6857.0
-8.055707073170732,-34.95500397260274,6927.0
-8.048501585365852,-34.959648082191784,9268.0
-8.055546951219512,-34.95379246575342,7061.0
-8.051383780487804,-34.95985,8747.0
-8.054265975609756,-34.957023150684925,7581.0
-8.04658012195122,-34.95177328767124,9641.0
-8.046900365853658,-34.95056178082192,9513.0
-8.051864146341464,-34.94813876712329,8267.0
-8.05618743902439,-34.95076369863014,7284.0
-8.051704024390245,-34.94632150684932,8273.0
-8.055546951219512,-34.9546001369863,7034.0
-8.055546951219512,-34.95379246575342,7389.0
-8.048501585365852,-34.959648082191784,9206.0
-8.053465365853658,-34.95399438356164,7791.0
-8.054426097560977,-34.956417397260275,7385.0
-8.05922975609756,-34.94712917808219,6642.0
-8.05602731707317,-34.95762890410959,6895.0
-8.050423048780488,-34.954196301369855,8696.0
-8.052184390243902,-34.95661931506849,8045.0
-8.052184390243902,-34.94793684931507,7957.0
