lat_pred,lon_pred,idx
-8.051864146341464,-34.94753301369863,8153.0
-8.04658012195122,-34.94712917808219,9657.0
-8.05618743902439,-34.95742698630137,6869.0
-8.054586219512197,-34.94874452054795,7656.0
-8.048821829268293,-34.94692726027397,9092.0
-8.055546951219512,-34.95540780821918,7172.0
-8.051864146341464,-34.95661931506849,8233.0
-8.052184390243902,-34.95682123287671,8082.0
-8.051383780487804,-34.95177328767124,8127.0
-8.05282487804878,-34.94652342465753,8166.0
-8.051864146341464,-34.95985,8539.0
-8.057948780487804,-34.9546001369863,6749.0
-8.052985000000001,-34.94854260273973,7898.0
-8.051383780487804,-34.953186712328765,8358.0
-8.048661707317072,-34.95096561643836,9138.0
-8.048181341463414,-34.95076369863014,9300.0
-8.048661707317072,-34.95096561643836,9149.0
-8.055546951219512,-34.95520589041096,7094.0
-8.049142073170731,-34.956417397260275,9032.0
-8.050423048780488,-34.94531191780822,7883.0
-8.046900365853658,-34.95076369863014,9523.0
-8.055386829268294,-34.95056178082192,7110.0
-8.052344512195122,-34.94733109589041,8022.0
-8.047700975609756,-34.94712917808219,9509.0
-8.054586219512197,-34.956215479452055,7457.0
-8.04978256097561,-34.955811643835624,8744.0
-8.048501585365852,-34.9513694520548,9201.0
-8.049142073170731,-34.94692726027397,9031.0
-8.053785609756098,-34.94834068493151,7642.0
-8.05922975609756,-34.94773493150685,6658.0
-8.048661707317072,-34.957225068493145,9007.0
-8.048181341463414,-34.94712917808219,9342.0
-8.04994268292683,-34.95500397260274,8827.0
-8.055546951219512,-34.95540780821918,7179.0
-8.05282487804878,-34.95056178082192,8106.0
-8.054426097560977,-34.949552191780825,7474.0
-8.055546951219512,-34.958638493150694,6940.0
-8.055386829268294,-34.956215479452055,6965.0
-8.055386829268294,-34.95076369863014,7225.0
-8.054906463414634,-34.956215479452055,7217.0
-8.04962243902439,-34.95500397260274,8927.0
-8.055707073170732,-34.9546001369863,7058.0
-8.050102804878048,-34.95379246575342,8658.0
-8.055546951219512,-34.95399438356164,6982.0
-8.051704024390245,-34.94834068493151,8299.0
-8.05602731707317,-34.95540780821918,6792.0
-8.050423048780488,-34.95480205479452,8655.0
-8.048021219512195,-34.94753301369863,9487.0
-8.047380731707317,-34.95399438356164,9442.0
-8.05282487804878,-34.954196301369855,7725.0
-8.047861097560974,-34.95399438356164,9531.0
-8.055546951219512,-34.95500397260274,7150.0
-8.050903414634147,-34.959648082191784,8567.0
-8.052184390243902,-34.94834068493151,8047.0
-8.055867195121952,-34.94652342465753,6906.0
-8.055546951219512,-34.95540780821918,7180.0
-8.051543902439024,-34.959648082191784,8318.0
-8.048341463414634,-34.94692726027397,9197.0
-8.048981951219512,-34.952984794520546,9015.0
-8.05618743902439,-34.95056178082192,6933.0
-8.054586219512197,-34.956013561643836,7409.0
-8.049142073170731,-34.95258095890411,9038.0
-8.054265975609756,-34.94652342465753,7489.0
-8.05618743902439,-34.95783082191781,6881.0
-8.051543902439024,-34.959648082191784,8353.0
-8.051383780487804,-34.95177328767124,8120.0
-8.05314512195122,-34.94652342465753,7857.0
-8.048501585365852,-34.95076369863014,9265.0
-8.055867195121952,-34.95500397260274,6904.0
-8.055867195121952,-34.95682123287671,7087.0
-8.050102804878048,-34.95480205479452,8796.0
-8.052024268292682,-34.952177123287676,8151.0
-8.054426097560977,-34.956417397260275,7515.0
-8.055707073170732,-34.959648082191784,7002.0
-8.051383780487804,-34.95177328767124,8133.0
-8.04962243902439,-34.953186712328765,8922.0
-8.047220609756097,-34.94753301369863,9521.0
-8.05602731707317,-34.95076369863014,6871.0
-8.055226707317075,-34.95258095890411,7342.0
-8.048341463414634,-34.95258095890411,9264.0
-8.050423048780488,-34.95480205479452,8635.0
-8.053625487804878,-34.953186712328765,7647.0
-8.050903414634147,-34.95985,8616.0
-8.049142073170731,-34.949754109589044,9085.0
-8.052024268292682,-34.9513694520548,8112.0
-8.04962243902439,-34.94753301369863,8894.0
-8.054426097560977,-34.949552191780825,7502.0
-8.04994268292683,-34.95985,8826.0
-8.051543902439024,-34.949148356164386,8354.0
-8.05618743902439,-34.95056178082192,6911.0
-8.05266475609756,-34.953590547945204,7843.0
-8.053785609756098,-34.953590547945204,7659.0
-8.055867195121952,-34.95096561643836,6807.0
-8.055066585365854,-34.95076369863014,7257.0
-8.051223658536586,-34.94753301369863,8626.0
-8.050743292682926,-34.953186712328765,8588.0
-8.04674024390244,-34.94793684931507,9605.0
-8.048021219512195,-34.95177328767124,9185.0
-8.051864146341464,-34.956417397260275,8057.0
-8.052344512195122,-34.946725342465754,7958.0
-8.055546951219512,-34.95540780821918,7122.0
-8.054426097560977,-34.956417397260275,7555.0
-8.05650768292683,-34.95540780821918,6783.0
-8.054586219512197,-34.956013561643836,7413.0
-8.05282487804878,-34.95379246575342,7835.0
-8.048821829268293,-34.95682123287671,8995.0
-8.057148170731706,-34.95682123287671,6818.0
-8.053945731707318,-34.94813876712329,7667.0
-8.052024268292682,-34.94793684931507,8226.0
-8.054746341463414,-34.949552191780825,7632.0
-8.055226707317075,-34.956417397260275,7213.0
-8.051383780487804,-34.94753301369863,8640.0
-8.048661707317072,-34.95096561643836,9140.0
-8.049142073170731,-34.9503598630137,9020.0
-8.056988048780488,-34.95076369863014,7048.0
-8.055546951219512,-34.9546001369863,7023.0
-8.052344512195122,-34.946725342465754,7952.0
-8.048501585365852,-34.958032739726036,9218.0
-8.04946231707317,-34.95985,8972.0
-8.055226707317075,-34.9503598630137,7227.0
-8.054105853658537,-34.94995602739726,7432.0
-8.048501585365852,-34.94692726027397,9230.0
-8.055386829268294,-34.95379246575342,7101.0
-8.057308292682926,-34.95258095890411,6739.0
-8.04994268292683,-34.952984794520546,8861.0
-8.048181341463414,-34.94712917808219,9338.0
-8.055066585365854,-34.952984794520546,7371.0
-8.051223658536586,-34.959648082191784,8482.0
-8.054426097560977,-34.949552191780825,7455.0
-8.048661707317072,-34.9503598630137,9120.0
-8.04946231707317,-34.959648082191784,8897.0
-8.050583170731707,-34.95379246575342,8673.0
-8.05282487804878,-34.953388630136985,7859.0
-8.057308292682926,-34.954398219178074,6750.0
-8.049142073170731,-34.95682123287671,9077.0
-8.055386829268294,-34.956215479452055,7214.0
-8.054265975609756,-34.94692726027397,7651.0
