lat_pred,lon_pred,idx
-8.053625487804878,-34.94854260273973,7760.0
-8.051864146341464,-34.94753301369863,8188.0
-8.055546951219512,-34.954196301369855,6987.0
-8.050262926829268,-34.946119589041096,8757.0
-8.055867195121952,-34.94632150684932,6934.0
-8.055546951219512,-34.956013561643836,7156.0
-8.055707073170732,-34.958032739726036,6974.0
-8.051543902439024,-34.94652342465753,8189.0
-8.04962243902439,-34.94753301369863,8944.0
-8.050583170731707,-34.953186712328765,8636.0
-8.049302195121951,-34.953388630136985,8953.0
-8.054586219512197,-34.957225068493145,7497.0
-8.047220609756097,-34.95096561643836,9375.0
-8.050583170731707,-34.953186712328765,8632.0
-8.05602731707317,-34.958032739726036,6917.0
-8.051063536585367,-34.95076369863014,8439.0
-8.058269024390244,-34.94531191780822,6683.0
-8.048981951219512,-34.95985,8994.0
-8.048181341463414,-34.959648082191784,9206.0
-8.057948780487804,-34.954398219178074,6752.0
-8.04962243902439,-34.95500397260274,8885.0
-8.055066585365854,-34.952177123287676,7331.0
-8.05634756097561,-34.95076369863014,6808.0
-8.055386829268294,-34.95661931506849,7019.0
-8.055226707317075,-34.95116753424658,7286.0
-8.05602731707317,-34.958032739726036,6951.0
-8.051063536585367,-34.953186712328765,8466.0
-8.05282487804878,-34.94793684931507,8011.0
-8.05618743902439,-34.95076369863014,6875.0
-8.048661707317072,-34.9503598630137,9063.0
-8.052985000000001,-34.9556097260274,7861.0
-8.050262926829268,-34.95379246575342,8767.0
-8.054265975609756,-34.956013561643836,7539.0
-8.055386829268294,-34.95157136986302,7237.0
-8.052504634146342,-34.956417397260275,7934.0
-8.052184390243902,-34.946725342465754,7871.0
-8.051864146341464,-34.94733109589041,8170.0
-8.051063536585367,-34.94733109589041,8368.0
-8.055386829268294,-34.955811643835624,7146.0
-8.052344512195122,-34.948946438356174,8075.0
-8.051223658536586,-34.959244246575345,8508.0
-8.057948780487804,-34.954398219178074,6748.0
-8.052504634146342,-34.956417397260275,7946.0
-8.051864146341464,-34.949754109589044,8334.0
-8.047540853658537,-34.94773493150685,9498.0
-8.055546951219512,-34.95379246575342,7085.0
-8.054586219512197,-34.948946438356174,7483.0
-8.055386829268294,-34.95379246575342,7151.0
-8.055386829268294,-34.953388630136985,7173.0
-8.048981951219512,-34.95682123287671,9019.0
-8.058909512195122,-34.94854260273973,6662.0
-8.048981951219512,-34.95116753424658,8992.0
-8.047060487804877,-34.94531191780822,9550.0
-8.048661707317072,-34.95278287671233,9113.0
-8.04994268292683,-34.9556097260274,8748.0
-8.055226707317075,-34.95278287671233,7373.0
-8.048181341463414,-34.959648082191784,9315.0
-8.05602731707317,-34.95500397260274,6870.0
-8.047060487804877,-34.95056178082192,9535.0
-8.048501585365852,-34.94692726027397,9260.0
-8.051543902439024,-34.95520589041096,8467.0
-8.054746341463414,-34.953590547945204,7533.0
-8.052024268292682,-34.94995602739726,8370.0
-8.055386829268294,-34.953590547945204,7260.0
-8.052024268292682,-34.957023150684925,8244.0
-8.058589268292682,-34.949350273972605,6677.0
-8.05282487804878,-34.953590547945204,7839.0
-8.048661707317072,-34.95056178082192,9128.0
-8.058429146341464,-34.94652342465753,6624.0
-8.055546951219512,-34.9546001369863,7004.0
-8.052985000000001,-34.94793684931507,7986.0
-8.050743292682926,-34.94874452054795,8288.0
-8.054426097560977,-34.94834068493151,7641.0
-8.05618743902439,-34.95076369863014,6863.0
-8.058749390243902,-34.9513694520548,6721.0
-8.055546951219512,-34.95096561643836,7140.0
-8.058589268292682,-34.949350273972605,6681.0
-8.048661707317072,-34.95096561643836,9144.0
-8.04658012195122,-34.95076369863014,9546.0
-8.051063536585367,-34.949754109589044,8558.0
-8.050102804878048,-34.95379246575342,8670.0
-8.047060487804877,-34.95056178082192,9513.0
-8.048501585365852,-34.95076369863014,9241.0
-8.056667804878048,-34.95682123287671,6847.0
-8.047380731707317,-34.9503598630137,9413.0
-8.052024268292682,-34.95985,8156.0
-8.055386829268294,-34.95258095890411,7323.0
-8.051864146341464,-34.94854260273973,8269.0
-8.05602731707317,-34.95783082191781,6895.0
-8.055226707317075,-34.953388630136985,7281.0
-8.055546951219512,-34.9546001369863,7082.0
-8.058429146341464,-34.94652342465753,6707.0
-8.04978256097561,-34.952984794520546,8876.0
-8.047700975609756,-34.94753301369863,9515.0
-8.052024268292682,-34.95076369863014,8470.0
-8.050102804878048,-34.95379246575342,8675.0
-8.054426097560977,-34.953186712328765,7411.0
-8.057628536585367,-34.95278287671233,6740.0
-8.050743292682926,-34.95177328767124,8687.0
-8.057788658536586,-34.952177123287676,6725.0
-8.05634756097561,-34.95076369863014,6023.0
-8.056667804878048,-34.95197520547946,929.0
-8.056667804878048,-34.95197520547946,1064.0
-8.056667804878048,-34.95197520547946,5621.0
-8.056667804878048,-34.95197520547946,4917.0
-8.05634756097561,-34.95076369863014,2342.0
-8.05634756097561,-34.95076369863014,6267.0
-8.056667804878048,-34.95197520547946,4493.0
-8.056667804878048,-34.95197520547946,1299.0
-8.05634756097561,-34.95076369863014,3218.0
-8.056667804878048,-34.95197520547946,1118.0
-8.055066585365854,-34.95177328767124,2403.0
-8.05634756097561,-34.95076369863014,4097.0
-8.05634756097561,-34.95076369863014,3702.0
-8.056667804878048,-34.95197520547946,1546.0
-8.05634756097561,-34.95076369863014,6565.0
-8.056667804878048,-34.95197520547946,1429.0
-8.05634756097561,-34.95076369863014,3096.0
-8.056667804878048,-34.95197520547946,966.0
-8.055226707317075,-34.95258095890411,149.0
-8.05634756097561,-34.95076369863014,2018.0
-8.056667804878048,-34.95197520547946,5760.0
-8.055066585365854,-34.95177328767124,2847.0
-8.05634756097561,-34.95076369863014,2134.0
-8.056667804878048,-34.95197520547946,1217.0
-8.056667804878048,-34.95197520547946,4712.0
-8.056667804878048,-34.95197520547946,5613.0
-8.05618743902439,-34.95056178082192,1680.0
-8.05634756097561,-34.95076369863014,6009.0
-8.05634756097561,-34.95076369863014,6199.0
-8.05634756097561,-34.95076369863014,1893.0
-8.055066585365854,-34.95177328767124,2692.0
-8.05634756097561,-34.95076369863014,2040.0
-8.05634756097561,-34.95076369863014,3086.0
-8.05634756097561,-34.95076369863014,5973.0
-8.05634756097561,-34.95076369863014,5867.0
-8.05634756097561,-34.95076369863014,3599.0
-8.056667804878048,-34.95197520547946,5711.0
-8.056667804878048,-34.95197520547946,4375.0
-8.05634756097561,-34.95076369863014,6078.0
-8.056667804878048,-34.95197520547946,5537.0
-8.05634756097561,-34.95076369863014,3240.0
-8.05634756097561,-34.95076369863014,3202.0
-8.056667804878048,-34.95197520547946,5064.0
-8.056667804878048,-34.95197520547946,4711.0
-8.05634756097561,-34.95076369863014,4256.0
-8.05634756097561,-34.95076369863014,3423.0
-8.056667804878048,-34.95197520547946,790.0
-8.055226707317075,-34.95237904109589,5224.0
-8.05634756097561,-34.95076369863014,3968.0
-8.05634756097561,-34.95076369863014,6428.0
-8.05634756097561,-34.95076369863014,6274.0
-8.056667804878048,-34.95197520547946,1587.0
-8.056667804878048,-34.95197520547946,4584.0
-8.056667804878048,-34.95197520547946,5041.0
-8.05634756097561,-34.95076369863014,3585.0
-8.056667804878048,-34.95197520547946,4649.0
-8.056667804878048,-34.95197520547946,4550.0
-8.055066585365854,-34.95177328767124,2532.0
-8.05634756097561,-34.95076369863014,3294.0
-8.05634756097561,-34.95076369863014,6577.0
-8.05634756097561,-34.95076369863014,1884.0
-8.055066585365854,-34.95177328767124,2703.0
-8.05634756097561,-34.95076369863014,6422.0
-8.055226707317075,-34.95237904109589,5327.0
-8.05618743902439,-34.95056178082192,1682.0
-8.056667804878048,-34.95197520547946,5044.0
