rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,8,2,0,6,6,-8.05955,-34.95985
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,8,2,0,6,6,-8.05955,-34.959648082191784
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,8,2,0,6,6,-8.05955,-34.95944616438357
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,8,2,0,6,6,-8.05955,-34.959244246575345
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.959042328767126
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.958840410958906
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.958638493150694
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.95843657534247
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.95823465753425
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.958032739726036
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.95783082191781
-88.93780186449457,-93.55704495207894,-89.12220686293232,-91.68953119581181,-91.39965749738191,-89.83720225965205,-87.85588658092409,-91.28803597141213,-93.84493329499948,8,7,2,1,6,5,-8.05955,-34.95762890410959
