CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1601927430.9048
MEM 13.289062 1601927431.0055
MEM 24.121094 1601927431.1061
MEM 30.789062 1601927431.2061
MEM 38.417969 1601927431.3070
MEM 49.113281 1601927431.4080
MEM 56.484375 1601927431.5089
MEM 56.484375 1601927431.6093
MEM 57.781250 1601927431.7099
MEM 68.046875 1601927431.8100
MEM 77.914062 1601927431.9107
MEM 83.101562 1601927432.0114
MEM 90.492188 1601927432.1116
MEM 104.175781 1601927432.2124
MEM 110.222656 1601927432.3132
MEM 116.285156 1601927432.4140
MEM 124.257812 1601927432.5148
MEM 124.867188 1601927432.6156
MEM 126.324219 1601927432.7163
MEM 133.105469 1601927432.8171
MEM 137.273438 1601927432.9178
MEM 140.222656 1601927433.0185
MEM 146.300781 1601927433.1193
MEM 151.941406 1601927433.2200
MEM 156.101562 1601927433.3207
MEM 158.082031 1601927433.4215
MEM 158.152344 1601927433.5222
MEM 139.476562 1601927433.6229
MEM 139.476562 1601927433.7236
MEM 139.476562 1601927433.8244
MEM 139.476562 1601927433.9251
MEM 139.476562 1601927434.0258
MEM 139.476562 1601927434.1266
MEM 139.476562 1601927434.2273
MEM 142.183594 1601927434.3280
MEM 147.796875 1601927434.4288
MEM 153.437500 1601927434.5295
MEM 157.644531 1601927434.6302
MEM 158.734375 1601927434.7309
MEM 158.910156 1601927434.8317
MEM 139.601562 1601927434.9324
MEM 139.601562 1601927435.0331
MEM 139.601562 1601927435.1339
MEM 139.601562 1601927435.2346
MEM 139.601562 1601927435.3353
MEM 139.601562 1601927435.4361
MEM 139.601562 1601927435.5368
MEM 142.800781 1601927435.6373
MEM 148.703125 1601927435.7381
MEM 154.101562 1601927435.8388
MEM 158.062500 1601927435.9395
MEM 159.164062 1601927436.0403
MEM 138.785156 1601927436.1410
MEM 138.785156 1601927436.2417
MEM 138.785156 1601927436.3424
MEM 138.785156 1601927436.4432
MEM 138.785156 1601927436.5439
MEM 138.785156 1601927436.6446
MEM 138.785156 1601927436.7454
MEM 138.785156 1601927436.8461
MEM 142.859375 1601927436.9462
MEM 148.796875 1601927437.0469
MEM 154.468750 1601927437.1477
MEM 158.953125 1601927437.2484
MEM 160.199219 1601927437.3491
MEM 160.335938 1601927437.4499
MEM 140.207031 1601927437.5506
MEM 140.207031 1601927437.6513
MEM 140.207031 1601927437.7521
MEM 140.207031 1601927437.8528
MEM 140.207031 1601927437.9535
MEM 140.207031 1601927438.0542
MEM 140.207031 1601927438.1550
MEM 140.207031 1601927438.2557
MEM 143.699219 1601927438.3565
MEM 148.796875 1601927438.4572
MEM 154.277344 1601927438.5579
MEM 157.824219 1601927438.6586
MEM 158.851562 1601927438.7594
MEM 159.015625 1601927438.8601
MEM 139.664062 1601927438.9608
MEM 139.664062 1601927439.0616
MEM 139.664062 1601927439.1623
MEM 139.664062 1601927439.2630
MEM 139.664062 1601927439.3637
MEM 139.664062 1601927439.4645
MEM 139.664062 1601927439.5652
MEM 142.324219 1601927439.6659
MEM 146.390625 1601927439.7667
MEM 152.257812 1601927439.8674
MEM 157.011719 1601927439.9681
MEM 159.617188 1601927440.0689
MEM 159.902344 1601927440.1696
MEM 159.921875 1601927440.2703
MEM 139.355469 1601927440.3710
MEM 139.355469 1601927440.4718
MEM 139.355469 1601927440.5725
MEM 139.355469 1601927440.6733
MEM 139.355469 1601927440.7740
MEM 139.355469 1601927440.8747
MEM 139.355469 1601927440.9754
MEM 143.046875 1601927441.0762
MEM 147.710938 1601927441.1769
MEM 153.445312 1601927441.2777
MEM 157.734375 1601927441.3784
MEM 159.289062 1601927441.4791
MEM 159.484375 1601927441.5799
MEM 140.445312 1601927441.6806
MEM 140.449219 1601927441.7813
MEM 140.457031 1601927441.8820
MEM 140.464844 1601927441.9828
MEM 140.468750 1601927442.0835
MEM 140.476562 1601927442.1842
MEM 140.480469 1601927442.2850
MEM 143.351562 1601927442.3857
MEM 146.937500 1601927442.4864
MEM 152.777344 1601927442.5871
MEM 157.761719 1601927442.6879
MEM 159.941406 1601927442.7886
MEM 160.132812 1601927442.8893
MEM 141.769531 1601927442.9901
MEM 141.773438 1601927443.0908
MEM 141.781250 1601927443.1915
MEM 141.785156 1601927443.2923
MEM 141.792969 1601927443.3930
MEM 141.800781 1601927443.4937
MEM 141.804688 1601927443.5945
MEM 143.089844 1601927443.6950
MEM 147.070312 1601927443.7957
MEM 151.242188 1601927443.8964
MEM 156.843750 1601927443.9972
MEM 160.285156 1601927444.0979
MEM 160.640625 1601927444.1986
MEM 142.617188 1601927444.2994
MEM 142.617188 1601927444.4001
MEM 142.617188 1601927444.5008
MEM 142.617188 1601927444.6016
MEM 142.617188 1601927444.7023
MEM 142.617188 1601927444.8030
MEM 142.617188 1601927444.9037
MEM 141.875000 1601927445.0045
MEM 141.152344 1601927445.1054
MEM 151.367188 1601927445.2064
MEM 132.468750 1601927445.3071
