CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604455360.4837
MEM 7.710938 1604455360.5953
MEM 15.972656 1604455360.7037
MEM 23.406250 1604455360.8142
MEM 28.500000 1604455360.9248
MEM 32.621094 1604455361.0428
MEM 37.261719 1604455361.1598
MEM 42.882812 1604455361.2698
MEM 50.765625 1604455361.3826
MEM 56.367188 1604455361.4930
MEM 56.367188 1604455361.6025
MEM 56.367188 1604455361.7081
MEM 58.269531 1604455361.8200
MEM 65.289062 1604455361.9344
MEM 73.570312 1604455362.0442
MEM 79.445312 1604455362.1483
MEM 86.582031 1604455362.2595
MEM 91.496094 1604455362.3598
MEM 104.863281 1604455362.4667
MEM 109.402344 1604455362.5775
MEM 113.371094 1604455362.6776
MEM 117.167969 1604455362.7917
MEM 124.238281 1604455362.9140
MEM 125.132812 1604455363.0247
MEM 125.500000 1604455363.1293
MEM 126.894531 1604455363.2394
MEM 133.812500 1604455363.3528
MEM 136.269531 1604455363.4533
MEM 136.597656 1604455363.5540
MEM 139.601562 1604455363.6548
MEM 144.300781 1604455363.7555
MEM 148.863281 1604455363.8563
MEM 153.332031 1604455363.9570
MEM 157.527344 1604455364.0577
MEM 159.781250 1604455364.1585
MEM 160.187500 1604455364.2592
MEM 139.761719 1604455364.3718
MEM 139.761719 1604455364.4811
MEM 139.761719 1604455364.5947
MEM 139.761719 1604455364.7018
MEM 139.761719 1604455364.8118
MEM 139.761719 1604455364.9267
MEM 139.761719 1604455365.0372
MEM 139.761719 1604455365.1430
MEM 142.046875 1604455365.2446
MEM 147.675781 1604455365.3459
MEM 153.136719 1604455365.4554
MEM 157.875000 1604455365.5669
MEM 159.742188 1604455365.6731
MEM 159.843750 1604455365.7850
MEM 138.792969 1604455365.8938
MEM 138.792969 1604455366.0088
MEM 138.792969 1604455366.1203
MEM 138.792969 1604455366.2331
MEM 138.792969 1604455366.3449
MEM 138.792969 1604455366.4579
MEM 138.792969 1604455366.5684
MEM 140.210938 1604455366.6784
MEM 144.609375 1604455366.7938
MEM 150.253906 1604455366.9043
MEM 155.507812 1604455367.0160
MEM 159.398438 1604455367.1266
MEM 160.125000 1604455367.2369
MEM 139.402344 1604455367.3535
MEM 139.402344 1604455367.4652
MEM 139.402344 1604455367.5756
MEM 139.402344 1604455367.6901
MEM 139.402344 1604455367.8031
MEM 139.402344 1604455367.9093
MEM 139.402344 1604455368.0239
MEM 139.375000 1604455368.1449
MEM 144.574219 1604455368.2601
MEM 150.554688 1604455368.3732
MEM 156.144531 1604455368.4837
MEM 160.296875 1604455368.5942
MEM 160.839844 1604455368.7047
MEM 138.808594 1604455368.8180
MEM 138.808594 1604455368.9281
MEM 138.808594 1604455369.0299
MEM 138.808594 1604455369.1418
MEM 138.808594 1604455369.2537
MEM 138.808594 1604455369.3642
MEM 138.808594 1604455369.4772
MEM 137.839844 1604455369.5899
MEM 142.652344 1604455369.6963
MEM 148.378906 1604455369.8067
MEM 154.046875 1604455369.9222
MEM 158.488281 1604455370.0359
MEM 160.433594 1604455370.1465
MEM 139.769531 1604455370.2591
MEM 139.769531 1604455370.3630
MEM 139.769531 1604455370.4746
MEM 139.769531 1604455370.5899
MEM 139.769531 1604455370.7050
MEM 139.769531 1604455370.8144
MEM 139.769531 1604455370.9273
MEM 139.769531 1604455371.0278
MEM 139.054688 1604455371.1444
MEM 144.015625 1604455371.2610
MEM 150.175781 1604455371.3737
MEM 155.316406 1604455371.4791
MEM 159.441406 1604455371.5884
MEM 160.507812 1604455371.7033
MEM 139.953125 1604455371.8139
MEM 139.953125 1604455371.9227
MEM 139.953125 1604455372.0342
MEM 139.953125 1604455372.1424
MEM 139.953125 1604455372.2569
MEM 139.953125 1604455372.3699
MEM 139.953125 1604455372.4835
MEM 139.957031 1604455372.5941
MEM 141.476562 1604455372.6964
MEM 146.675781 1604455372.8069
MEM 152.378906 1604455372.9163
MEM 157.519531 1604455373.0291
MEM 159.968750 1604455373.1432
MEM 160.257812 1604455373.2604
MEM 141.312500 1604455373.3721
MEM 141.312500 1604455373.4826
MEM 141.312500 1604455373.5932
MEM 141.312500 1604455373.6967
MEM 141.312500 1604455373.7968
MEM 141.312500 1604455373.9129
MEM 141.312500 1604455374.0137
MEM 141.312500 1604455374.1144
MEM 141.847656 1604455374.2280
MEM 147.316406 1604455374.3305
MEM 152.941406 1604455374.4415
MEM 157.875000 1604455374.5546
MEM 160.031250 1604455374.6664
MEM 160.246094 1604455374.7784
MEM 141.480469 1604455374.8910
MEM 141.488281 1604455375.0036
MEM 141.496094 1604455375.1140
MEM 141.500000 1604455375.2245
MEM 141.507812 1604455375.3263
MEM 141.511719 1604455375.4305
MEM 141.519531 1604455375.5453
MEM 140.554688 1604455375.6600
MEM 143.582031 1604455375.7630
MEM 148.066406 1604455375.8646
MEM 153.777344 1604455375.9774
MEM 158.378906 1604455376.0891
MEM 160.085938 1604455376.2012
MEM 141.714844 1604455376.3119
MEM 141.714844 1604455376.4130
MEM 141.714844 1604455376.5191
MEM 141.714844 1604455376.6296
MEM 141.714844 1604455376.7427
MEM 141.714844 1604455376.8556
MEM 141.718750 1604455376.9589
MEM 141.722656 1604455377.0728
MEM 144.925781 1604455377.1791
MEM 146.656250 1604455377.2852
MEM 140.324219 1604455377.3912
MEM 132.566406 1604455377.4936
