rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lon
-73.7157142857143,-87.94142857142859,-71.33,-90.5566666666667,-92.28,-91.1521428571429,-78.3527777777778,-102.828,-92.72,14.22571428571429,-2.3857142857143003,-16.61142857142859,1.7233333333333007,0.5954761904762051,-1.1278571428570956,24.4752222222222,14.367222222222194,-10.108000000000004,0.4498719077661415,1.206713142332478,1.018349598220585,-152.25386734925263,-0.8850190634855746,-0.4655547843886007,0.5260392725949332,-57.452483347159074,0.5379988666117363,-0.8429455614240382,-1.566816611962077,25.656108727487364,0.9014089602362576,0.4329686898677417,0.4803243688128653,2,5,4,-3,-2,1,-34.95390959244878
-92.422619047619,-90.24214285714292,-92.59,-80.05,-87.1375,-74.52,-90.19,-93.248,-97.255,-2.180476190476071,0.16738095238100925,2.3478571428570802,7.087500000000006,-5.530000000000001,-12.617500000000007,3.0580000000000065,7.064999999999998,4.006999999999991,1.233983276411897,0.41325486714490295,1.0724169330858928,160.536852406329,-0.9428559992707022,0.3332004871533737,-0.3533948847025461,-106.31982657899694,-0.2809988222532172,-0.9597081128615642,3.4153456771314863,81.81741293321818,0.1423281212427391,0.989819531987277,6.954490253539919,5,2,5,3,0,-3,-34.94828478239124
-92.87619047619049,-97.38714285714279,-89.79428571428568,-101.954166666667,-101.5175,-95.81571428571432,-81.195,-83.47399999999998,-78.59,4.510952380952304,-3.0819047619048088,-7.592857142857113,-0.4366666666670085,-6.1384523809526845,-5.701785714285678,2.2789999999999817,-2.6049999999999898,-4.883999999999971,1.2859645469579497,1.2568827359227448,0.23727528814414445,-160.0523389875911,-0.9400046598552828,-0.3411616031301791,0.3629360764899847,-97.38032922365171,-0.12845512863505806,-0.9917153220190512,7.720324852396681,63.11973266568627,0.4521275474288226,0.8919532952212228,1.972791306996486,5,5,1,0,4,4,-34.95602013241766
-94.4742857142857,-97.8657142857143,-94.25714285714292,-97.41,-89.4,-92.64,-73.0316666666667,-63.0,-88.33625,3.3914285714286048,-0.21714285714277531,-3.6085714285713806,-8.009999999999991,-4.769999999999996,3.2399999999999958,-10.031666666666695,15.304583333333314,25.33625000000001,1.3877605144769152,1.2352589587046372,0.2561336259001736,-163.4791661483625,-0.9587163980205728,-0.2843639712876066,0.29660906173579865,-103.24943205530249,-0.2291907422844449,-0.973381530362635,4.247036859606602,93.2176998111146,-0.056129940626523336,0.9984234721626204,-17.787716520242153,6,5,1,1,5,4,-34.955560745087126
-76.7414285714286,-86.23357142857141,-68.63,-86.95,-89.58,-87.55142857142859,-92.765,-99.226,-96.7675,9.492142857142811,-8.111428571428602,-17.603571428571414,2.6299999999999955,0.6014285714285847,-2.0285714285714107,6.4609999999999985,4.002499999999999,-2.458500000000001,0.6112636648943245,1.0184874874072147,0.8969722235757311,-169.82080989797322,-0.9842598604493522,-0.1767272675854567,0.17955346416826748,-64.04781641557372,0.43762090215165983,-0.8991595776056479,-2.0546540925827155,37.20120141150298,0.7965172402603111,0.6046158168358631,0.7590743630838016,3,4,4,-1,-1,0,-34.952990017024995
-91.19714285714292,-93.62285714285721,-93.8142857142857,-75.97,-84.8225,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,2.4257142857142924,2.6171428571427806,0.19142857142848868,8.852500000000006,10.137142857142903,1.2846428571428987,1.6223333333333017,3.1408333333332905,1.5184999999999889,0.9273759486509626,0.5993002713938804,0.971449512857562,165.8264524855781,-0.9695585008140656,0.2448597833438189,-0.2525477143857008,-75.68264560199101,0.2472925079049486,-0.9689408730846693,-3.918197446794867,64.58257234235816,0.4292098810586373,0.9032047818748694,2.1043429374159173,4,3,4,1,0,-1,-34.94998068805832
-90.71285714285708,-92.57714285714279,-87.09,-78.59,-95.86,-91.31571428571432,-93.6483333333333,-94.73,-95.9225,1.8642857142857137,-3.6228571428570717,-5.487142857142786,17.269999999999996,12.725714285714318,-4.544285714285678,1.081666666666706,2.274166666666701,1.1924999999999957,0.8990271018727667,0.6741637490158019,0.911488208092055,170.18713232923508,-0.9853696474352728,0.1704308009524281,-0.17296128553992568,-76.14184873015185,0.2395189689598431,-0.970891684745736,-4.053506446533311,61.83555491350973,0.4720037807917352,0.8815965238805717,1.8677742843538008,4,3,4,1,0,-1,-34.95059154405991
-91.9548809523809,-88.97558441558441,-91.55,-94.2316666666667,-73.8,-76.4182142857143,-91.7869444444444,-91.6292727272727,-95.8575,-2.9792965367964968,-0.4048809523809069,2.57441558441559,-20.431666666666697,-17.8134523809524,2.6182142857143016,-0.15767171717169506,4.0705555555556,4.228227272727295,1.8308648190906456,0.7541661038204872,1.2631834980878698,162.9858475097921,-0.9562325087714812,0.2926079102973793,-0.30600079751869874,-158.8553802661055,-0.932672900379386,-0.3607232469607467,0.3867628691838417,110.12520392008743,-0.3440727607982904,0.9389429882994188,-2.728908228948312,8,3,5,5,3,-2,-34.94701953998967
-92.9657142857143,-91.4828571428571,-93.3957142857143,-46.72,-81.24,-82.19428571428571,-90.685,-88.37200000000001,-97.255,-1.482857142857199,0.4300000000000068,1.9128571428572057,34.52,35.47428571428571,0.9542857142857172,-2.312999999999988,6.569999999999991,8.882999999999981,1.2113057637515017,0.15944917865536876,1.3335528242218522,147.5262286802328,-0.8436373207445707,0.5369134670008961,-0.6364268789425193,-80.82022191875821,0.1595327787923449,-0.9871926319066572,-6.188023799119251,77.25472942145308,0.220616925636566,0.975360534429536,4.4210594070026135,5,1,6,4,-1,-5,-34.946040192776394
-88.65,-96.2,-91.68428571428568,-97.49,-97.66,-93.4842857142857,-82.37,-69.126,-96.7025,7.549999999999998,3.0342857142856734,-4.515714285714324,0.1700000000000017,-4.005714285714291,-4.175714285714292,-13.244000000000002,14.332499999999996,27.5765,1.368081523833401,1.0829574578929255,0.4189947300675101,-170.2115521596913,-0.9854421966415872,-0.17001081459190595,0.1725223612012021,-106.12694863473135,-0.27776651778968914,-0.9606486150487026,3.4584752067780085,94.38985910683296,-0.07654255659042956,0.99706631526223,-13.026300135196914,6,5,2,1,4,3,-34.954139220630125
-91.19714285714292,-93.6228571428571,-94.6,-77.5,-81.3625,-87.89,-94.1316666666667,-93.81,-97.2725,2.4257142857141787,3.402857142857073,0.9771428571428942,3.862499999999997,10.39,6.5275000000000025,-0.32166666666670096,3.1408333333332905,3.4624999999999915,0.9287183756699476,0.6019647349610664,0.9675135160145386,166.05767336700458,-0.9705387508675488,0.2409450830883629,-0.2482591064735808,-75.96447319636611,0.2425234903279559,-0.9701455337417916,-4.0002126492155385,64.61683341801255,0.4286697162785542,0.9034612744028732,2.107592955821947,4,3,4,1,0,-1,-34.950027043430026
-89.4442857142857,-89.25857142857141,-87.52,-44.26,-67.2,-74.85428571428571,-92.4883333333333,-95.764,-97.6,-0.18571428571428328,-1.9242857142857015,-1.7385714285714189,22.940000000000005,30.59428571428571,7.654285714285706,3.2756666666666945,5.111666666666693,1.8359999999999983,1.0871079654835618,0.29279081625574666,1.2387670521971144,150.6753985029859,-0.8718590624195999,0.4897568532208776,-0.5617385588235959,-70.12553484101247,0.33996046098860244,-0.9404397295757008,-2.7663209034395027,72.70376681900626,0.2973121042197712,0.9547803478729608,3.2113739545807167,5,1,5,4,0,-4,-34.94711547681585
-90.9,-75.7,-79.82,-93.6433333333333,-92.04,-91.01428571428568,-90.0516666666667,-99.034,-94.4075,-15.200000000000005,-11.080000000000013,4.11999999999999,-1.6033333333332962,-2.629047619047625,-1.025714285714329,8.982333333333301,4.355833333333294,-4.626500000000006,0.4429022418057699,0.9087035426379301,1.209017518195684,159.4559493281988,-0.9364026627601992,0.3509274186717377,-0.37476123534006417,-45.87929981046242,0.6961722004789122,-0.7178748270279084,-1.0311742217429345,41.7949127965521,0.7455351771291772,0.666466277963834,0.8939434360833076,2,4,5,-2,-3,-1,-34.95058405866051
-88.15285714285709,-98.10857142857141,-87.59,-98.54,-98.52,-93.42142857142859,-67.8783333333333,-95.63,-87.29,9.955714285714322,-0.5628571428570837,-10.518571428571407,-0.020000000000010232,-5.118571428571414,-5.098571428571403,27.751666666666694,19.411666666666704,-8.339999999999991,1.0955084081015771,1.3363393202957612,0.376230440332774,-151.3169442039931,-0.8772881428738192,-0.4799640761275841,0.5470996958368985,-86.29795518132627,0.06456792264119494,-0.9979133145548268,-15.455248887288015,19.33364408328496,0.9436067108209054,0.3310685356444374,0.3508543674476617,5,6,2,-1,3,4,-34.956716575192324
-81.08,-89.21,-78.2875,-94.15,-86.8425,-91.645,-80.3111111111111,-102.828,-97.8275,8.129999999999995,-2.792500000000004,-10.9225,-7.307500000000003,-2.5050000000000097,4.802499999999995,22.516888888888893,17.516388888888898,-5.0005000000000015,0.4764865042486566,1.1982887537688045,0.9915752962723676,-153.03595073877625,-0.8912912090891402,-0.4534313405582136,0.5087353447832164,-58.692529486796104,0.5196305161224014,-0.8543910853434549,-1.6442280790572337,25.97568771398691,0.8989799791602527,0.4379897225609655,0.4872074269886372,2,5,4,-3,-2,1,-34.953977494042896
-90.7920238095238,-88.33987012987009,-90.84295238095241,-98.0,-75.08,-79.1682142857143,-92.31861111111107,-91.6292727272727,-95.8575,-2.452153679653705,0.050928571428613616,2.5030822510823185,-22.92,-18.8317857142857,4.088214285714302,-0.6893383838383613,3.5388888888889336,4.228227272727295,1.8126555311763761,0.7590503976498911,1.2280599735354072,163.93691606723468,-0.9609576304706146,0.2766955591264554,-0.2879373141466684,-156.20783494194106,-0.9150148423119524,-0.40342017593178575,0.4408892154278841,110.28619356673073,-0.3467096405461718,0.9379725076740492,-2.7053545618069945,8,3,5,5,3,-2,-34.94744507551796
-83.44571428571429,-92.56,-86.54142857142858,-87.33,-86.315,-98.79,-99.21,-97.572,-95.605,9.114285714285714,3.0957142857142936,-6.01857142857142,-1.0150000000000006,11.460000000000008,12.475000000000007,-1.637999999999991,-3.6049999999999898,-1.9669999999999987,0.9642121155602053,0.9567887335693932,0.6225567835438588,-171.38680269994057,-0.9887219113946883,-0.1497630859993003,0.15147139379974384,-84.36085821576144,0.09826276952939236,-0.995160503699988,-10.127543814061903,54.35999444762296,0.5826905584245388,0.8126941079661517,1.394726748556712,4,4,3,0,1,1,-34.9532675237217
-79.95,-100.307142857143,-82.1671428571428,-95.72,-100.225,-82.60428571428571,-73.335,-89.368,-58.27,20.357142857143003,2.217142857142804,-18.1400000000002,4.5049999999999955,-13.11571428571429,-17.620714285714286,16.033,-15.06499999999999,-31.097999999999992,1.4837725865353872,1.6327567416001578,0.17963822242861113,-146.75153907919116,-0.8363008837984061,-0.5482707650039393,0.6555903211697459,-96.80668273715149,-0.11851978279384615,-0.9929516912148846,8.377940524427299,-65.25058341359923,0.4186504903585661,-0.908147436775842,-2.169225780669769,6,7,1,-1,5,6,-34.95935465170488
-88.98,-88.6342857142857,-91.95,-46.33,-73.92,-69.4114285714286,-90.2,-96.65,-97.6,-0.3457142857143083,2.969999999999999,3.3157142857143067,27.590000000000003,23.081428571428603,-4.5085714285714005,6.450000000000002,7.3999999999999915,0.9499999999999886,1.0844340950859668,0.33190594758666025,1.186956317327661,153.43227156120656,-0.8944062930595397,0.4472553889395776,-0.5000584101545495,-76.51127342773967,0.2332540373574489,-0.9724158339190336,-4.168913194110592,73.04302319949787,0.2916535364832035,0.9565240272240112,3.2796585934047062,5,1,5,4,0,-4,-34.947609265457665
-88.9642857142857,-91.26,-82.44,-93.39,-90.3708333333333,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,2.295714285714311,-6.524285714285697,-8.82000000000001,-3.019166666666706,-5.694523809523788,-2.675357142857081,5.4613333333333,3.4108333333333007,-2.0504999999999995,0.713578992125615,0.9896079795320024,0.8102581327700851,-170.3063577055872,-0.9857221590898436,-0.16838000201703646,0.17081892748815589,-69.6609185181909,0.3475753053590642,-0.9376520714553735,-2.6976947354954577,40.87094885259129,0.7561853505795746,0.6543574830082146,0.8653400684193175,3,4,3,-1,0,1,-34.953102610721174
-68.95,-89.59571428571432,-73.94857142857141,-96.4233333333333,-89.39,-93.46,-83.7533333333333,-106.544,-83.005,20.64571428571432,4.9985714285714105,-15.64714285714291,-7.033333333333303,-2.96333333333331,4.069999999999993,22.790666666666695,-0.7483333333333064,-23.539,0.9640783316176332,1.6993686608223302,0.8076199120373851,-122.93930838309963,-0.5437503522743254,-0.8392470163197168,1.5434417886984857,-72.07037283075756,0.307848638208488,-0.9514353451250273,-3.0905946203363595,-11.334645119362333,0.980495996254116,-0.19653905802574806,-0.2004486084355318,4,7,3,-3,1,4,-34.95923666607068
-89.82600000000002,-92.24,-93.3,-85.67,-86.8170833333333,-73.67,-91.1766666666667,-87.994,-96.3725,2.413999999999973,3.473999999999976,1.0600000000000025,1.147083333333299,-12.0,-13.1470833333333,-3.182666666666705,5.195833333333296,8.378500000000003,1.2654721117165044,0.5811197052035862,0.9126742265865988,168.18796522663578,-0.9788244135048512,0.2047016549197493,-0.2091301076020156,-109.2226547784486,-0.32924002788669104,-0.9442462623898338,2.8679570599319693,85.1334813448189,0.0848346845431326,0.9963950402819493,11.745137565465347,5,2,4,3,1,-2,-34.94958219864705
-89.29428571428568,-96.6671428571429,-85.84,-96.54,-89.27,-90.18714285714279,-94.125,-83.89,-96.55,7.372857142857227,-3.4542857142856747,-10.827142857142904,-7.2700000000000085,-6.352857142857218,0.9171428571427924,-10.235,2.424999999999997,12.659999999999995,1.2257670233819522,1.053052237471869,0.4316646172332354,-169.0093521740856,-0.9816583154038442,-0.19064876553098034,0.19421092098888745,-98.515261142091,-0.1480728373567166,-0.9889764581814532,6.678986341019102,74.85059147475326,0.261336978742384,0.9652476280943676,3.6934980757004614,5,5,2,0,3,3,-34.95416342476533
-86.59142857142858,-89.49,-89.07285714285709,-64.42,-76.86,-83.17,-90.195,-91.502,-97.255,2.898571428571416,2.481428571428509,-0.4171428571429061,12.439999999999998,18.75,6.310000000000002,1.3070000000000022,7.060000000000002,5.752999999999999,1.1229769401250762,0.4520649363352505,1.0372290713075805,161.51494426943762,-0.9484063844760874,0.31705729747948697,-0.3343053174980826,-92.24303928097777,-0.03913842166683404,-0.9992337984423012,25.53076378368761,75.99226283189506,0.2420529212145434,0.9702630485242164,4.008474856059369,5,2,4,3,1,-2,-34.9487265123057
-90.74142857142859,-88.32785714285721,-91.72142857142859,-83.29,-82.92,-85.03142857142859,-82.9,-83.74,-96.72,-2.4135714285713727,0.980000000000004,3.3935714285713767,-0.37000000000000455,1.741428571428585,2.1114285714285903,0.8399999999999892,13.819999999999993,12.980000000000004,1.20045007201028,0.5162503170367352,0.9670550405777448,165.3189745884499,-0.9673517365083704,0.25343760153978795,-0.2619911578952285,-102.74727145841507,-0.2206509869856901,-0.97535282946339,4.420342019710271,80.78615261792872,0.16011975649161894,0.9870975957731154,6.164745796530001,5,2,4,3,1,-2,-34.9492699684906
-97.29285714285707,-85.19857142857141,-95.30285714285708,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-98.844,-96.3575,-12.09428571428566,-1.9899999999999949,10.104285714285666,11.610833333333304,10.716904761904717,-0.8939285714285887,5.208999999999988,2.7224999999999966,-2.4864999999999924,0.7973257602659809,0.5278663968403041,1.3672477878768607,139.4747811941775,-0.7601200366167908,0.6497826790040564,-0.8548421929464803,-33.283274124822924,0.8359675973681271,-0.5487788043925906,-0.6564594203415401,58.713215498697735,0.5193220137449929,0.8545786365454295,1.6455659762673964,3,2,6,1,-3,-4,-34.94724171440912
-93.47,-91.4871428571429,-95.81142857142858,-69.21,-87.01,-83.9,-95.1083333333333,-99.818,-97.6,-1.9828571428571,2.34142857142858,4.324285714285679,17.80000000000001,14.690000000000012,-3.1099999999999994,4.709666666666691,2.4916666666666885,-2.2180000000000035,1.0115419715577536,0.3674746134816636,1.201089195905637,152.05735865243636,-0.8834171370697254,0.4685874111961717,-0.5304259919050986,-65.27009603299292,0.4183411878915293,-0.9082899594917386,-2.171170293007934,69.40520759428193,0.3517565688126829,0.9360915106425912,2.661191271572466,4,2,5,2,-1,-3,-34.94768577102622
-85.4885714285714,-85.95,-83.7942857142857,-80.5,-88.77,-76.19,-92.46,-97.496,-96.7925,0.4614285714285984,-1.6942857142856982,-2.1557142857142964,8.269999999999996,-4.310000000000001,-12.579999999999998,5.036000000000001,4.332500000000009,-0.7034999999999911,0.5997189430835741,0.8036429762192846,1.0908871638940238,165.0884508760147,-0.96632422937084,0.2573275805871808,-0.2662952793336488,-54.39938429325187,0.5821317077938821,-0.8130945054426196,-1.3967535087961835,47.5296079205149,0.6752091251644654,0.7376263534436912,1.0924413281056036,3,3,5,0,-2,-2,-34.950613133489384
-89.52,-98.4607142857143,-83.07,-98.0766666666667,-94.65,-95.7025,-83.87,-97.33,-98.1075,8.940714285714307,-6.450000000000002,-15.390714285714312,-3.4266666666666907,-2.374166666666696,1.0524999999999949,13.459999999999996,14.237499999999995,0.7775000000000034,0.8098098465101154,1.064894089573578,0.6868918996023288,-164.04018597856555,-0.9614547853633322,-0.27496308061619634,0.28598649130680465,-75.3814825893284,0.2523820987920495,-0.9676276537022492,-3.8339789483228253,38.509148039515296,0.7825087540681153,0.62263958258913,0.7956966351521876,3,5,3,-2,0,2,-34.954030434732914
-80.01,-96.6671428571429,-90.83,-92.83,-99.61,-89.6957142857143,-91.38,-89.96799999999998,-95.455,16.6571428571429,10.819999999999993,-5.837142857142908,6.780000000000001,-3.134285714285696,-9.914285714285695,-1.4120000000000203,4.075000000000003,5.487000000000024,1.1823557121844273,0.9851881249660552,0.5022799333804817,-171.74523430424333,-0.989639448098668,-0.14357493780936748,0.1450780262298648,-97.15745768047077,-0.12459655039818975,-0.9922074881943148,7.963362428762156,73.10291997387179,0.2906534309787713,0.9568283979169246,3.2919907213715613,5,4,2,1,3,2,-34.95349047812341
-90.96,-91.08,-89.83,-86.08,-94.5,-90.46,-92.7283333333333,-94.73,-95.9225,0.12000000000000455,-1.1299999999999957,-1.25,8.420000000000002,4.3799999999999955,-4.040000000000006,2.001666666666708,3.1941666666667032,1.1924999999999957,0.8941516652643293,0.6723058457112953,0.9170196215846962,169.91793705349903,-0.9845580321492527,0.1750585083061977,-0.17780415434126484,-75.61679642256182,0.2484059335433085,-0.9686560236639616,-3.8994882684437995,61.628478017325506,0.4751869340631213,0.8798848661590282,1.8516604794570155,4,3,4,1,0,-1,-34.950545154728395
-82.95,-93.22714285714292,-89.81285714285721,-89.08,-92.63,-88.52,-93.5516666666667,-95.582,-95.9225,10.27714285714292,6.86285714285721,-3.4142857142857115,3.549999999999997,-0.5600000000000023,-4.109999999999999,2.0303333333332887,2.3708333333332945,0.3405000000000058,0.8739729139785609,0.6807045732457456,0.9237668491120408,169.90292058725313,-0.9845121178149844,0.17531654193331012,-0.17807453941999796,-74.06264252754829,0.27458622622700146,-0.9615624807397666,-3.501859849098328,60.44451277755289,0.4932662117367262,0.8698784078012853,1.7635069808218904,4,3,4,1,0,-1,-34.950653530161134
-82.46,-96.56,-90.3992857142857,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-86.35,-82.84,14.100000000000007,7.9392857142857025,-6.160714285714308,-3.6858333333333055,-5.451190476190405,-1.7653571428570984,25.879999999999995,22.370000000000005,-3.509999999999991,1.1058953178756248,1.196928792255143,0.3836145270063793,-159.3990325685214,-0.9360535948069488,-0.3518574535930546,0.375894559398195,-89.41687594142168,0.010177259073942372,-0.9999482103577874,-98.2531940174376,42.92178507162205,0.7322840213179782,0.6809993481071556,0.9299661446681308,5,5,2,0,3,3,-34.955533371073095
-88.71,-87.21,-80.16285714285709,-89.0583333333333,-89.8225,-88.9157142857143,-86.005,-98.012,-90.59,-1.5,-8.547142857142903,-7.047142857142903,0.7641666666667106,-0.14261904761899302,-0.9067857142857036,12.007000000000005,4.585000000000008,-7.421999999999998,0.5203327533722936,0.8600881357359894,1.1392165064256974,163.88768095143914,-0.9607195070930435,0.27752122205499746,-0.2888681035474385,-50.4678748544248,0.6365107621226933,-0.7712678196981825,-1.2117121431318605,44.23681242526674,0.7164625325068619,0.6976255725773345,0.9737083810040732,2,4,5,-2,-3,-1,-34.95067659155662
-84.965,-99.5725,-89.84,-101.06,-94.67,-91.33857142857141,-81.96,-97.102,-103.53,14.607500000000002,4.875,-9.732500000000002,-6.3900000000000015,-9.72142857142859,-3.3314285714285887,15.14200000000001,21.57000000000001,6.427999999999997,0.9034310210528524,1.1605323249188044,0.5720972056577164,-158.30266031964263,-0.9291497383687676,-0.36970361600781054,0.3978945488989417,-79.67845719684522,0.17917213620366654,-0.9838177400353252,-5.490908133823949,33.57134800201937,0.8331978720074723,0.5529749597244163,0.6636778348846493,4,5,2,-1,2,3,-34.95505437749212
-89.47,-93.55,-92.11714285714292,-95.35,-86.66,-87.07857142857141,-95.0416666666667,-77.434,-96.7,4.079999999999998,2.6471428571429243,-1.4328571428570738,-8.689999999999998,-8.271428571428586,0.4185714285714113,-17.607666666666702,1.6583333333333032,19.266000000000005,1.3061956306893228,0.8366619448562691,0.6625473641681895,179.46811297137816,-0.9999569115949284,0.00928304656524508,-0.00928344657415153,-108.01764478147528,-0.309309866637051,-0.9509613064688646,3.0744615967415525,89.13877488591692,0.015030647829138285,0.9998870334321956,66.5232160847933,6,4,3,2,3,1,-34.951966948559594
-84.11142857142859,-95.6792857142857,-85.7114285714286,-96.22,-98.5125,-95.97,-86.5791666666667,-98.048,-99.62,11.567857142857108,1.6000000000000083,-9.967857142857099,2.292500000000004,-0.25,-2.542500000000004,11.468833333333304,13.04083333333331,1.5720000000000027,0.7935517867873471,1.0384529192217218,0.7125681559907804,-165.930955435393,-0.9700034926497368,-0.2430909793622793,0.25060835471657233,-74.4946895180691,0.26732768939903,-0.963605679975256,-3.604586124772575,39.93891328537791,0.7667293248069406,0.6419705152739439,0.8372844164211269,3,4,3,-1,0,1,-34.953750318226135
-84.38,-84.97571428571429,-83.7314285714286,-85.14,-89.135,-88.2,-92.46,-98.012,-96.7925,0.5957142857142941,-0.648571428571401,-1.2442857142856951,3.9950000000000045,3.0600000000000023,-0.9350000000000024,5.5520000000000085,4.332500000000009,-1.2194999999999965,0.593271832584955,0.8193147782000632,1.0794562045117506,166.679641421095,-0.9730970690979088,0.2303955166947905,-0.23676519435864124,-54.99158312328369,0.5736967654084559,-0.8190677758036115,-1.4277015754489366,46.810924137691394,0.6844081067463367,0.7290991314079965,1.0652987950042263,3,4,5,-1,-2,-1,-34.95079993081785
-103.47,-86.66642857142858,-97.17285714285721,-88.53,-92.7425,-96.7742857142857,-91.1766666666667,-95.518,-98.9125,-16.803571428571416,-6.297142857142787,10.506428571428627,4.212500000000007,8.244285714285695,4.031785714285689,4.341333333333296,7.735833333333289,3.3944999999999936,0.8628798549472644,0.4618981418613552,1.301269789724,144.7304976305039,-0.8164450588550836,0.5774231255077329,-0.7072406394589054,-42.07564739483474,0.7422607274789428,-0.6701111940882876,-0.902797587532742,61.96500109699521,0.4700108202512544,0.8826606532789049,1.8779581559570475,4,2,6,2,-2,-4,-34.94754835873393
-98.96142857142858,-88.95,-97.59142857142858,-90.01,-98.8375,-99.23285714285721,-99.38,-102.212,-94.4075,-10.01142857142858,-1.3700000000000043,8.641428571428577,8.8275,9.222857142857206,0.3953571428572076,2.8320000000000083,-4.972499999999997,-7.8045000000000035,0.6550502153329648,0.688085400957439,1.4355242746310266,132.0882733202319,-0.6702747453367273,0.7421130410953478,-1.1071773869721602,-27.86916006901213,0.8840173691769205,-0.4674540522805597,-0.5287837870377939,52.34139467190471,0.6109552427461251,0.7916651384019783,1.2957825434864874,3,3,6,0,-3,-3,-34.94757305108869
-85.17571428571429,-85.77,-85.83,-81.7,-87.8775,-83.28714285714291,-92.815,-97.496,-96.7925,0.5942857142857036,0.6542857142857059,0.060000000000002274,6.177499999999995,1.5871428571429078,-4.590357142857087,4.680999999999997,3.9775000000000063,-0.7034999999999911,0.6069049036947634,0.7921099821034165,1.0960832984152773,164.1902702038728,-0.9621717418466668,0.27244364406561394,-0.28315490074851,-54.195429727168076,0.5850223686931075,-0.8110171564946735,-1.386301105556733,48.089238861406145,0.6679723382759835,0.7441861025967329,1.1140971862958502,3,3,5,0,-2,-2,-34.95052702914681
-95.2828571428571,-84.86,-94.25142857142859,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-96.518,-96.3575,-10.422857142857096,-1.0314285714285063,9.391428571428593,11.610833333333304,10.716904761904717,-0.8939285714285887,2.882999999999996,2.7224999999999966,-0.16049999999999898,0.7979857455582854,0.5263237412938696,1.3596673022693595,140.03358988155657,-0.7664211482806977,0.6423384026104128,-0.8381010937020225,-34.11521552718687,0.8279114215474377,-0.5608588753610849,-0.6774382630363903,58.79174560916858,0.5181502331590462,0.8552896210508029,1.650659531380104,3,2,6,1,-3,-4,-34.94734878746656
-80.18285714285709,-92.30285714285708,-85.70714285714291,-82.88,-86.315,-89.81,-89.205,-96.096,-97.78,12.11999999999999,5.524285714285824,-6.595714285714166,3.4350000000000023,6.930000000000009,3.4950000000000045,6.8910000000000045,8.575000000000003,1.6839999999999975,0.9382379217427604,0.9541538395918628,0.642095336147082,-171.48694626608568,-0.9889821621816686,-0.14803473540514714,0.14968392865507948,-82.80807995923819,0.12519332242611358,-0.9921323661789848,-7.924802592921997,52.80169776473989,0.6045755121532694,0.7965478329043473,1.3175324122330807,4,4,3,0,1,1,-34.953258811613836
-87.40428571428568,-96.37857142857142,-88.68428571428568,-100.565,-100.04,-96.32142857142858,-56.0,-82.73,-73.65,8.974285714285742,1.2800000000000011,-7.694285714285741,-0.5249999999999915,-4.243571428571414,-3.718571428571423,26.730000000000004,17.650000000000006,-9.079999999999998,1.1649028434250532,1.2153082809584048,0.33128281447933244,-159.56315749021368,-0.9370576558556656,-0.3491746691876216,0.3726287993120081,-92.085312358094,-0.03638753195946065,-0.9993377544743816,27.46374103051957,47.33574889744938,0.6777009982486599,0.7353375802804925,1.085047214303622,5,5,1,0,4,4,-34.95567627200583
-93.66142857142859,-91.44857142857141,-91.49285714285708,-96.65,-81.3375,-79.52,-92.2733333333334,-78.104,-95.3525,-2.2128571428571746,-2.1685714285715108,0.04428571428566386,-15.3125,-17.13000000000001,-1.8175000000000097,-14.1693333333334,3.079166666666609,17.248500000000007,1.5797563157076255,0.9987015845285032,0.6670016618760636,-178.6405655554636,-0.999718537264144,-0.02372438092849892,0.023731060337666327,-122.18473635125694,-0.5326508305210288,-0.8463350948325717,1.5889116215301926,113.24249412417628,-0.3946234892849215,0.9188429145967192,-2.3284040092537595,7,4,3,3,4,1,-34.95240540404229
-89.41857142857141,-99.5742857142857,-87.3442857142857,-97.4416666666667,-100.225,-90.74285714285708,-60.06,-90.064,-60.58,10.155714285714282,-2.074285714285708,-12.22999999999999,2.783333333333289,-6.698809523809628,-9.482142857142918,30.00399999999999,0.519999999999996,-29.483999999999995,1.4477242216598714,1.4757412019083798,0.021271863519498502,-153.45187338957894,-0.8945592541377131,-0.4469493716704147,0.4996308177497306,-99.6631745310803,-0.16785580787378238,-0.9858115579374386,5.872966627873312,8.943277405114742,0.9878427260581488,0.15545658099291082,0.1573697683772386,6,6,0,0,6,6,-34.95784408559055
