lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.053334612398096,-34.951699719969746,-96.20142857142858,-95.10285714285708,-94.43285714285707,-97395,-91.0225,-89.61,-102.17,-79992,-96.3725
-8.05580187024721,-34.95426669654069,-85.12,-96.14,-88.81857142857142,-95.84,-90.03,-97.03,-84.8383333333333,-79574,-97.66
-8.051412118282608,-34.95269611131812,-86.2,-94.0842857142857,-83.9585714285714,-94.96,-97.8975,-93.0942857142857,-82.5833333333333,-102688,-89.52
-8.05092215904234,-34.95486012645642,-95.22,-97.79142857142858,-89.72,-97.9533333333333,-90.9425,-83.77,-83.0883333333333,-76456,-94.4175
-8.053997544281053,-34.95396778640399,-93.54142857142858,-93.79,-95.23,-73.78,-83.8825,-86.57,-93.5016666666667,-95754,-97.2725
-8.053834071716192,-34.9510691866769,-81.1742857142857,-72.76,-79.902619047619,-92.14513888888894,-94.1525,-93.15,-90.5533333333333,-98898,-94.4075
-8.053044114687625,-34.95241191822023,-87.08,-92.26,-88.7,-95.85,-94.8225,-94.45,-92465,-96342,-98.2875
-8.05577883702128,-34.953598907599854,-96.8642857142857,-85.91857142857141,-97.42785714285708,-74.0,-96.4925,-90.45,-96175,-101.01,-96.3575
-8.054744810425522,-34.95071435889466,-91.3957142857143,-92.89142857142859,-91.6666666666667,-85.97,-83.4025,-85.1071428571429,-88.9008333333333,-84508,-96.3725
-8.053142206455071,-34.95243654754795,-84.95,-95.78642857142859,-89.41142857142859,-94.27,-97.4925,-96.48857142857142,-87.3533333333333,-98048,-104.74
-8.053711591607662,-34.9537231480852,-88.15285714285709,-97.58714285714292,-90.05,-100.38,-98.52,-93.42142857142859,-67.8783333333333,-95.63,-85.66
-8.051484304325324,-34.950981456752935,-76.26,-86.27142857142859,-71.07,-80.01,-88.4125,-86.3576190476191,-92.46,-98012,-96.7925
-8.053939967025507,-34.952925063298046,-91.21857142857141,-91.47857142857141,-91.9266666666666,-89.09,-87.40625,-78.4,-88.63,-90598,-95.73
-8.05331025263631,-34.955138626153065,-98.47,-92.64857142857142,-90.48,-76.63,-81.01,-87.2828571428571,-91.8033333333333,-96142,-97.7875
-8.053239965349137,-34.95339903185098,-82.6742857142857,-100.28857142857099,-82.80571428571429,-95.72,-100225,-82.7714285714286,-81.66833333333331,-85.38,-64.33
-8.054336691211674,-34.95291888411654,-80.4367346938775,-79.57,-82.5431428571428,-84.82,-88.4125,-86.3576190476191,-92.46,-98012,-96.7925
-8.053759221612696,-34.956024319529746,-91.6371428571429,-88.72,-90.7971428571429,-55.84,-75.23,-81.96625,-90.6116666666667,-98048,-97.6
-8.051634101695921,-34.95237015275781,-88.4871428571429,-96.38,-91.8042857142857,-96075,-90.1225,-94.6242857142857,-82.1766666666667,-75.81,-93.4
-8.054302460887408,-34.951463610467584,-86.80857142857141,-92.22,-91.30285714285708,-84.47,-91.4675,-90.4957142857143,-92.2533333333333,-95286,-95.1975
-8.0556687900884,-34.95503322879348,-88.98,-90.0257142857143,-91.95,-66.83,-80.2125,-81.02,-87.8933333333333,-96138,-97.6
-8.053808232772218,-34.949808734688304,-99.6,-80.94142857142859,-95.26357142857141,-92.01,-97685,-103.78,-106.07,-102064,-94.4075
-8.05404591913319,-34.953368005314644,-89.43857142857142,-86.7257142857143,-99.07,-86.55,-72.0525,-68.0442857142857,-95.29,-88.8652727272727,-95.8575
-8.0519141131226,-34.95198046862076,-73.7157142857143,-87.94142857142859,-71.33,-90.5566666666667,-92.28,-91.1521428571429,-78.3527777777778,-102828,-92.72
-8.055166872856413,-34.95364977613552,-92.422619047619,-90.24214285714292,-92.59,-80.05,-87.1375,-74.52,-90.19,-93248,-97255
-8.054505209399116,-34.95140161241619,-92.87619047619049,-97.38714285714279,-89.79428571428568,-101.954166666667,-101.5175,-95.81571428571432,-81195,-83.47399999999998,-78.59
-8.05078406438533,-34.95005641445465,-94.4742857142857,-97.8657142857143,-94.25714285714292,-97.41,-89.4,-92.64,-73.0316666666667,-63.0,-88.33625
-8.051495213101145,-34.956225932037434,-76.7414285714286,-86.23357142857141,-68.63,-86.95,-89.58,-87.55142857142859,-92765,-99226,-96.7675
-8.054760457818379,-34.95482216228043,-91.19714285714292,-93.62285714285721,-93.8142857142857,-75.97,-84.8225,-86.1071428571429,-94.1316666666667,-95754,-97.2725
-8.053137094252993,-34.951997711586976,-90.71285714285708,-92.57714285714279,-87.09,-78.59,-95.86,-91.31571428571432,-93.6483333333333,-94.73,-95.9225
-8.055078730528612,-34.94804817455782,-91.9548809523809,-88.97558441558441,-91.55,-94.2316666666667,-73.8,-76.4182142857143,-91.7869444444444,-91.6292727272727,-95.8575
-8.055189549462998,-34.95642002426864,-92.9657142857143,-91.4828571428571,-93.3957142857143,-46.72,-81.24,-82.19428571428571,-90685,-88.37200000000001,-97255
-8.051249286179383,-34.95437804874719,-88.65,-96.2,-91.68428571428568,-97.49,-97.66,-93.4842857142857,-82.37,-69126,-96.7025
-8.054558894127176,-34.951971120525826,-91.19714285714292,-93.6228571428571,-94.6,-77.5,-81.3625,-87.89,-94.1316666666667,-93.81,-97.2725
-8.05412387470884,-34.95468900136444,-89.4442857142857,-89.25857142857141,-87.52,-44.26,-67.2,-74.85428571428571,-92.4883333333333,-95764,-97.6
-8.054202229214326,-34.952527514391875,-90.9,-75.7,-79.82,-93.6433333333333,-92.04,-91.01428571428568,-90.0516666666667,-99034,-94.4075
-8.0535774105412,-34.950823080530505,-88.15285714285709,-98.10857142857141,-87.59,-98.54,-98.52,-93.42142857142859,-67.8783333333333,-95.63,-87.29
-8.05237249187586,-34.95184911390563,-81.08,-89.21,-78.2875,-94.15,-86.8425,-91645,-80.3111111111111,-102828,-97.8275
-8.053953771564677,-34.94914272424044,-90.7920238095238,-88.33987012987009,-90.84295238095241,-98.0,-75.08,-79.1682142857143,-92.31861111111107,-91.6292727272727,-95.8575
-8.057869200442399,-34.950357487012305,-83.44571428571429,-92.56,-86.54142857142858,-87.33,-86315,-98.79,-99.21,-97572,-95605
-8.054092899607287,-34.9534773215974,-79.95,-100.307142857143,-82.1671428571428,-95.72,-100225,-82.60428571428571,-73335,-89368,-58.27
-8.054591238618944,-34.95369718612123,-88.98,-88.6342857142857,-91.95,-46.33,-73.92,-69.4114285714286,-90.2,-96.65,-97.6
-8.052017273817295,-34.951594025262416,-88.9642857142857,-91.26,-82.44,-93.39,-90.3708333333333,-87.69547619047621,-91.8966666666667,-97358,-95.3075
-8.053454583883752,-34.952526203852514,-68.95,-89.59571428571432,-73.94857142857141,-96.4233333333333,-89.39,-93.46,-83.7533333333333,-106544,-83005
-8.05298783429951,-34.95354403362627,-89.82600000000002,-92.24,-93.3,-85.67,-86.8170833333333,-73.67,-91.1766666666667,-87994,-96.3725
-8.052342673710124,-34.951189306701636,-89.29428571428568,-96.6671428571429,-85.84,-96.54,-89.27,-90.18714285714279,-94125,-83.89,-96.55
-8.055610449140579,-34.95380708824139,-86.59142857142858,-89.49,-89.07285714285709,-64.42,-76.86,-83.17,-90195,-91502,-97255
-8.058663527793977,-34.95118423844919,-90.74142857142859,-88.32785714285721,-91.72142857142859,-83.29,-82.92,-85.03142857142859,-82.9,-83.74,-96.72
-8.053938973804382,-34.957580268598115,-97.29285714285707,-85.19857142857141,-95.30285714285708,-84.8816666666667,-96.4925,-95.59857142857142,-93635,-98844,-96.3575
-8.054068239386181,-34.95332301335762,-93.47,-91.4871428571429,-95.81142857142858,-69.21,-87.01,-83.9,-95.1083333333333,-99818,-97.6
-8.051619839032139,-34.95272968393965,-85.4885714285714,-85.95,-83.7942857142857,-80.5,-88.77,-76.19,-92.46,-97496,-96.7925
-8.052883907478257,-34.95617031923951,-89.52,-98.4607142857143,-83.07,-98.0766666666667,-94.65,-95.7025,-83.87,-97.33,-98.1075
-8.053312075249767,-34.94937482901853,-80.01,-96.6671428571429,-90.83,-92.83,-99.61,-89.6957142857143,-91.38,-89.96799999999998,-95455
-8.053232298911931,-34.95322811104189,-90.96,-91.08,-89.83,-86.08,-94.5,-90.46,-92.7283333333333,-94.73,-95.9225
-8.052707833392425,-34.952856739314996,-82.95,-93.22714285714292,-89.81285714285721,-89.08,-92.63,-88.52,-93.5516666666667,-95582,-95.9225
-8.053702146332274,-34.95261521999755,-82.46,-96.56,-90.3992857142857,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-86.35,-82.84
-8.052406357444958,-34.95527413089737,-88.71,-87.21,-80.16285714285709,-89.0583333333333,-89.8225,-88.9157142857143,-86005,-98012,-90.59
-8.053987808622722,-34.95251012421561,-84965,-99.5725,-89.84,-101.06,-94.67,-91.33857142857141,-81.96,-97102,-103.53
-8.054948770954548,-34.954655763257584,-89.47,-93.55,-92.11714285714292,-95.35,-86.66,-87.07857142857141,-95.0416666666667,-77434,-96.7
-8.05384430358503,-34.95182711478164,-84.11142857142859,-95.6792857142857,-85.7114285714286,-96.22,-98.5125,-95.97,-86.5791666666667,-98048,-99.62
-8.052720641032892,-34.95166901197447,-84.38,-84.97571428571429,-83.7314285714286,-85.14,-89135,-88.2,-92.46,-98012,-96.7925
-8.054083207162387,-34.953001296587104,-103.47,-86.66642857142858,-97.17285714285721,-88.53,-92.7425,-96.7742857142857,-91.1766666666667,-95518,-98.9125
-8.054520699007652,-34.95184738400969,-98.96142857142858,-88.95,-97.59142857142858,-90.01,-98.8375,-99.23285714285721,-99.38,-102212,-94.4075
-8.054752918478586,-34.9522031441355,-85.17571428571429,-85.77,-85.83,-81.7,-87.8775,-83.28714285714291,-92815,-97496,-96.7925
-8.05448723820848,-34.95343936763272,-95.2828571428571,-84.86,-94.25142857142859,-84.8816666666667,-96.4925,-95.59857142857142,-93635,-96518,-96.3575
-8.053919370571048,-34.951210741993066,-80.18285714285709,-92.30285714285708,-85.70714285714291,-82.88,-86315,-89.81,-89205,-96096,-97.78
-8.055162957579608,-34.95587240930779,-87.40428571428568,-96.37857142857142,-88.68428571428568,-100565,-100.04,-96.32142857142858,-56.0,-82.73,-73.65
-8.05096022173501,-34.95113827616157,-93.66142857142859,-91.44857142857141,-91.49285714285708,-96.65,-81.3375,-79.52,-92.2733333333334,-78104,-95.3525
-8.0519277772835,-34.95355203647075,-89.41857142857141,-99.5742857142857,-87.3442857142857,-97.4416666666667,-100225,-90.74285714285708,-60.06,-90064,-60.58
-8.051280765345492,-34.95036181034988,-87.87642857142859,-98.4607142857143,-85.77,-101.62,-97775,-94.34952380952379,-99.71,-97054,-100835
-8.05516622748865,-34.95109970849244,-83.91,-82.09,-87.8857142857143,-67.53,-80.25375,-84.53,-89.7716666666667,-90792,-97.6
-8.056145338803532,-34.952627887381325,-94.613125,-92.65,-95.2073809523809,-93.15,-101.3125,-94.31642857142859,-93.2316666666667,-93476,-94.4075
-8.055726563628582,-34.95150630293825,-88.19142857142859,-99.5742857142857,-90.07857142857141,-95.9383333333333,-92.8475,-89.20857142857142,-87.24,-89988,-65.91
-8.054774880928159,-34.94806466522659,-89.38142857142859,-98.0128571428571,-96.53,-97.6333333333333,-97655,-97.28,-88.43,-94.97,-96.8325
-8.054410525291413,-34.95215324912264,-88.97,-93.41,-92.25357142857142,-94.78,-90.9375,-84.6365873015873,-87.0581666666667,-79366,-96.92
-8.054719940922,-34.95053549800313,-86.22714285714291,-87.2142857142857,-87.8857142857143,-72.96,-81.47125,-83.42142857142859,-89.7716666666667,-88.38,-97.6
-8.055754365607815,-34.952024543712646,-88.49,-99.5742857142857,-90.07857142857141,-95.9383333333333,-92.8475,-87.7557142857143,-87.24,-89988,-58.08
-8.053918136553085,-34.952672425617976,-74.45,-94.9071428571429,-83.76,-98.6366666666667,-97.5975,-94.17,-89.9166666666667,-102.22866666666701,-95705
-8.053610476913514,-34.948997584412965,-83.24857142857141,-99.6857142857143,-85.26,-97.85,-86.97,-90.22,-70.6783333333333,-93.38,-94.6225
-8.053312931441653,-34.955602244028206,-89.9357142857143,-99.21,-89.01,-103.37583333333299,-101565,-95.78,-66046,-88874,-83.71
-8.053937498812521,-34.95261260819046,-70.02,-90.52,-76.64,-95.2516666666667,-85.4,-93.03,-83.8883333333333,-104266,-97.22
-8.05495723626459,-34.95014757561223,-97.25714285714292,-86.42476190476191,-100.0,-80.83,-98.8225,-96.16732142857141,-95915,-101.01,-96.56
-8.053832670042201,-34.9525079324111,-92.38,-93.55,-90.72,-89.99,-82.2375,-86.6157142857143,-91.6383333333333,-76834,-96.7
-8.053553504528724,-34.953577145417036,-90.4657142857143,-87.67285714285721,-93.06571428571432,-87.05,-72.8625,-70.33,-91.53,-90.1152727272727,-95.8575
-8.054597125234412,-34.954394349301566,-90.56,-91.8871428571429,-92.77,-82.7,-81.49375,-83.6461904761905,-87.6183333333333,-78767,-96.3725
-8.056194678778823,-34.95121100955391,-88.93428571428568,-86.97285714285721,-89.54857142857142,-73.79,-78435,-82.33142857142859,-96.29,-93336,-97255
-8.053338492513383,-34.95302820930822,-95.08285714285721,-97.10285714285708,-94.5242857142857,-95.3742857142857,-89.2275,-94.4,-82285,-66626,-90315
-8.055682525577348,-34.95130246815771,-86.68142857142858,-89.4,-90.08714285714292,-74.29,-76.8775,-76.11,-89.65,-83.63,-96.72
-8.053426628394526,-34.950795926517394,-92.71285714285708,-65.39,-83.7507142857143,-89.4,-96225,-87.84,-90.0,-101298,-94.4075
-8.057504652205795,-34.95366033132107,-92355,-90.24214285714292,-92.72857142857141,-82.33,-76.1025,-85.7057142857143,-91.2483333333333,-86.63,-97255
-8.053216548169532,-34.95362020684157,-89.9692857142857,-96.14857142857142,-87.984375,-90265,-93662,-94.3842857142857,-91.1933333333333,-96342,-97.62
-8.055578825272542,-34.95273636881924,-86.81857142857142,-88.6757142857143,-89.07285714285709,-63.58,-82.2425,-89.03,-90.2516666666667,-91176,-97255
-8.053276184181065,-34.95365410674854,-91.2,-97.00714285714292,-91.7071428571428,-98.33,-96.1425,-93.9657142857143,-62.4183333333333,-86.06,-82.96
-8.054501269591622,-34.955554386480344,-74.45,-85.33,-74.8303571428571,-86.15,-75.15,-91645,-80.3111111111111,-102828,-95695
-8.0546621099395,-34.952464063194064,-86.96142857142858,-89.54857142857142,-91.49,-70.67,-82.53,-81.3942857142857,-88.9166666666667,-91602,-96.72
-8.053502415179445,-34.953583624225914,-95.73,-96.68857142857142,-88.9332142857143,-100.57,-102.53,-95.9528571428571,-98.4983333333333,-99518,-97765
-8.054016243146256,-34.953092287666934,-98.68,-81.02,-95.30285714285708,-84.52,-96.4925,-95.59857142857142,-93.29333333333332,-96518,-96.3575
-8.053357867575084,-34.95416079390427,-80.4614285714286,-90.84,-74.34,-88.09,-87.3625,-89.5942857142857,-90.6516666666667,-93176,-95.1975
-8.053673677758237,-34.95683044324955,-96.24,-86.35857142857141,-94.3,-93.0216666666667,-92.62,-69.26857142857139,-90.2566666666667,-90.5772727272727,-95.8575
-8.052320613478985,-34.95527311575847,-84.13,-82.71428571428571,-81.0,-77.0,-89.29,-79.94,-92.46,-98012,-96.7925
-8.053844029612366,-34.95726204447307,-76.5114285714286,-90.2257142857143,-77.93,-96.91,-94.1125,-83.21,-83.8883333333333,-104266,-97.22
-8.051736771611072,-34.9498465719128,-90.59,-92.4,-89.9,-96.65,-71.02,-86.67,-92.2733333333333,-84.69,-96105
-8.054620865130575,-34.95155966237999,-85.2,-92.56,-88.26,-83.25,-86315,-92.6342857142857,-87.7583333333333,-96096,-95605
-8.052427630095758,-34.949320837782935,-79.5385714285714,-96.91,-78.38428571428571,-92.0383333333333,-87.2975,-88.47,-83.7116666666667,-104266,-97.22
-8.053064462041712,-34.95137211919916,-72.01,-88.6857142857143,-75.32,-88.69,-90.21,-87.9657142857143,-89.1866666666667,-98012,-97755
-8.053937973424981,-34.95209665762055,-77.8771428571429,-92.21,-77.82,-89.33,-91.1025,-92.95571428571432,-89.15916666666668,-97054,-99.62
-8.052116119364289,-34.95084621472255,-86.5171428571429,-78.32,-79.82,-93.58,-94.7625,-89.7132142857143,-90.0,-99034,-94.4075
-8.053565752486458,-34.951487190407995,-95.04,-96.6671428571429,-91.31285714285721,-97.3,-93685,-95.67,-95.3933333333333,-85.59200000000001,-96.55
-8.051990855910292,-34.95449160523192,-79.66285714285709,-91.85,-78.0714285714286,-84.82,-92.88,-86.99857142857141,-82.31,-96186,-96.2825
-8.0551051150447,-34.95140984672522,-79.51,-94275,-85.33,-95.86,-97.5075,-96.13,-82.93,-98048,-98.1
-8.052704953160896,-34.95368934209749,-84.83571428571429,-100.28857142857099,-84.09,-94765,-100225,-81.16428571428571,-87.6283333333333,-85.38,-67.41
-8.053178620699619,-34.95219828499802,-86.78714285714291,-94.26,-80.25,-93.4633333333333,-95135,-94.57,-90965,-96142,-99.48
-8.055270803919182,-34.95215618446521,-88.19142857142859,-99.5742857142857,-91.2542857142857,-95.9383333333333,-92.8475,-89.20857142857142,-87.24,-72.14,-66.91
-8.052293900598649,-34.95420278785425,-87.08,-98535,-81.51,-103.78,-96726,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.3033333333333
-8.05150053836597,-34.95048740304492,-89.31142857142858,-95.1142857142857,-84.45,-99.26,-93.9625,-91.33285714285721,-89.1316666666667,-102204,-98.35
-8.054703879193188,-34.951944784939094,-91.21857142857141,-92.1571428571429,-91.9266666666666,-93.28,-85.91,-95.98,-92.5,-88.53399999999998,-96.3725
-8.050879885195004,-34.95538879974784,-87.9871428571429,-98.56857142857142,-86.89,-94.27,-90.2025,-84.58,-86.2466666666667,-75.2244,-89.58
-8.053328006346172,-34.95422945803411,-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333
-8.056083642701815,-34.95239634986679,-91.1571428571429,-90.24214285714292,-92.0857142857143,-72.46,-78.65,-84.46,-91.2483333333333,-92998,-97255
-8.05371424316171,-34.9511960329288,-81.57,-92.6071428571429,-91.55142857142859,-82.5,-92.5225,-89.45,-92.61,-95754,-93.97
-8.052145858166758,-34.95113849639142,-91.22714285714292,-93.97,-91.6666666666667,-92.34,-84.09,-90.72,-88.7641666666667,-84508,-96.3725
-8.054185046166372,-34.9534065657845,-78.44,-96.65,-85.26,-99.41,-97.53,-93.71285714285708,-92465,-96342,-99.74
-8.053740861115081,-34.95221879916704,-77.3488571428571,-94.71,-90.39,-96.4233333333333,-96.488125,-100.87,-84.17,-106544,-90.08
-8.052197970891855,-34.95383091196291,-80.1214285714286,-89.95857142857142,-76.25,-88.8533333333333,-90.6625,-90.45,-81.36,-94938,-95605
-8.053801316104817,-34.9580178613527,-91.4642857142857,-92.1657142857143,-97.6,-66.02,-72915,-77.9171428571428,-87.0483333333333,-86.71,-96.3725
-8.053378469354506,-34.95058028799508,-70.69,-91.0257142857143,-84.7385714285714,-84.44,-91.02,-87.4442857142857,-87.8,-98012,-98.7325
