CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604454854.7471
MEM 15.945312 1604454854.8473
MEM 25.613281 1604454854.9479
MEM 32.691406 1604454855.0481
MEM 40.500000 1604454855.1484
MEM 51.300781 1604454855.2556
MEM 56.566406 1604454855.3650
MEM 56.566406 1604454855.4736
MEM 61.964844 1604454855.5815
MEM 73.007812 1604454855.6917
MEM 79.859375 1604454855.7970
MEM 87.464844 1604454855.9097
MEM 100.191406 1604454856.0230
MEM 108.031250 1604454856.1355
MEM 113.750000 1604454856.2441
MEM 118.500000 1604454856.3545
MEM 124.683594 1604454856.4634
MEM 124.792969 1604454856.5671
MEM 125.316406 1604454856.6787
MEM 133.625000 1604454856.7936
MEM 141.039062 1604454856.9103
MEM 139.808594 1604454857.0215
MEM 147.484375 1604454857.1372
MEM 154.390625 1604454857.2497
MEM 159.832031 1604454857.3616
MEM 140.808594 1604454857.4645
MEM 140.808594 1604454857.5772
MEM 140.808594 1604454857.7011
MEM 140.511719 1604454857.8067
MEM 148.011719 1604454857.9118
MEM 155.175781 1604454858.0256
MEM 157.945312 1604454858.1376
MEM 140.652344 1604454858.2495
MEM 140.652344 1604454858.3637
MEM 140.652344 1604454858.4756
MEM 147.191406 1604454858.5913
MEM 155.386719 1604454858.7047
MEM 160.464844 1604454858.8201
MEM 140.667969 1604454858.9333
MEM 140.667969 1604454859.0426
MEM 140.667969 1604454859.1439
MEM 142.757812 1604454859.2600
MEM 151.156250 1604454859.3600
MEM 159.078125 1604454859.4731
MEM 140.816406 1604454859.5865
MEM 140.832031 1604454859.6982
MEM 140.851562 1604454859.8266
MEM 142.761719 1604454859.9454
MEM 149.886719 1604454860.0594
MEM 157.535156 1604454860.1725
MEM 160.468750 1604454860.2843
MEM 140.867188 1604454860.3871
MEM 140.886719 1604454860.5021
MEM 141.113281 1604454860.6097
MEM 147.058594 1604454860.7107
MEM 153.718750 1604454860.8138
MEM 159.703125 1604454860.9261
MEM 141.554688 1604454861.0380
MEM 141.554688 1604454861.1534
MEM 141.554688 1604454861.2540
MEM 141.554688 1604454861.3597
MEM 145.683594 1604454861.4670
MEM 152.871094 1604454861.5706
MEM 158.808594 1604454861.6782
MEM 161.027344 1604454861.7938
MEM 140.539062 1604454861.9097
MEM 140.539062 1604454862.0192
MEM 140.550781 1604454862.1293
MEM 144.652344 1604454862.2299
MEM 151.511719 1604454862.3314
MEM 157.160156 1604454862.4430
MEM 159.089844 1604454862.5494
MEM 144.148438 1604454862.6590
MEM 144.164062 1604454862.7601
MEM 144.183594 1604454862.8762
MEM 141.871094 1604454862.9819
MEM 149.789062 1604454863.0912
MEM 154.410156 1604454863.1919
MEM 155.703125 1604454863.3079
MEM 141.769531 1604454863.4166
MEM 141.789062 1604454863.5175
MEM 146.058594 1604454863.6343
MEM 148.488281 1604454863.7547
MEM 142.015625 1604454863.8597
MEM 133.667969 1604454863.9766
