CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1601926803.4395
MEM 14.996094 1601926803.5397
MEM 24.808594 1601926803.6406
MEM 31.308594 1601926803.7415
MEM 38.855469 1601926803.8416
MEM 49.597656 1601926803.9419
MEM 56.496094 1601926804.0423
MEM 56.496094 1601926804.1429
MEM 56.515625 1601926804.2438
MEM 65.003906 1601926804.3439
MEM 76.488281 1601926804.4443
MEM 80.429688 1601926804.5451
MEM 87.601562 1601926804.6457
MEM 99.277344 1601926804.7461
MEM 106.250000 1601926804.8471
MEM 111.414062 1601926804.9476
MEM 116.117188 1601926805.0483
MEM 123.000000 1601926805.1492
MEM 125.136719 1601926805.2500
MEM 125.609375 1601926805.3500
MEM 131.343750 1601926805.4501
MEM 135.531250 1601926805.5508
MEM 139.527344 1601926805.6516
MEM 145.503906 1601926805.7523
MEM 150.984375 1601926805.8530
MEM 155.105469 1601926805.9537
MEM 157.093750 1601926806.0545
MEM 157.269531 1601926806.1552
MEM 138.082031 1601926806.2559
MEM 138.082031 1601926806.3568
MEM 138.082031 1601926806.4576
MEM 138.082031 1601926806.5583
MEM 138.082031 1601926806.6590
MEM 138.082031 1601926806.7598
MEM 138.082031 1601926806.8605
MEM 139.777344 1601926806.9612
MEM 145.824219 1601926807.0620
MEM 151.531250 1601926807.1627
MEM 155.488281 1601926807.2634
MEM 157.476562 1601926807.3642
MEM 157.738281 1601926807.4649
MEM 138.492188 1601926807.5656
MEM 138.492188 1601926807.6664
MEM 138.492188 1601926807.7671
MEM 138.492188 1601926807.8678
MEM 138.492188 1601926807.9686
MEM 138.492188 1601926808.0693
MEM 138.492188 1601926808.1700
MEM 138.765625 1601926808.2707
MEM 144.179688 1601926808.3715
MEM 149.875000 1601926808.4722
MEM 154.761719 1601926808.5729
MEM 157.750000 1601926808.6737
MEM 158.003906 1601926808.7744
MEM 137.562500 1601926808.8751
MEM 137.562500 1601926808.9759
MEM 137.562500 1601926809.0766
MEM 137.562500 1601926809.1773
MEM 137.562500 1601926809.2780
MEM 137.562500 1601926809.3788
MEM 137.562500 1601926809.4795
MEM 137.480469 1601926809.5802
MEM 142.910156 1601926809.6809
MEM 148.812500 1601926809.7817
MEM 154.117188 1601926809.8824
MEM 157.894531 1601926809.9832
MEM 159.054688 1601926810.0839
MEM 159.082031 1601926810.1846
MEM 137.828125 1601926810.2854
MEM 137.835938 1601926810.3861
MEM 137.839844 1601926810.4868
MEM 137.843750 1601926810.5875
MEM 137.851562 1601926810.6883
MEM 137.855469 1601926810.7890
MEM 137.863281 1601926810.8897
MEM 137.867188 1601926810.9904
MEM 137.937500 1601926811.0912
MEM 143.210938 1601926811.1919
MEM 148.800781 1601926811.2926
MEM 153.726562 1601926811.3934
MEM 156.777344 1601926811.4941
MEM 157.667969 1601926811.5948
MEM 157.738281 1601926811.6956
MEM 137.949219 1601926811.7963
MEM 137.949219 1601926811.8970
MEM 137.949219 1601926811.9977
MEM 137.949219 1601926812.0985
MEM 137.949219 1601926812.1992
MEM 137.949219 1601926812.3019
MEM 137.949219 1601926812.4027
MEM 137.742188 1601926812.5034
MEM 142.621094 1601926812.6042
MEM 148.144531 1601926812.7049
MEM 153.144531 1601926812.8056
MEM 157.023438 1601926812.9063
MEM 158.238281 1601926813.0071
MEM 158.308594 1601926813.1078
MEM 138.347656 1601926813.2085
MEM 138.347656 1601926813.3092
MEM 138.347656 1601926813.4100
MEM 138.347656 1601926813.5107
MEM 138.347656 1601926813.6114
FUNC __main__.SVR_TCC 136.3047 1601926805.5917 137.1172 1601926806.9034 0
FUNC __main__.SVR_TCC 137.1211 1601926806.9034 137.5234 1601926808.2428 0
FUNC __main__.SVR_TCC 137.5234 1601926808.2438 136.5938 1601926809.5663 0
FUNC __main__.SVR_TCC 136.5938 1601926809.5663 136.8984 1601926811.0662 0
FUNC __main__.SVR_TCC 136.8984 1601926811.0662 136.9844 1601926812.5014 0
FUNC __main__.SVR_TCC 136.9844 1601926812.5014 137.3789 1601926813.9226 0
FUNC __main__.SVR_TCC 137.3789 1601926813.9226 137.1758 1601926815.3159 0
FUNC __main__.SVR_TCC 137.1758 1601926815.3159 141.2891 1601926816.6643 0
FUNC __main__.SVR_TCC 141.2891 1601926816.6643 137.7656 1601926817.9788 0
MEM 138.347656 1601926813.7122
MEM 138.347656 1601926813.8129
MEM 138.347656 1601926813.9136
MEM 141.667969 1601926814.0144
MEM 147.082031 1601926814.1151
MEM 152.425781 1601926814.2158
MEM 156.226562 1601926814.3166
MEM 157.707031 1601926814.4173
MEM 157.945312 1601926814.5180
MEM 138.144531 1601926814.6187
MEM 138.144531 1601926814.7195
MEM 138.144531 1601926814.8202
MEM 138.144531 1601926814.9210
MEM 138.144531 1601926815.0217
MEM 138.144531 1601926815.1224
MEM 138.144531 1601926815.2232
MEM 138.113281 1601926815.3239
MEM 142.839844 1601926815.4246
MEM 148.976562 1601926815.5253
MEM 154.445312 1601926815.6261
MEM 158.085938 1601926815.7268
MEM 158.566406 1601926815.8275
MEM 141.250000 1601926815.9283
MEM 141.253906 1601926816.0290
MEM 141.261719 1601926816.1297
MEM 141.265625 1601926816.2305
MEM 141.273438 1601926816.3312
MEM 141.281250 1601926816.4319
MEM 141.285156 1601926816.5327
MEM 141.289062 1601926816.6334
MEM 143.390625 1601926816.7341
MEM 149.085938 1601926816.8348
MEM 152.507812 1601926816.9356
MEM 157.273438 1601926817.0363
MEM 159.035156 1601926817.1370
MEM 139.906250 1601926817.2378
MEM 140.335938 1601926817.3385
MEM 140.335938 1601926817.4392
MEM 140.335938 1601926817.5400
MEM 140.335938 1601926817.6407
MEM 140.335938 1601926817.7414
MEM 140.335938 1601926817.8422
MEM 140.335938 1601926817.9429
MEM 145.449219 1601926818.0436
MEM 148.757812 1601926818.1443
MEM 140.148438 1601926818.2451
MEM 132.179688 1601926818.3458
