CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 154.902344 1604372828.3245
MEM 158.492188 1604372828.4339
MEM 159.765625 1604372828.5340
MEM 160.242188 1604372828.6347
MEM 160.343750 1604372828.7354
MEM 160.476562 1604372828.8361
MEM 160.488281 1604372828.9370
MEM 160.488281 1604372829.0376
MEM 138.281250 1604372829.1383
MEM 138.289062 1604372829.2391
MEM 138.292969 1604372829.3398
MEM 138.300781 1604372829.4406
MEM 138.308594 1604372829.5450
MEM 138.312500 1604372829.6480
MEM 138.320312 1604372829.7623
MEM 137.785156 1604372829.8803
MEM 144.066406 1604372829.9956
MEM 150.285156 1604372830.1074
MEM 155.144531 1604372830.2194
MEM 157.886719 1604372830.3341
MEM 158.832031 1604372830.4364
MEM 159.292969 1604372830.5367
MEM 159.566406 1604372830.6374
MEM 159.636719 1604372830.7382
MEM 159.785156 1604372830.8399
MEM 159.816406 1604372830.9406
MEM 159.839844 1604372831.0413
MEM 159.839844 1604372831.1421
MEM 159.839844 1604372831.2428
MEM 139.125000 1604372831.3435
MEM 139.125000 1604372831.4443
MEM 139.125000 1604372831.5480
MEM 139.125000 1604372831.6499
MEM 139.125000 1604372831.7653
MEM 139.125000 1604372831.8664
MEM 139.125000 1604372831.9757
MEM 140.609375 1604372832.0839
MEM 145.785156 1604372832.2007
MEM 151.914062 1604372832.3136
MEM 156.414062 1604372832.4242
MEM 158.574219 1604372832.5245
MEM 159.601562 1604372832.6252
MEM 160.089844 1604372832.7260
MEM 160.359375 1604372832.8267
MEM 160.500000 1604372832.9274
MEM 160.523438 1604372833.0283
MEM 160.531250 1604372833.1316
MEM 160.535156 1604372833.2442
MEM 160.535156 1604372833.3501
MEM 160.535156 1604372833.4594
MEM 138.953125 1604372833.5604
MEM 138.960938 1604372833.6611
MEM 138.968750 1604372833.7618
MEM 138.972656 1604372833.8625
MEM 138.980469 1604372833.9633
MEM 138.988281 1604372834.0641
MEM 138.992188 1604372834.1647
MEM 138.996094 1604372834.2655
MEM 143.109375 1604372834.3662
MEM 148.273438 1604372834.4669
MEM 153.203125 1604372834.5676
MEM 156.640625 1604372834.6684
MEM 158.140625 1604372834.7691
MEM 159.136719 1604372834.8818
MEM 159.566406 1604372834.9823
MEM 159.832031 1604372835.0956
MEM 160.031250 1604372835.2072
MEM 160.054688 1604372835.3211
MEM 160.058594 1604372835.4350
MEM 160.066406 1604372835.5351
MEM 160.082031 1604372835.6358
MEM 160.085938 1604372835.7366
MEM 160.093750 1604372835.8373
MEM 160.093750 1604372835.9381
MEM 141.023438 1604372836.0388
MEM 141.027344 1604372836.1395
MEM 141.035156 1604372836.2402
MEM 141.042969 1604372836.3410
MEM 141.046875 1604372836.4417
MEM 141.054688 1604372836.5424
MEM 141.058594 1604372836.6431
MEM 142.343750 1604372836.7438
MEM 147.398438 1604372836.8446
MEM 152.042969 1604372836.9453
MEM 155.390625 1604372837.0460
MEM 157.007812 1604372837.1468
MEM 157.968750 1604372837.2475
MEM 158.539062 1604372837.3482
MEM 158.726562 1604372837.4490
MEM 158.906250 1604372837.5497
MEM 158.917969 1604372837.6504
MEM 158.957031 1604372837.7511
MEM 158.960938 1604372837.8519
MEM 158.968750 1604372837.9526
MEM 158.968750 1604372838.0533
MEM 158.968750 1604372838.1541
MEM 141.429688 1604372838.2548
MEM 141.433594 1604372838.3555
MEM 141.441406 1604372838.4563
MEM 141.449219 1604372838.5570
MEM 141.457031 1604372838.6577
MEM 141.460938 1604372838.7585
MEM 141.464844 1604372838.8592
MEM 142.464844 1604372838.9599
MEM 148.187500 1604372839.0607
MEM 152.769531 1604372839.1614
MEM 155.367188 1604372839.2621
MEM 156.726562 1604372839.3629
MEM 157.332031 1604372839.4636
MEM 157.734375 1604372839.5643
MEM 157.785156 1604372839.6651
MEM 157.945312 1604372839.7658
MEM 157.953125 1604372839.8665
MEM 141.460938 1604372839.9674
MEM 141.464844 1604372840.0680
MEM 141.472656 1604372840.1688
MEM 141.480469 1604372840.2694
MEM 141.488281 1604372840.3702
MEM 141.496094 1604372840.4709
MEM 137.746094 1604372840.5713
MEM 141.160156 1604372840.6723
MEM 152.441406 1604372840.7731
MEM 136.105469 1604372840.8738
MEM 7.750000 1604372840.9825
