CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604454806.9984
MEM 8.148438 1604454807.1071
MEM 11.433594 1604454807.2237
MEM 16.328125 1604454807.3260
MEM 20.945312 1604454807.4390
MEM 25.027344 1604454807.5441
MEM 27.644531 1604454807.6557
MEM 30.492188 1604454807.7666
MEM 34.007812 1604454807.8755
MEM 37.359375 1604454807.9933
MEM 39.613281 1604454808.1029
MEM 44.628906 1604454808.2130
MEM 50.250000 1604454808.3234
MEM 53.144531 1604454808.4276
MEM 56.507812 1604454808.5305
MEM 56.507812 1604454808.6328
MEM 56.507812 1604454808.7363
MEM 56.507812 1604454808.8365
MEM 56.507812 1604454808.9454
MEM 58.867188 1604454809.0491
MEM 62.851562 1604454809.1516
MEM 67.667969 1604454809.2604
MEM 73.410156 1604454809.3686
MEM 79.093750 1604454809.4861
MEM 83.093750 1604454809.5918
MEM 86.539062 1604454809.7040
MEM 89.953125 1604454809.8242
MEM 96.679688 1604454809.9269
MEM 102.941406 1604454810.0386
MEM 105.792969 1604454810.1488
MEM 109.078125 1604454810.2489
MEM 110.265625 1604454810.3659
MEM 112.953125 1604454810.4667
MEM 115.402344 1604454810.5798
MEM 117.929688 1604454810.6910
MEM 122.523438 1604454810.7956
MEM 124.566406 1604454810.8972
MEM 124.699219 1604454811.0096
MEM 124.703125 1604454811.1164
MEM 125.074219 1604454811.2254
MEM 126.273438 1604454811.3358
MEM 131.441406 1604454811.4466
MEM 137.933594 1604454811.5479
MEM 136.457031 1604454811.6498
MEM 136.832031 1604454811.7631
MEM 140.335938 1604454811.8741
MEM 144.820312 1604454811.9849
MEM 150.613281 1604454812.0959
MEM 156.023438 1604454812.2064
MEM 159.746094 1604454812.3172
MEM 161.085938 1604454812.4332
MEM 140.750000 1604454812.5452
MEM 140.750000 1604454812.6557
MEM 140.750000 1604454812.7641
MEM 140.750000 1604454812.8765
MEM 140.750000 1604454812.9818
MEM 141.867188 1604454813.0821
MEM 146.988281 1604454813.1927
MEM 151.878906 1604454813.2998
MEM 154.324219 1604454813.4114
MEM 157.066406 1604454813.5221
MEM 158.113281 1604454813.6347
MEM 158.378906 1604454813.7473
MEM 140.316406 1604454813.8567
MEM 140.316406 1604454813.9705
MEM 140.316406 1604454814.0738
MEM 140.316406 1604454814.1762
MEM 137.382812 1604454814.2820
MEM 141.792969 1604454814.3996
MEM 147.410156 1604454814.5144
MEM 151.652344 1604454814.6252
MEM 157.242188 1604454814.7357
MEM 159.726562 1604454814.8463
MEM 160.765625 1604454814.9567
MEM 140.625000 1604454815.0826
MEM 140.625000 1604454815.1916
MEM 140.625000 1604454815.3055
MEM 140.625000 1604454815.4175
MEM 140.625000 1604454815.5279
MEM 140.625000 1604454815.6335
MEM 140.734375 1604454815.7337
MEM 146.437500 1604454815.8454
MEM 152.421875 1604454815.9606
MEM 155.925781 1604454816.0732
MEM 160.082031 1604454816.1838
MEM 161.015625 1604454816.2956
MEM 140.921875 1604454816.4052
MEM 140.921875 1604454816.5157
MEM 140.921875 1604454816.6187
MEM 140.921875 1604454816.7285
MEM 140.921875 1604454816.8320
MEM 141.406250 1604454816.9487
MEM 147.207031 1604454817.0606
MEM 152.457031 1604454817.1713
MEM 157.632812 1604454817.2834
MEM 159.636719 1604454817.3909
MEM 160.515625 1604454817.4928
MEM 140.777344 1604454817.5980
MEM 140.777344 1604454817.7079
MEM 140.777344 1604454817.8158
MEM 140.777344 1604454817.9198
MEM 142.453125 1604454818.0232
MEM 146.855469 1604454818.1241
MEM 152.097656 1604454818.2243
MEM 156.539062 1604454818.3274
MEM 159.695312 1604454818.4276
MEM 161.199219 1604454818.5353
MEM 141.105469 1604454818.6470
MEM 141.105469 1604454818.7616
MEM 141.105469 1604454818.8771
MEM 141.105469 1604454818.9875
MEM 142.710938 1604454819.0979
MEM 148.660156 1604454819.2084
MEM 154.113281 1604454819.3193
MEM 158.507812 1604454819.4320
MEM 160.640625 1604454819.5476
MEM 140.937500 1604454819.6477
MEM 140.937500 1604454819.7587
MEM 140.937500 1604454819.8654
MEM 140.937500 1604454819.9747
MEM 141.695312 1604454820.0817
MEM 148.007812 1604454820.1950
MEM 152.519531 1604454820.3085
MEM 156.269531 1604454820.4115
MEM 158.417969 1604454820.5155
MEM 158.984375 1604454820.6195
MEM 143.582031 1604454820.7235
MEM 143.582031 1604454820.8245
MEM 143.582031 1604454820.9307
MEM 140.515625 1604454821.0408
MEM 145.300781 1604454821.1471
MEM 150.457031 1604454821.2526
MEM 154.011719 1604454821.3593
MEM 155.457031 1604454821.4600
MEM 154.347656 1604454821.5705
MEM 142.128906 1604454821.6812
MEM 142.148438 1604454821.7935
MEM 140.644531 1604454821.8976
MEM 139.277344 1604454821.9977
MEM 147.214844 1604454822.1084
MEM 152.855469 1604454822.2189
MEM 137.085938 1604454822.3318
MEM 124.468750 1604454822.4411
