CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 143.988281 1604494066.4013
MEM 146.042969 1604494066.5020
MEM 148.128906 1604494066.6027
MEM 148.144531 1604494066.7035
MEM 142.089844 1604494066.8042
MEM 142.410156 1604494066.9049
MEM 142.410156 1604494067.0057
MEM 142.410156 1604494067.1064
MEM 142.410156 1604494067.2071
MEM 142.410156 1604494067.3078
MEM 141.199219 1604494067.4086
MEM 142.917969 1604494067.5089
MEM 142.929688 1604494067.6090
MEM 142.933594 1604494067.7098
MEM 143.039062 1604494067.8105
MEM 143.046875 1604494067.9113
MEM 143.156250 1604494068.0120
MEM 143.281250 1604494068.1127
MEM 143.410156 1604494068.2137
MEM 143.566406 1604494068.3143
MEM 143.722656 1604494068.4149
MEM 143.847656 1604494068.5158
MEM 143.914062 1604494068.6163
MEM 144.164062 1604494068.7167
MEM 144.292969 1604494068.8169
MEM 144.484375 1604494068.9176
MEM 144.609375 1604494069.0183
MEM 144.753906 1604494069.1190
MEM 144.875000 1604494069.2197
MEM 144.875000 1604494069.3206
MEM 145.082031 1604494069.4212
MEM 145.335938 1604494069.5219
MEM 145.460938 1604494069.6227
MEM 146.679688 1604494069.7235
MEM 149.234375 1604494069.8241
MEM 148.000000 1604494069.9249
MEM 143.710938 1604494070.0256
MEM 145.675781 1604494070.1263
MEM 145.675781 1604494070.2270
MEM 145.675781 1604494070.3278
MEM 145.675781 1604494070.4285
MEM 144.765625 1604494070.5292
MEM 145.757812 1604494070.6301
MEM 145.761719 1604494070.7307
MEM 145.777344 1604494070.8314
MEM 145.824219 1604494070.9321
MEM 145.824219 1604494071.0330
MEM 145.863281 1604494071.1336
MEM 145.925781 1604494071.2343
MEM 145.988281 1604494071.3351
MEM 146.019531 1604494071.4358
MEM 146.019531 1604494071.5365
MEM 146.019531 1604494071.6373
MEM 146.019531 1604494071.7380
MEM 146.019531 1604494071.8387
MEM 146.019531 1604494071.9395
MEM 146.019531 1604494072.0412
MEM 146.019531 1604494072.1419
MEM 146.261719 1604494072.2426
MEM 146.390625 1604494072.3434
MEM 146.585938 1604494072.4441
MEM 146.839844 1604494072.5449
MEM 148.832031 1604494072.6456
MEM 153.843750 1604494072.7463
MEM 144.332031 1604494072.8470
MEM 144.332031 1604494072.9478
MEM 144.332031 1604494073.0485
MEM 147.203125 1604494073.1492
MEM 147.214844 1604494073.2499
MEM 147.214844 1604494073.3507
MEM 147.218750 1604494073.4514
MEM 147.218750 1604494073.5521
MEM 147.343750 1604494073.6529
MEM 147.593750 1604494073.7532
MEM 147.687500 1604494073.8533
MEM 147.937500 1604494073.9541
MEM 148.148438 1604494074.0548
MEM 148.187500 1604494074.1555
MEM 148.375000 1604494074.2563
MEM 148.562500 1604494074.3566
MEM 148.687500 1604494074.4567
MEM 148.875000 1604494074.5574
MEM 149.128906 1604494074.6582
MEM 150.566406 1604494074.7587
MEM 152.164062 1604494074.8596
MEM 147.953125 1604494074.9604
MEM 147.953125 1604494075.0611
MEM 147.953125 1604494075.1618
MEM 147.371094 1604494075.2627
MEM 149.578125 1604494075.3633
MEM 149.582031 1604494075.4641
MEM 149.582031 1604494075.5648
MEM 149.585938 1604494075.6655
MEM 149.648438 1604494075.7662
MEM 149.710938 1604494075.8670
MEM 149.710938 1604494075.9677
MEM 149.742188 1604494076.0677
MEM 149.773438 1604494076.1681
MEM 149.773438 1604494076.2689
MEM 149.773438 1604494076.3696
MEM 149.773438 1604494076.4704
MEM 149.773438 1604494076.5711
MEM 149.792969 1604494076.6718
MEM 149.863281 1604494076.7725
MEM 149.859375 1604494076.8733
MEM 151.183594 1604494076.9736
MEM 153.609375 1604494077.0737
MEM 150.242188 1604494077.1745
MEM 150.242188 1604494077.2752
MEM 150.242188 1604494077.3759
MEM 150.242188 1604494077.4766
MEM 148.656250 1604494077.5774
MEM 150.234375 1604494077.6781
MEM 150.242188 1604494077.7788
MEM 150.242188 1604494077.8796
MEM 150.289062 1604494077.9803
MEM 150.351562 1604494078.0810
MEM 150.355469 1604494078.1818
MEM 150.417969 1604494078.2826
MEM 150.542969 1604494078.3833
MEM 150.613281 1604494078.4840
MEM 150.769531 1604494078.5848
MEM 150.832031 1604494078.6854
MEM 151.015625 1604494078.7861
MEM 151.078125 1604494078.8864
MEM 151.265625 1604494078.9867
MEM 151.390625 1604494079.0873
MEM 151.496094 1604494079.1881
MEM 151.621094 1604494079.2888
MEM 151.632812 1604494079.3895
MEM 151.824219 1604494079.4900
MEM 151.824219 1604494079.5906
MEM 152.015625 1604494079.6908
MEM 152.140625 1604494079.7915
MEM 154.363281 1604494079.8922
MEM 155.519531 1604494079.9929
MEM 149.390625 1604494080.0936
MEM 140.363281 1604494080.1944
MEM 140.363281 1604494080.2951
MEM 140.363281 1604494080.3959
MEM 140.363281 1604494080.4966
MEM 140.363281 1604494080.5975
MEM 143.921875 1604494080.6976
MEM 143.925781 1604494080.7978
MEM 143.925781 1604494080.8985
MEM 143.925781 1604494080.9992
MEM 143.925781 1604494081.1000
MEM 143.957031 1604494081.2008
MEM 144.046875 1604494081.3014
MEM 144.046875 1604494081.4021
MEM 144.140625 1604494081.5029
MEM 144.312500 1604494081.6036
MEM 144.437500 1604494081.7043
MEM 144.562500 1604494081.8048
MEM 144.714844 1604494081.9048
MEM 144.835938 1604494082.0055
MEM 144.898438 1604494082.1063
MEM 145.210938 1604494082.2070
MEM 145.214844 1604494082.3078
MEM 145.339844 1604494082.4085
MEM 145.402344 1604494082.5092
MEM 145.414062 1604494082.6099
MEM 145.746094 1604494082.7108
MEM 145.746094 1604494082.8114
MEM 147.445312 1604494082.9121
MEM 148.691406 1604494083.0130
MEM 139.671875 1604494083.1136
MEM 142.593750 1604494083.2143
MEM 142.593750 1604494083.3150
MEM 142.593750 1604494083.4158
MEM 142.593750 1604494083.5165
MEM 142.593750 1604494083.6172
MEM 143.382812 1604494083.7180
MEM 146.109375 1604494083.8187
MEM 146.132812 1604494083.9194
MEM 146.132812 1604494084.0201
MEM 146.132812 1604494084.1209
MEM 146.132812 1604494084.2216
MEM 146.144531 1604494084.3224
MEM 146.160156 1604494084.4231
MEM 146.199219 1604494084.5238
MEM 146.285156 1604494084.6245
MEM 146.289062 1604494084.7253
MEM 146.347656 1604494084.8261
MEM 146.429688 1604494084.9268
MEM 146.492188 1604494085.0275
MEM 146.742188 1604494085.1282
MEM 146.929688 1604494085.2289
MEM 147.054688 1604494085.3296
MEM 147.121094 1604494085.4304
MEM 147.246094 1604494085.5311
MEM 147.320312 1604494085.6318
MEM 147.480469 1604494085.7326
MEM 147.585938 1604494085.8333
MEM 147.636719 1604494085.9340
MEM 149.113281 1604494086.0348
MEM 150.265625 1604494086.1355
MEM 150.265625 1604494086.2362
MEM 145.191406 1604494086.3370
MEM 146.472656 1604494086.4377
MEM 146.472656 1604494086.5384
MEM 146.472656 1604494086.6391
MEM 146.472656 1604494086.7399
MEM 146.472656 1604494086.8406
MEM 144.648438 1604494086.9413
MEM 148.261719 1604494087.0421
MEM 149.972656 1604494087.1429
MEM 145.199219 1604494087.2436
MEM 151.136719 1604494087.3443
MEM 155.984375 1604494087.4450
MEM 142.808594 1604494087.5458
MEM 135.933594 1604494087.6465
MEM 130.550781 1604494087.7472
