CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1601927032.1191
MEM 14.621094 1601927032.2249
MEM 27.621094 1601927032.3307
MEM 37.476562 1601927032.4364
MEM 37.832031 1601927032.5414
MEM 37.832031 1601927032.6454
MEM 47.675781 1601927032.7499
MEM 59.453125 1601927032.8551
MEM 67.472656 1601927032.9596
MEM 74.472656 1601927033.0654
MEM 90.761719 1601927033.1711
MEM 96.207031 1601927033.2775
MEM 102.535156 1601927033.3833
MEM 108.496094 1601927033.4892
MEM 114.285156 1601927033.5949
MEM 120.082031 1601927033.6999
MEM 124.691406 1601927033.8057
MEM 125.066406 1601927033.9104
MEM 131.183594 1601927034.0160
MEM 125.171875 1601927034.1217
