CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604419636.8810
MEM 2.304688 1604419636.9813
MEM 16.328125 1604419637.0821
MEM 25.675781 1604419637.1830
MEM 32.664062 1604419637.2836
MEM 39.933594 1604419637.3837
MEM 50.496094 1604419637.4838
MEM 56.554688 1604419637.5838
MEM 56.554688 1604419637.6848
MEM 60.906250 1604419637.7859
MEM 70.277344 1604419637.8860
MEM 78.324219 1604419637.9861
MEM 83.902344 1604419638.0867
MEM 91.226562 1604419638.1877
MEM 104.820312 1604419638.2877
MEM 109.957031 1604419638.3883
MEM 115.824219 1604419638.4888
MEM 122.980469 1604419638.5892
MEM 124.792969 1604419638.6897
MEM 125.152344 1604419638.7904
MEM 131.519531 1604419638.8912
MEM 135.066406 1604419638.9918
MEM 136.746094 1604419639.0928
MEM 140.457031 1604419639.1929
MEM 145.929688 1604419639.2931
MEM 151.324219 1604419639.3940
MEM 156.281250 1604419639.4942
MEM 159.347656 1604419639.5942
MEM 159.839844 1604419639.6950
MEM 139.125000 1604419639.7959
MEM 139.125000 1604419639.8970
MEM 139.125000 1604419639.9978
MEM 139.125000 1604419640.0978
MEM 139.125000 1604419640.1979
MEM 139.125000 1604419640.2989
MEM 139.125000 1604419640.3991
MEM 139.128906 1604419640.4994
MEM 138.531250 1604419640.6000
MEM 144.269531 1604419640.7007
MEM 149.871094 1604419640.8012
MEM 154.847656 1604419640.9012
MEM 158.500000 1604419641.0018
MEM 159.500000 1604419641.1019
MEM 159.539062 1604419641.2024
MEM 138.277344 1604419641.3033
MEM 138.281250 1604419641.4040
MEM 138.289062 1604419641.5041
MEM 138.292969 1604419641.6047
MEM 138.300781 1604419641.7049
MEM 138.304688 1604419641.8058
MEM 138.312500 1604419641.9060
MEM 138.312500 1604419642.0064
MEM 141.441406 1604419642.1070
MEM 147.218750 1604419642.2073
MEM 152.585938 1604419642.3079
MEM 157.320312 1604419642.4080
MEM 159.726562 1604419642.5090
MEM 159.796875 1604419642.6099
MEM 138.773438 1604419642.7101
MEM 138.773438 1604419642.8105
MEM 138.773438 1604419642.9110
MEM 138.773438 1604419643.0120
MEM 138.773438 1604419643.1128
MEM 138.773438 1604419643.2137
MEM 138.773438 1604419643.3147
MEM 138.773438 1604419643.4152
MEM 142.226562 1604419643.5156
MEM 146.914062 1604419643.6165
MEM 152.191406 1604419643.7174
MEM 157.234375 1604419643.8179
MEM 160.312500 1604419643.9183
MEM 160.765625 1604419644.0184
MEM 137.710938 1604419644.1188
MEM 137.714844 1604419644.2188
MEM 137.722656 1604419644.3190
MEM 137.726562 1604419644.4190
MEM 137.730469 1604419644.5199
MEM 137.738281 1604419644.6199
MEM 137.742188 1604419644.7206
MEM 137.746094 1604419644.8208
MEM 138.816406 1604419644.9208
MEM 144.246094 1604419645.0210
MEM 149.773438 1604419645.1212
MEM 154.828125 1604419645.2219
MEM 158.523438 1604419645.3229
MEM 159.945312 1604419645.4235
MEM 138.734375 1604419645.5239
MEM 138.734375 1604419645.6248
MEM 138.734375 1604419645.7249
MEM 138.734375 1604419645.8253
MEM 138.734375 1604419645.9254
MEM 138.734375 1604419646.0258
MEM 138.734375 1604419646.1262
MEM 138.738281 1604419646.2270
MEM 138.738281 1604419646.3273
MEM 141.335938 1604419646.4273
MEM 146.808594 1604419646.5283
MEM 152.214844 1604419646.6291
MEM 156.847656 1604419646.7298
MEM 159.628906 1604419646.8299
MEM 160.308594 1604419646.9308
MEM 138.781250 1604419647.0311
MEM 138.781250 1604419647.1313
MEM 138.781250 1604419647.2319
MEM 138.781250 1604419647.3326
MEM 138.781250 1604419647.4337
MEM 138.781250 1604419647.5339
MEM 138.781250 1604419647.6342
MEM 138.781250 1604419647.7347
MEM 138.781250 1604419647.8349
MEM 140.640625 1604419647.9359
MEM 144.417969 1604419648.0369
MEM 149.589844 1604419648.1376
MEM 154.417969 1604419648.2380
MEM 158.125000 1604419648.3381
MEM 159.675781 1604419648.4382
MEM 159.949219 1604419648.5387
MEM 140.785156 1604419648.6393
MEM 140.785156 1604419648.7400
MEM 140.785156 1604419648.8409
MEM 140.785156 1604419648.9410
MEM 140.785156 1604419649.0418
MEM 140.785156 1604419649.1421
MEM 140.785156 1604419649.2427
MEM 140.789062 1604419649.3431
MEM 140.792969 1604419649.4439
MEM 141.207031 1604419649.5445
MEM 145.617188 1604419649.6451
MEM 149.859375 1604419649.7452
MEM 154.507812 1604419649.8463
MEM 158.433594 1604419649.9470
MEM 160.132812 1604419650.0479
MEM 160.378906 1604419650.1483
MEM 140.125000 1604419650.2484
MEM 140.125000 1604419650.3489
MEM 140.125000 1604419650.4499
MEM 140.125000 1604419650.5502
MEM 140.125000 1604419650.6511
MEM 140.125000 1604419650.7519
MEM 140.125000 1604419650.8530
MEM 140.125000 1604419650.9531
MEM 140.125000 1604419651.0544
MEM 141.152344 1604419651.1545
MEM 145.984375 1604419651.2550
MEM 149.796875 1604419651.3559
MEM 154.488281 1604419651.4560
MEM 158.152344 1604419651.5561
MEM 159.675781 1604419651.6569
MEM 159.875000 1604419651.7571
MEM 140.726562 1604419651.8575
MEM 140.734375 1604419651.9579
MEM 140.738281 1604419652.0581
MEM 140.742188 1604419652.1589
MEM 140.750000 1604419652.2592
MEM 140.753906 1604419652.3596
MEM 140.757812 1604419652.4601
MEM 140.765625 1604419652.5605
MEM 142.457031 1604419652.6608
MEM 145.472656 1604419652.7616
MEM 151.804688 1604419652.8621
MEM 135.640625 1604419652.9623
