CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1601927569.9994
MEM 14.542969 1601927570.1059
MEM 27.753906 1601927570.2118
MEM 37.835938 1601927570.3177
MEM 38.035156 1601927570.4235
MEM 38.355469 1601927570.5280
MEM 48.226562 1601927570.6328
MEM 59.843750 1601927570.7385
MEM 68.496094 1601927570.8437
MEM 74.445312 1601927570.9481
MEM 89.933594 1601927571.0535
MEM 95.019531 1601927571.1623
MEM 102.054688 1601927571.2675
MEM 107.449219 1601927571.3731
MEM 113.613281 1601927571.4790
MEM 119.132812 1601927571.5846
MEM 124.640625 1601927571.6897
MEM 125.140625 1601927571.7952
MEM 128.070312 1601927571.9007
MEM 135.835938 1601927572.0055
MEM 137.546875 1601927572.1133
MEM 143.582031 1601927572.2180
MEM 149.652344 1601927572.3227
MEM 154.425781 1601927572.4274
MEM 157.378906 1601927572.5321
MEM 157.972656 1601927572.6368
MEM 138.714844 1601927572.7415
MEM 138.722656 1601927572.8463
MEM 138.730469 1601927572.9510
MEM 138.734375 1601927573.0557
MEM 138.742188 1601927573.1605
MEM 138.750000 1601927573.2651
MEM 138.753906 1601927573.3699
MEM 139.937500 1601927573.4747
MEM 145.792969 1601927573.5794
MEM 151.640625 1601927573.6842
MEM 156.394531 1601927573.7889
MEM 158.542969 1601927573.8936
MEM 158.632812 1601927573.9983
MEM 139.121094 1601927574.1030
MEM 139.121094 1601927574.2078
MEM 139.121094 1601927574.3124
MEM 139.121094 1601927574.4172
MEM 139.121094 1601927574.5219
MEM 139.121094 1601927574.6266
MEM 139.121094 1601927574.7314
MEM 140.574219 1601927574.8360
MEM 146.835938 1601927574.9407
MEM 152.644531 1601927575.0455
MEM 157.078125 1601927575.1502
MEM 158.582031 1601927575.2549
MEM 158.589844 1601927575.3596
MEM 138.441406 1601927575.4653
MEM 138.441406 1601927575.5701
MEM 138.441406 1601927575.6748
MEM 138.441406 1601927575.7795
MEM 138.441406 1601927575.8842
MEM 138.441406 1601927575.9889
MEM 138.480469 1601927576.0932
MEM 143.687500 1601927576.1979
MEM 149.894531 1601927576.3026
MEM 155.750000 1601927576.4073
MEM 159.265625 1601927576.5121
MEM 160.113281 1601927576.6168
MEM 160.117188 1601927576.7215
MEM 139.585938 1601927576.8262
MEM 139.585938 1601927576.9309
MEM 139.585938 1601927577.0357
MEM 139.585938 1601927577.1404
MEM 139.585938 1601927577.2451
MEM 139.585938 1601927577.3498
MEM 139.585938 1601927577.4545
MEM 140.308594 1601927577.5595
MEM 146.714844 1601927577.6642
MEM 152.597656 1601927577.7689
MEM 157.007812 1601927577.8736
MEM 158.324219 1601927577.9784
MEM 158.496094 1601927578.0831
MEM 139.554688 1601927578.1878
MEM 139.554688 1601927578.2925
MEM 139.554688 1601927578.3972
MEM 139.554688 1601927578.5020
MEM 139.554688 1601927578.6067
MEM 139.554688 1601927578.7114
MEM 139.554688 1601927578.8161
MEM 142.023438 1601927578.9208
MEM 147.433594 1601927579.0256
MEM 153.195312 1601927579.1303
MEM 157.652344 1601927579.2350
MEM 159.148438 1601927579.3397
MEM 159.320312 1601927579.4444
MEM 139.347656 1601927579.5492
MEM 139.347656 1601927579.6539
MEM 139.347656 1601927579.7586
MEM 139.347656 1601927579.8633
MEM 139.347656 1601927579.9680
MEM 139.347656 1601927580.0728
MEM 139.347656 1601927580.1775
MEM 140.074219 1601927580.2822
MEM 145.675781 1601927580.3869
MEM 151.835938 1601927580.4916
MEM 156.625000 1601927580.5964
MEM 158.656250 1601927580.7011
MEM 158.929688 1601927580.8058
MEM 140.222656 1601927580.9105
MEM 140.222656 1601927581.0152
MEM 140.222656 1601927581.1199
MEM 140.222656 1601927581.2247
MEM 140.222656 1601927581.3294
MEM 140.222656 1601927581.4341
MEM 140.222656 1601927581.5388
MEM 142.644531 1601927581.6437
MEM 147.167969 1601927581.7484
MEM 153.105469 1601927581.8531
MEM 157.796875 1601927581.9578
MEM 159.210938 1601927582.0625
MEM 159.257812 1601927582.1673
MEM 142.253906 1601927582.2720
MEM 142.261719 1601927582.3767
MEM 142.265625 1601927582.4814
MEM 142.273438 1601927582.5861
MEM 142.281250 1601927582.6908
MEM 142.285156 1601927582.7955
MEM 142.289062 1601927582.9003
MEM 142.011719 1601927583.0048
MEM 148.187500 1601927583.1095
MEM 154.117188 1601927583.2143
MEM 158.574219 1601927583.3190
MEM 159.566406 1601927583.4237
MEM 142.117188 1601927583.5284
MEM 142.117188 1601927583.6331
MEM 142.117188 1601927583.7379
MEM 142.117188 1601927583.8426
MEM 142.117188 1601927583.9473
MEM 142.117188 1601927584.0520
MEM 142.117188 1601927584.1567
MEM 142.621094 1601927584.2607
MEM 141.921875 1601927584.3655
MEM 144.941406 1601927584.4701
MEM 134.574219 1601927584.5769
