CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604455296.0280
MEM 9.558594 1604455296.1341
MEM 21.265625 1604455296.2443
MEM 30.195312 1604455296.3557
MEM 37.515625 1604455296.4558
MEM 48.761719 1604455296.5560
MEM 56.531250 1604455296.6567
MEM 56.531250 1604455296.7619
MEM 59.531250 1604455296.8628
MEM 69.859375 1604455296.9657
MEM 79.027344 1604455297.0743
MEM 86.339844 1604455297.1875
MEM 99.867188 1604455297.3042
MEM 109.125000 1604455297.4264
MEM 114.570312 1604455297.5315
MEM 121.886719 1604455297.6395
MEM 124.445312 1604455297.7552
MEM 125.207031 1604455297.8641
MEM 133.523438 1604455297.9770
MEM 136.644531 1604455298.0872
MEM 139.187500 1604455298.1882
MEM 144.917969 1604455298.2889
MEM 150.105469 1604455298.4003
MEM 154.957031 1604455298.5109
MEM 157.785156 1604455298.6263
MEM 159.156250 1604455298.7381
MEM 159.656250 1604455298.8541
MEM 159.914062 1604455298.9683
MEM 159.960938 1604455299.0838
MEM 159.960938 1604455299.1957
MEM 159.992188 1604455299.3091
MEM 160.000000 1604455299.4202
MEM 160.000000 1604455299.5217
MEM 138.605469 1604455299.6323
MEM 138.605469 1604455299.7416
MEM 138.605469 1604455299.8544
MEM 138.605469 1604455299.9701
MEM 138.605469 1604455300.0835
MEM 138.605469 1604455300.1950
MEM 138.605469 1604455300.3057
MEM 141.093750 1604455300.4062
MEM 146.839844 1604455300.5070
MEM 151.929688 1604455300.6077
MEM 155.593750 1604455300.7084
MEM 157.664062 1604455300.8196
MEM 158.613281 1604455300.9318
MEM 159.023438 1604455301.0367
MEM 159.121094 1604455301.1485
MEM 159.261719 1604455301.2589
MEM 159.292969 1604455301.3712
MEM 159.500000 1604455301.4715
MEM 159.515625 1604455301.5722
MEM 159.515625 1604455301.6730
MEM 159.515625 1604455301.7737
MEM 159.570312 1604455301.8744
MEM 140.117188 1604455301.9752
MEM 140.121094 1604455302.0759
MEM 140.128906 1604455302.1766
MEM 140.132812 1604455302.2773
MEM 140.140625 1604455302.3899
MEM 140.148438 1604455302.5030
MEM 140.152344 1604455302.6047
MEM 140.160156 1604455302.7159
MEM 142.945312 1604455302.8216
MEM 146.925781 1604455302.9346
MEM 152.074219 1604455303.0439
MEM 156.023438 1604455303.1544
MEM 158.453125 1604455303.2649
MEM 159.468750 1604455303.3802
MEM 160.011719 1604455303.4942
MEM 160.250000 1604455303.5961
MEM 160.320312 1604455303.7023
MEM 160.429688 1604455303.8139
MEM 160.472656 1604455303.9276
MEM 160.472656 1604455304.0382
MEM 160.476562 1604455304.1511
MEM 138.953125 1604455304.2542
MEM 138.957031 1604455304.3646
MEM 138.964844 1604455304.4649
MEM 138.968750 1604455304.5764
MEM 138.976562 1604455304.6995
MEM 138.984375 1604455304.7999
MEM 138.988281 1604455304.9114
MEM 139.464844 1604455305.0188
MEM 143.746094 1604455305.1202
MEM 149.398438 1604455305.2354
MEM 154.539062 1604455305.3460
MEM 158.203125 1604455305.4602
MEM 159.933594 1604455305.5709
MEM 160.480469 1604455305.6814
MEM 160.742188 1604455305.8029
MEM 160.882812 1604455305.9164
MEM 160.902344 1604455306.0268
MEM 160.902344 1604455306.1388
MEM 138.921875 1604455306.2507
MEM 138.925781 1604455306.3517
MEM 138.929688 1604455306.4517
MEM 138.937500 1604455306.5524
MEM 138.941406 1604455306.6531
MEM 138.945312 1604455306.7539
MEM 138.953125 1604455306.8546
MEM 138.957031 1604455306.9553
MEM 138.960938 1604455307.0561
MEM 140.906250 1604455307.1568
MEM 145.890625 1604455307.2575
MEM 151.417969 1604455307.3744
MEM 155.644531 1604455307.4838
MEM 158.183594 1604455307.5944
MEM 159.363281 1604455307.7077
MEM 159.910156 1604455307.8192
MEM 160.292969 1604455307.9195
MEM 160.375000 1604455308.0315
MEM 160.527344 1604455308.1421
MEM 160.539062 1604455308.2581
MEM 160.578125 1604455308.3688
MEM 160.578125 1604455308.4869
MEM 160.578125 1604455308.5974
MEM 139.695312 1604455308.7081
MEM 139.695312 1604455308.8197
MEM 139.695312 1604455308.9322
MEM 139.695312 1604455309.0471
MEM 139.695312 1604455309.1591
MEM 139.695312 1604455309.2706
MEM 139.695312 1604455309.3864
MEM 140.148438 1604455309.5023
MEM 145.039062 1604455309.6128
MEM 150.109375 1604455309.7234
MEM 154.843750 1604455309.8351
MEM 158.031250 1604455309.9507
MEM 159.500000 1604455310.0650
MEM 160.226562 1604455310.1776
MEM 160.566406 1604455310.2907
MEM 160.722656 1604455310.3913
MEM 160.738281 1604455310.4921
MEM 160.761719 1604455310.5928
MEM 160.761719 1604455310.6935
MEM 160.765625 1604455310.7942
MEM 160.765625 1604455310.8950
MEM 160.765625 1604455310.9957
MEM 160.765625 1604455311.0964
MEM 139.027344 1604455311.1972
MEM 139.031250 1604455311.2979
MEM 139.039062 1604455311.4077
MEM 139.042969 1604455311.5114
MEM 139.050781 1604455311.6139
MEM 139.054688 1604455311.7279
MEM 139.062500 1604455311.8367
MEM 138.312500 1604455311.9495
MEM 143.292969 1604455312.0517
MEM 148.976562 1604455312.1622
MEM 153.898438 1604455312.2758
MEM 157.074219 1604455312.3903
MEM 158.367188 1604455312.5038
MEM 159.257812 1604455312.6146
MEM 159.535156 1604455312.7167
MEM 159.785156 1604455312.8287
MEM 159.980469 1604455312.9406
MEM 160.003906 1604455313.0511
MEM 160.011719 1604455313.1649
MEM 160.011719 1604455313.2665
MEM 160.027344 1604455313.3830
MEM 160.042969 1604455313.4863
MEM 160.046875 1604455313.6001
MEM 160.054688 1604455313.7109
MEM 140.437500 1604455313.8171
MEM 140.437500 1604455313.9297
MEM 140.437500 1604455314.0414
MEM 140.437500 1604455314.1443
MEM 140.437500 1604455314.2684
MEM 140.437500 1604455314.3842
MEM 140.437500 1604455314.4879
MEM 140.273438 1604455314.6108
MEM 143.992188 1604455314.7170
MEM 149.664062 1604455314.8290
MEM 154.042969 1604455314.9435
MEM 156.542969 1604455315.0540
MEM 157.824219 1604455315.1634
MEM 158.738281 1604455315.2752
MEM 158.976562 1604455315.3886
MEM 159.074219 1604455315.5004
MEM 159.203125 1604455315.6113
MEM 159.226562 1604455315.7206
MEM 159.273438 1604455315.8300
MEM 159.277344 1604455315.9403
MEM 159.277344 1604455316.0509
MEM 159.277344 1604455316.1629
MEM 140.812500 1604455316.2748
MEM 140.820312 1604455316.3848
MEM 140.828125 1604455316.4952
MEM 140.832031 1604455316.6098
MEM 140.839844 1604455316.7203
MEM 140.847656 1604455316.8307
MEM 140.851562 1604455316.9347
MEM 141.253906 1604455317.0358
MEM 147.007812 1604455317.1473
MEM 152.082031 1604455317.2594
MEM 155.148438 1604455317.3755
MEM 156.613281 1604455317.4861
MEM 157.480469 1604455317.5870
MEM 157.832031 1604455317.6976
MEM 158.042969 1604455317.8069
MEM 158.105469 1604455317.9174
MEM 158.218750 1604455318.0178
