CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 160.589844 1604372257.2127
MEM 160.609375 1604372257.3135
MEM 160.625000 1604372257.4143
MEM 160.628906 1604372257.5149
MEM 160.628906 1604372257.6157
MEM 160.628906 1604372257.7164
MEM 160.628906 1604372257.8171
MEM 140.468750 1604372257.9179
MEM 140.476562 1604372258.0186
MEM 140.480469 1604372258.1192
MEM 140.488281 1604372258.2200
MEM 140.492188 1604372258.3207
MEM 140.500000 1604372258.4215
MEM 140.503906 1604372258.5222
MEM 140.507812 1604372258.6229
MEM 144.695312 1604372258.7237
MEM 148.687500 1604372258.8244
MEM 153.820312 1604372258.9251
MEM 157.222656 1604372259.0259
MEM 158.757812 1604372259.1266
MEM 159.734375 1604372259.2273
MEM 160.195312 1604372259.3410
MEM 160.449219 1604372259.4577
MEM 160.652344 1604372259.5586
MEM 160.683594 1604372259.6593
MEM 160.695312 1604372259.7600
MEM 160.695312 1604372259.8607
MEM 160.703125 1604372259.9615
MEM 160.714844 1604372260.0622
MEM 160.722656 1604372260.1630
MEM 160.726562 1604372260.2637
MEM 160.726562 1604372260.3644
MEM 141.453125 1604372260.4653
MEM 141.460938 1604372260.5656
MEM 141.468750 1604372260.6664
MEM 141.472656 1604372260.7671
MEM 141.480469 1604372260.8678
MEM 141.484375 1604372260.9685
MEM 141.492188 1604372261.0693
MEM 141.121094 1604372261.1700
MEM 146.773438 1604372261.2709
MEM 151.417969 1604372261.3753
MEM 155.375000 1604372261.4877
MEM 157.492188 1604372261.5883
MEM 158.566406 1604372261.6891
MEM 159.261719 1604372261.7897
MEM 159.472656 1604372261.8905
MEM 159.566406 1604372261.9912
MEM 159.695312 1604372262.0919
MEM 159.707031 1604372262.1927
MEM 159.750000 1604372262.2934
MEM 159.753906 1604372262.3941
MEM 159.753906 1604372262.4948
MEM 159.753906 1604372262.5956
MEM 159.753906 1604372262.6963
MEM 141.828125 1604372262.7971
MEM 141.828125 1604372262.8978
MEM 141.828125 1604372262.9986
MEM 141.828125 1604372263.0993
MEM 141.828125 1604372263.2000
MEM 141.828125 1604372263.3134
MEM 142.984375 1604372263.4237
MEM 146.761719 1604372263.5241
MEM 150.191406 1604372263.6249
MEM 154.082031 1604372263.7256
MEM 156.753906 1604372263.8403
MEM 157.964844 1604372263.9527
MEM 158.519531 1604372264.0670
MEM 158.761719 1604372264.1799
MEM 158.816406 1604372264.2905
MEM 158.941406 1604372264.4115
MEM 141.433594 1604372264.5263
MEM 141.437500 1604372264.6293
MEM 141.445312 1604372264.7410
MEM 141.457031 1604372264.8564
MEM 141.464844 1604372264.9678
MEM 141.472656 1604372265.0784
MEM 144.781250 1604372265.1902
MEM 144.972656 1604372265.3010
MEM 141.304688 1604372265.4151
MEM 132.855469 1604372265.5156
