CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 148.578125 1604493998.3983
MEM 148.699219 1604493998.4986
MEM 148.699219 1604493998.5987
MEM 148.699219 1604493998.6993
MEM 148.710938 1604493998.7999
MEM 148.710938 1604493998.9001
MEM 148.710938 1604493999.0007
MEM 148.769531 1604493999.1014
MEM 148.769531 1604493999.2021
MEM 150.761719 1604493999.3029
MEM 152.351562 1604493999.4036
MEM 148.039062 1604493999.5043
MEM 148.039062 1604493999.6050
MEM 148.039062 1604493999.7058
MEM 148.542969 1604493999.8065
MEM 148.566406 1604493999.9072
MEM 148.582031 1604494000.0080
MEM 148.582031 1604494000.1081
MEM 148.582031 1604494000.2084
MEM 148.582031 1604494000.3092
MEM 148.718750 1604494000.4099
MEM 148.765625 1604494000.5106
MEM 149.015625 1604494000.6114
MEM 149.140625 1604494000.7114
MEM 149.328125 1604494000.8116
MEM 149.449219 1604494000.9119
MEM 149.519531 1604494001.0133
MEM 149.589844 1604494001.1135
MEM 149.589844 1604494001.2137
MEM 149.593750 1604494001.3145
MEM 149.972656 1604494001.4149
MEM 150.097656 1604494001.5149
MEM 153.636719 1604494001.6157
MEM 150.496094 1604494001.7164
MEM 150.496094 1604494001.8171
MEM 150.496094 1604494001.9179
MEM 150.640625 1604494002.0186
MEM 152.351562 1604494002.1193
MEM 152.382812 1604494002.2201
MEM 152.382812 1604494002.3208
MEM 152.382812 1604494002.4215
MEM 152.441406 1604494002.5222
MEM 152.535156 1604494002.6230
MEM 152.597656 1604494002.7237
MEM 152.605469 1604494002.8244
MEM 152.605469 1604494002.9252
MEM 152.699219 1604494003.0260
MEM 152.949219 1604494003.1267
MEM 153.136719 1604494003.2272
MEM 153.136719 1604494003.3277
MEM 153.343750 1604494003.4278
MEM 153.343750 1604494003.5281
MEM 153.468750 1604494003.6283
MEM 153.847656 1604494003.7290
MEM 153.847656 1604494003.8296
MEM 155.597656 1604494003.9305
MEM 150.593750 1604494004.0312
MEM 140.367188 1604494004.1319
MEM 140.367188 1604494004.2327
MEM 140.367188 1604494004.3334
MEM 141.976562 1604494004.4341
MEM 143.804688 1604494004.5349
MEM 143.804688 1604494004.6356
MEM 143.804688 1604494004.7363
MEM 143.804688 1604494004.8371
MEM 143.929688 1604494004.9373
MEM 144.042969 1604494005.0385
MEM 144.167969 1604494005.1393
MEM 144.171875 1604494005.2395
MEM 144.320312 1604494005.3397
MEM 144.570312 1604494005.4404
MEM 144.695312 1604494005.5412
MEM 144.882812 1604494005.6439
MEM 144.882812 1604494005.7460
MEM 145.007812 1604494005.8464
MEM 145.007812 1604494005.9471
MEM 145.007812 1604494006.0478
MEM 145.007812 1604494006.1485
MEM 145.007812 1604494006.2486
MEM 145.007812 1604494006.3490
MEM 145.007812 1604494006.4497
MEM 145.070312 1604494006.5505
MEM 145.324219 1604494006.6512
MEM 145.449219 1604494006.7519
MEM 145.449219 1604494006.8527
MEM 145.636719 1604494006.9528
MEM 145.636719 1604494007.0543
MEM 145.636719 1604494007.1658
MEM 145.890625 1604494007.2666
MEM 146.015625 1604494007.3673
MEM 146.015625 1604494007.4680
MEM 147.121094 1604494007.5727
MEM 148.007812 1604494007.6735
MEM 148.921875 1604494007.8211
MEM 144.761719 1604494007.9219
MEM 145.769531 1604494008.0225
MEM 145.769531 1604494008.1233
MEM 145.769531 1604494008.2240
MEM 147.394531 1604494008.3244
MEM 147.402344 1604494008.4245
MEM 147.417969 1604494008.5252
MEM 147.417969 1604494008.6259
MEM 147.476562 1604494008.7267
MEM 147.605469 1604494008.8274
MEM 147.644531 1604494008.9281
MEM 147.703125 1604494009.0289
MEM 147.757812 1604494009.1296
MEM 147.757812 1604494009.2303
MEM 147.910156 1604494009.3310
MEM 148.148438 1604494009.4311
MEM 148.242188 1604494009.5315
MEM 148.257812 1604494009.6323
MEM 148.523438 1604494009.7330
MEM 148.773438 1604494009.8337
MEM 152.792969 1604494009.9344
MEM 147.316406 1604494010.0352
MEM 147.316406 1604494010.1359
MEM 147.316406 1604494010.2368
MEM 147.316406 1604494010.3373
MEM 148.492188 1604494010.4381
MEM 146.132812 1604494010.5388
MEM 149.484375 1604494010.6395
MEM 156.531250 1604494010.7404
MEM 138.042969 1604494010.8411
MEM 131.804688 1604494010.9418
