CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 0.074219 1604457017.6484
MEM 0.187500 1604457017.7492
MEM 13.398438 1604457017.8500
MEM 24.601562 1604457017.9502
MEM 31.628906 1604457018.0511
MEM 39.140625 1604457018.1515
MEM 50.214844 1604457018.2516
MEM 56.460938 1604457018.3518
MEM 56.460938 1604457018.4528
MEM 59.074219 1604457018.5529
MEM 69.101562 1604457018.6533
MEM 77.515625 1604457018.7542
MEM 82.859375 1604457018.8550
MEM 90.777344 1604457018.9560
MEM 104.472656 1604457019.0561
MEM 110.386719 1604457019.1567
MEM 116.355469 1604457019.2573
MEM 123.871094 1604457019.3583
MEM 124.480469 1604457019.4590
MEM 125.136719 1604457019.5599
MEM 137.398438 1604457019.6600
MEM 135.492188 1604457019.7607
MEM 139.230469 1604457019.8614
MEM 139.503906 1604457019.9622
MEM 139.867188 1604457020.0629
MEM 140.085938 1604457020.1633
MEM 140.414062 1604457020.2636
MEM 140.636719 1604457020.3644
MEM 140.949219 1604457020.4649
MEM 141.261719 1604457020.5652
MEM 141.769531 1604457020.6653
MEM 142.105469 1604457020.7655
MEM 144.511719 1604457020.8656
MEM 141.796875 1604457020.9664
MEM 141.800781 1604457021.0672
MEM 141.933594 1604457021.1679
MEM 142.003906 1604457021.2683
MEM 142.179688 1604457021.3728
MEM 142.558594 1604457021.4822
MEM 142.855469 1604457021.5923
MEM 143.214844 1604457021.6926
MEM 143.527344 1604457021.7935
MEM 143.777344 1604457021.9029
MEM 144.296875 1604457022.0122
MEM 147.542969 1604457022.1145
MEM 142.832031 1604457022.2162
MEM 142.832031 1604457022.3171
MEM 143.632812 1604457022.4172
MEM 143.683594 1604457022.5177
MEM 143.824219 1604457022.6181
MEM 143.980469 1604457022.7181
MEM 144.105469 1604457022.8185
MEM 144.515625 1604457022.9185
MEM 144.957031 1604457023.0312
MEM 145.214844 1604457023.1406
MEM 145.730469 1604457023.2513
MEM 149.562500 1604457023.3662
MEM 144.906250 1604457023.4664
MEM 144.906250 1604457023.5851
MEM 145.136719 1604457023.6934
MEM 145.187500 1604457023.8006
MEM 145.261719 1604457023.9087
MEM 145.554688 1604457024.0189
MEM 146.000000 1604457024.1277
MEM 146.382812 1604457024.2353
MEM 146.886719 1604457024.3463
MEM 147.027344 1604457024.4471
MEM 147.468750 1604457024.5473
MEM 147.468750 1604457024.6483
MEM 147.160156 1604457024.7490
MEM 146.933594 1604457024.8499
MEM 148.781250 1604457024.9502
MEM 148.828125 1604457025.0508
MEM 148.832031 1604457025.1521
MEM 148.902344 1604457025.2522
MEM 148.914062 1604457025.3525
MEM 148.914062 1604457025.4649
MEM 149.101562 1604457025.5724
MEM 149.238281 1604457025.6810
MEM 149.742188 1604457025.7898
MEM 147.039062 1604457025.9058
MEM 149.003906 1604457026.0066
MEM 149.183594 1604457026.1151
MEM 149.445312 1604457026.2253
MEM 149.480469 1604457026.3331
MEM 149.589844 1604457026.4473
MEM 149.648438 1604457026.5556
MEM 149.710938 1604457026.6633
MEM 149.757812 1604457026.7725
MEM 149.812500 1604457026.8808
MEM 150.199219 1604457026.9894
MEM 153.968750 1604457027.0992
MEM 150.164062 1604457027.2074
MEM 150.164062 1604457027.3086
MEM 150.140625 1604457027.4087
MEM 150.148438 1604457027.5089
MEM 150.175781 1604457027.6090
MEM 150.175781 1604457027.7092
MEM 150.253906 1604457027.8095
MEM 150.382812 1604457027.9099
MEM 150.500000 1604457028.0102
MEM 150.757812 1604457028.1106
MEM 151.152344 1604457028.2108
MEM 151.402344 1604457028.3110
MEM 151.781250 1604457028.4110
MEM 150.359375 1604457028.5114
MEM 141.695312 1604457028.6122
MEM 140.410156 1604457028.7125
MEM 143.460938 1604457028.8126
MEM 143.460938 1604457028.9131
MEM 143.484375 1604457029.0136
MEM 143.511719 1604457029.1142
MEM 143.777344 1604457029.2146
MEM 144.148438 1604457029.3148
MEM 144.460938 1604457029.4185
MEM 144.597656 1604457029.5273
MEM 145.097656 1604457029.6274
MEM 140.765625 1604457029.7312
MEM 144.195312 1604457029.8421
MEM 144.671875 1604457029.9564
MEM 147.027344 1604457030.0690
MEM 147.078125 1604457030.1780
MEM 147.187500 1604457030.2862
MEM 147.304688 1604457030.3866
MEM 147.476562 1604457030.4871
MEM 147.539062 1604457030.5872
MEM 147.789062 1604457030.6876
MEM 147.992188 1604457030.7877
MEM 149.843750 1604457030.8887
MEM 147.132812 1604457030.9894
MEM 147.132812 1604457031.0902
MEM 146.058594 1604457031.1910
MEM 145.531250 1604457031.2910
MEM 155.562500 1604457031.3987
MEM 131.453125 1604457031.5098
