CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 139.328125 1604496028.3815
MEM 143.226562 1604496028.4818
MEM 147.046875 1604496028.5820
MEM 151.242188 1604496028.6827
MEM 155.000000 1604496028.7834
MEM 158.238281 1604496028.8841
MEM 160.226562 1604496028.9849
MEM 160.640625 1604496029.0856
MEM 155.957031 1604496029.1863
MEM 140.171875 1604496029.2871
MEM 140.171875 1604496029.3878
MEM 140.171875 1604496029.4886
MEM 140.171875 1604496029.5893
MEM 140.171875 1604496029.6900
MEM 140.171875 1604496029.7907
MEM 140.171875 1604496029.8915
MEM 140.171875 1604496029.9922
MEM 140.171875 1604496030.0929
MEM 140.171875 1604496030.1937
MEM 140.171875 1604496030.2944
MEM 139.511719 1604496030.3951
MEM 141.828125 1604496030.4958
MEM 145.441406 1604496030.5965
MEM 149.406250 1604496030.6973
MEM 153.511719 1604496030.7980
MEM 157.007812 1604496030.8987
MEM 159.460938 1604496030.9995
MEM 160.437500 1604496031.1002
MEM 160.488281 1604496031.2009
MEM 140.203125 1604496031.3016
MEM 140.203125 1604496031.4024
MEM 140.203125 1604496031.5031
MEM 140.203125 1604496031.6038
MEM 140.203125 1604496031.7046
MEM 140.203125 1604496031.8053
MEM 140.203125 1604496031.9060
MEM 140.203125 1604496032.0068
MEM 140.203125 1604496032.1075
MEM 140.203125 1604496032.2082
MEM 140.203125 1604496032.3090
MEM 139.914062 1604496032.4092
MEM 143.234375 1604496032.5099
MEM 147.078125 1604496032.6107
MEM 151.093750 1604496032.7114
MEM 154.621094 1604496032.8121
MEM 158.046875 1604496032.9129
MEM 159.984375 1604496033.0136
MEM 160.539062 1604496033.1143
MEM 160.683594 1604496033.2151
MEM 139.062500 1604496033.3158
MEM 139.062500 1604496033.4165
MEM 139.062500 1604496033.5172
MEM 139.062500 1604496033.6180
MEM 139.062500 1604496033.7187
MEM 139.062500 1604496033.8194
MEM 139.062500 1604496033.9202
MEM 139.062500 1604496034.0209
MEM 139.062500 1604496034.1216
MEM 139.066406 1604496034.2224
MEM 139.066406 1604496034.3231
MEM 140.796875 1604496034.4238
MEM 144.234375 1604496034.5246
MEM 148.632812 1604496034.6253
MEM 152.781250 1604496034.7260
MEM 156.417969 1604496034.8267
MEM 158.910156 1604496034.9275
MEM 159.937500 1604496035.0282
MEM 160.203125 1604496035.1289
MEM 160.222656 1604496035.2297
MEM 141.175781 1604496035.3304
MEM 141.175781 1604496035.4311
MEM 141.175781 1604496035.5319
MEM 141.175781 1604496035.6326
MEM 141.175781 1604496035.7333
MEM 141.175781 1604496035.8341
MEM 141.175781 1604496035.9348
MEM 141.175781 1604496036.0355
MEM 141.179688 1604496036.1362
MEM 141.183594 1604496036.2370
MEM 141.113281 1604496036.3376
MEM 142.003906 1604496036.4384
MEM 143.644531 1604496036.5391
MEM 146.105469 1604496036.6398
MEM 149.500000 1604496036.7405
MEM 153.656250 1604496036.8413
MEM 157.183594 1604496036.9420
MEM 159.410156 1604496037.0427
MEM 160.371094 1604496037.1435
MEM 160.582031 1604496037.2442
MEM 160.582031 1604496037.3447
MEM 141.078125 1604496037.4457
MEM 141.085938 1604496037.5464
MEM 141.089844 1604496037.6471
MEM 141.093750 1604496037.7479
MEM 141.097656 1604496037.8486
MEM 141.101562 1604496037.9493
MEM 141.105469 1604496038.0500
MEM 141.109375 1604496038.1508
MEM 141.113281 1604496038.2515
MEM 141.117188 1604496038.3522
MEM 140.757812 1604496038.4530
MEM 141.453125 1604496038.5537
MEM 144.527344 1604496038.6544
MEM 147.859375 1604496038.7551
MEM 151.800781 1604496038.8559
MEM 155.339844 1604496038.9566
MEM 158.132812 1604496039.0573
MEM 159.480469 1604496039.1581
MEM 159.949219 1604496039.2588
MEM 159.996094 1604496039.3595
MEM 141.699219 1604496039.4603
MEM 141.703125 1604496039.5610
MEM 141.707031 1604496039.6617
MEM 141.710938 1604496039.7625
MEM 141.714844 1604496039.8632
MEM 141.718750 1604496039.9639
MEM 141.722656 1604496040.0646
MEM 141.730469 1604496040.1654
MEM 141.734375 1604496040.2661
MEM 141.734375 1604496040.3668
MEM 141.914062 1604496040.4676
MEM 145.644531 1604496040.5683
MEM 144.250000 1604496040.6691
MEM 151.160156 1604496040.7698
MEM 148.195312 1604496040.8705
MEM 134.136719 1604496040.9713
MEM 63.265625 1604496041.0819
