CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 0.078125 1604494400.1058
MEM 6.804688 1604494400.2062
MEM 11.628906 1604494400.3070
MEM 16.105469 1604494400.4077
MEM 19.820312 1604494400.5084
MEM 22.753906 1604494400.6091
MEM 25.660156 1604494400.7099
MEM 27.648438 1604494400.8101
MEM 29.273438 1604494400.9104
MEM 30.382812 1604494401.0110
MEM 31.859375 1604494401.1118
MEM 33.175781 1604494401.2121
MEM 35.796875 1604494401.3322
MEM 37.445312 1604494401.4339
MEM 40.375000 1604494401.5346
MEM 47.589844 1604494401.6351
MEM 50.343750 1604494401.7361
MEM 51.582031 1604494401.8366
MEM 54.250000 1604494401.9369
MEM 56.359375 1604494402.0373
MEM 56.453125 1604494402.1381
MEM 56.453125 1604494402.2388
MEM 56.453125 1604494402.3395
MEM 56.453125 1604494402.4402
MEM 56.453125 1604494402.5409
MEM 57.031250 1604494402.6417
MEM 61.250000 1604494402.7424
MEM 65.011719 1604494402.8431
MEM 70.847656 1604494402.9439
MEM 76.652344 1604494403.0446
MEM 79.449219 1604494403.1453
MEM 81.714844 1604494403.2458
MEM 86.386719 1604494403.3458
MEM 88.031250 1604494403.4465
MEM 90.238281 1604494403.5473
MEM 91.472656 1604494403.6480
MEM 99.789062 1604494403.7487
MEM 105.300781 1604494403.8494
MEM 108.183594 1604494403.9502
MEM 109.324219 1604494404.0509
MEM 110.433594 1604494404.1516
MEM 112.710938 1604494404.2522
MEM 114.523438 1604494404.3528
MEM 116.234375 1604494404.4528
MEM 117.488281 1604494404.5532
MEM 119.593750 1604494404.6533
MEM 124.074219 1604494404.7541
MEM 124.949219 1604494404.8545
MEM 125.023438 1604494404.9545
MEM 125.398438 1604494405.0546
MEM 125.425781 1604494405.1555
MEM 127.722656 1604494405.2564
MEM 130.078125 1604494405.3571
MEM 131.500000 1604494405.4579
MEM 132.726562 1604494405.5586
MEM 140.726562 1604494405.6593
MEM 136.777344 1604494405.7600
MEM 137.593750 1604494405.8609
MEM 140.039062 1604494405.9616
MEM 142.835938 1604494406.0624
MEM 146.261719 1604494406.1628
MEM 149.449219 1604494406.2628
MEM 152.472656 1604494406.3636
MEM 155.054688 1604494406.4643
MEM 156.816406 1604494406.5650
MEM 158.023438 1604494406.6658
MEM 158.789062 1604494406.7665
MEM 159.308594 1604494406.8672
MEM 159.570312 1604494406.9679
MEM 159.808594 1604494407.0686
MEM 159.980469 1604494407.1694
MEM 160.023438 1604494407.2701
MEM 160.042969 1604494407.3708
MEM 160.062500 1604494407.4711
MEM 160.062500 1604494407.5713
MEM 160.074219 1604494407.6720
MEM 160.093750 1604494407.7728
MEM 160.101562 1604494407.8735
MEM 160.101562 1604494407.9742
MEM 160.101562 1604494408.0746
MEM 160.101562 1604494408.1747
MEM 160.101562 1604494408.2754
MEM 138.460938 1604494408.3761
MEM 138.464844 1604494408.4765
MEM 138.468750 1604494408.5766
MEM 138.472656 1604494408.6773
MEM 138.476562 1604494408.7781
MEM 138.480469 1604494408.8788
MEM 138.484375 1604494408.9795
MEM 138.488281 1604494409.0803
MEM 138.492188 1604494409.1810
MEM 138.496094 1604494409.2817
MEM 138.500000 1604494409.3825
MEM 138.500000 1604494409.4832
MEM 139.937500 1604494409.5839
MEM 143.363281 1604494409.6846
MEM 146.585938 1604494409.7854
MEM 149.765625 1604494409.8861
MEM 152.527344 1604494409.9868
MEM 154.769531 1604494410.0876
MEM 156.460938 1604494410.1883
MEM 157.636719 1604494410.2890
MEM 158.199219 1604494410.3898
MEM 158.496094 1604494410.4905
MEM 158.738281 1604494410.5912
MEM 158.894531 1604494410.6920
MEM 158.964844 1604494410.7927
MEM 158.996094 1604494410.8934
MEM 159.105469 1604494410.9941
MEM 159.128906 1604494411.0949
MEM 159.152344 1604494411.1956
MEM 159.359375 1604494411.2963
MEM 159.359375 1604494411.3971
MEM 159.375000 1604494411.4978
MEM 159.375000 1604494411.5985
MEM 159.375000 1604494411.6988
MEM 159.375000 1604494411.7990
MEM 159.410156 1604494411.8997
MEM 159.421875 1604494412.0005
MEM 159.421875 1604494412.1012
MEM 139.988281 1604494412.2019
MEM 139.988281 1604494412.3025
MEM 139.988281 1604494412.4034
MEM 139.988281 1604494412.5041
MEM 139.988281 1604494412.6048
MEM 139.988281 1604494412.7056
MEM 139.988281 1604494412.8063
MEM 139.988281 1604494412.9063
MEM 139.988281 1604494413.0068
MEM 139.988281 1604494413.1075
MEM 139.988281 1604494413.2082
MEM 139.941406 1604494413.3090
MEM 141.515625 1604494413.4097
MEM 145.000000 1604494413.5104
MEM 148.410156 1604494413.6112
MEM 151.609375 1604494413.7116
MEM 153.933594 1604494413.8116
MEM 156.160156 1604494413.9123
MEM 157.808594 1604494414.0127
MEM 158.648438 1604494414.1128
MEM 159.136719 1604494414.2135
MEM 159.613281 1604494414.3143
MEM 159.828125 1604494414.4150
