lat,lon,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
-8.05955,-34.95682123287671,1.8613922419860265,1.528384001019672,0.4826971635243265,-163.41114423045897,-0.9583781237287373,-0.28550196489373786,0.7704746884324559,-118.81220254841986,-0.4819402942804637,-0.8762040588520804,0.3548520399682656,-163.41114423045897,-0.9583781237287373,-0.28550196489373786,0.7704746884324559,8,7,2,1,6,5
-8.05955,-34.95661931506849,1.8551602553562256,1.5089202731674545,0.4886564014203389,-164.06993830582763,-0.9615974374780448,-0.2744637831038144,0.7779529213167822,-119.2194829184331,-0.48815646028906845,-0.872756134483194,0.3586978782944965,-164.06993830582763,-0.9615974374780448,-0.2744637831038144,0.7779529213167822,8,6,2,2,6,4
-8.05955,-34.956417397260275,1.8491751784701067,1.4895347854461622,0.4955444982941343,-164.7330851650886,-0.9647096298272909,-0.263316027082461,0.7855777478256611,-119.637386302863,-0.49450911907410117,-0.8691724404009578,0.3626280018514436,-164.7330851650886,-0.9647096298272909,-0.263316027082461,0.7855777478256611,8,6,2,2,6,4
-8.05955,-34.956215479452055,1.8434394162473664,1.4702306327256778,0.5033233206365495,-165.4004486824809,-0.9677111444040627,-0.25206178011784974,0.7933535209296068,-120.06628753813989,-0.5010016009392043,-0.8654463564290709,0.36664521194361005,-165.4004486824809,-0.9677111444040627,-0.25206178011784974,0.7933535209296068,8,6,2,2,6,4
-8.05955,-34.956013561643836,1.8379553028205655,1.4510110612366398,0.511952267863027,-166.07188642084785,-0.9705984909477448,-0.24070431938367998,0.8012847676644779,-120.50657651497589,-0.5076372589972301,-0.8615708985787409,0.37075243540466835,-166.07188642084785,-0.9705984909477448,-0.24070431938367998,0.8012847676644779,8,6,2,2,6,4
-8.05955,-34.955811643835624,1.832725097238285,1.431879476887442,0.5213891331903875,-166.74724972437448,-0.9733682554074325,-0.22924711419141383,0.809376197921133,-120.95865871872137,-0.5144194591348915,-0.857538698872165,0.37495273170877974,-166.74724972437448,-0.9733682554074325,-0.22924711419141383,0.809376197921133,8,6,2,2,6,4
-8.05955,-34.9556097260274,1.8277509792131101,1.4128394540438831,0.5315908915843843,-167.4263838325716,-0.9760171101009476,-0.21769382350033445,0.817632713773025,-121.42295576904318,-0.5213515683438641,-0.8533419843095693,0.3792493005714266,-167.4263838325716,-0.9760171101009476,-0.21769382350033445,0.817632713773025,8,6,2,2,6,4
-8.05955,-34.95540780821918,1.8230350449375483,1.3938947447891006,0.5425143942678511,-168.10912801544575,-0.9785418238817664,-0.206048292674669,0.8260594193765143,-121.89990595438472,-0.5284369412147243,-0.8489725550096575,0.38364549007627957,-168.10912801544575,-0.9785418238817664,-0.206048292674669,0.8260594193765143,8,6,2,2,6,4
-8.05955,-34.95520589041096,1.8185793029765205,1.3750492886697894,0.5541169588869534,-168.79531573081096,-0.9809392722626852,-0.19431454946234364,0.8346616314957988,-122.3899647568893,-0.5356789043852204,-0.8444217615603294,0.38814480537780927,-168.79531573081096,-0.9809392722626852,-0.19431454946234364,0.8346616314957988,8,6,2,2,6,4
-8.05955,-34.95500397260274,1.8143856702604264,1.3563072229647135,0.5663568525505278,-169.4847748028874,-0.9832064474363789,-0.1824967992035347,0.8434448906875971,-122.89360536110304,-0.5430807386911697,-0.8396804816492125,0.39275091802002104,-169.4847748028874,-0.9832064474363789,-0.1824967992035347,0.8434448906875971,8,6,2,2,6,4
-8.05955,-34.95480205479452,1.810455968193078,1.3376728934747797,0.5791936713243536,-170.1773276226039,-0.9853404681370932,-0.17059941925860733,0.8524149732016231,-123.41131914008682,-0.5506456587657581,-0.8347390960548238,0.3974676759288224,-170.1773276226039,-0.9853404681370932,-0.17059941925860733,0.8524149732016231,8,6,2,2,6,4
-8.05955,-34.9546001369863,1.8067919188919732,1.3191508658532298,0.5925886242067733,-170.87279136913082,-0.9873385892836996,-0.15862695266339225,0.8615779036480699,-123.9436161105157,-0.558376789796184,-0.8295874641150914,0.4022991141325732,-170.87279136913082,-0.9873385892836996,-0.15862695266339225,0.8615779036480699,8,6,3,2,5,3
-8.05955,-34.954398219178074,1.8033951415783664,1.3007459374902215,0.6065047323342682,-171.57097825230352,-0.98919821134489,-0.1465841010207798,0.870939968491439,-124.49102534733089,-0.5662771411267131,-0.8242148988202995,0.4072494662740336,-171.57097825230352,-0.98919821134489,-0.1465841010207798,0.870939968491439,8,6,3,2,5,3
-8.05955,-34.954196301369855,1.8002671491344355,1.2824631499539223,0.6209069554397311,-172.27169577521394,-0.9909168893666599,-0.13447571664766345,0.8805077304320302,-125.05409534694374,-0.5743495763711091,-0.8186101417172448,0.41232317698269494,-172.27169577521394,-0.9909168893666599,-0.13447571664766345,0.8805077304320302,8,5,3,3,5,2
-8.05955,-34.95399438356164,1.7974093448416608,1.264307801984064,0.6357622578049759,-172.9747470166124,-0.9924923416042338,-0.12230679399340329,0.8902880437489438,-125.63339432637568,-0.5825967796732,-0.8127613378565793,0.41752491518419566,-172.9747470166124,-0.9924923416042338,-0.12230679399340329,0.8902880437489438,8,5,3,3,5,2
-8.05955,-34.95379246575342,1.7948230193208865,1.2462854630453577,0.6510396253312677,-173.6799309319187,-0.9939224576998971,-0.11008246036402143,0.9002880706753807,-126.22951044375374,-0.5910212177285343,-0.8066560110695763,0.42285958843070287,-173.6799309319187,-0.9939224576998971,-0.11008246036402143,0.9002880706753807,8,5,3,3,5,2
-8.05955,-34.953590547945204,1.792509347683402,1.228401987426484,0.666710044337285,-174.38704267185014,-0.9952053063512247,-0.09780796598623699,0.9105152988883018,-126.84305192314156,-0.5996250971520511,-0.8002810399262207,0.4283323583419113,-174.38704267185014,-0.9952053063512247,-0.09780796598623699,0.9105152988883018,8,5,3,3,5,2
-8.05955,-34.953388630136985,1.7904693869115968,1.2106635288562546,0.682746451367912,-175.09587391787215,-0.9963391424171564,-0.08548867344534813,0.9209775602070365,-127.47464706510593,-0.6084103167664826,-0.7936226347906845,0.4339486572628354,-175.09587391787215,-0.9963391424171564,-0.08548867344534813,0.9209775602070365,8,5,3,3,5,2
-8.05955,-34.953186712328765,1.7887040734822108,1.1930765556185778,0.6991236619202621,-175.80621323286397,-0.9973224134109492,-0.07313004654832164,0.9316830505942281,-128.12494412115743,-0.6173784143591091,-0.7866663164795047,0.43971420624922597,-175.80621323286397,-0.9973224134109492,-0.07313004654832164,0.9316830505942281,8,5,3,3,5,2
-8.05955,-34.952984794520546,1.7872142212399804,1.17564786611632,0.7158182846394863,-176.5178464257517,-0.9981537653337651,-0.06073763866028238,0.9426403515684563,-128.79461100759661,-0.6265305074456721,-0.7793968971197337,0.44563503450545694,-176.5178464257517,-0.9981537653337651,-0.06073763866028238,0.9426403515684563,8,5,3,3,5,2
-8.05955,-34.95278287671233,1.7860005195415931,1.1583846048339237,0.7328086262851615,-177.23055692857744,-0.9988320478064137,-0.04831708057039705,0.9538584531457391,-129.4843348313944,-0.6358672275779371,-0.7717984639090363,0.45171750041463693,-177.23055692857744,-0.9988320478064137,-0.04831708057039705,0.9538584531457391,8,5,3,3,5,2
-8.05955,-34.95258095890411,1.785063531667833,1.1412942786162232,0.7500745916624209,-177.94412618440094,-0.9993563184615065,-0.035874067946971754,0.9653467784389236,-130.19482119739502,-0.6453886477360232,-0.7638543665997252,0.45796831431534857,-177.94412618440094,-0.9993563184615065,-0.035874067946971754,0.9653467784389236,8,5,3,3,5,2
-8.05955,-34.95237904109589,1.7844036935249432,1.1243847731817669,0.7675975817600229,-178.65833404429856,-0.9997258465633665,-0.023414348446204516,0.9771152100558561,-130.92679326245934,-0.6550942023626399,-0.7555472096638678,0.4643945631948666,-178.65833404429856,-0.9997258465633665,-0.023414348446204516,0.9771152100558561,8,5,3,3,5,2
-8.05955,-34.952177123287676,1.7840213126332254,1.1076643697433999,0.7853603925303423,-179.37295917185153,-0.9999401158286525,-0.010943708538750799,0.9891741184546115,-131.680990499003,-0.6649825996379314,-0.7468588502379675,0.4710037374921833,-179.37295917185153,-0.9999401158286525,-0.010943708538750799,0.9891741184546115,8,5,3,3,5,2
-8.05955,-34.95197520547946,1.7839165674103143,1.0911417616004615,0.8033471161046752,179.91222054710005,-0.9999988264262307,0.001532039869382828,1.001534392420469,-132.45816712629514,-0.6750517256447519,-0.7377704031092889,0.47780376022286397,179.91222054710005,-0.9999988264262307,0.001532039869382828,1.001534392420469,8,5,3,3,5,2
-8.05955,-34.95177328767124,1.7840895067570568,1.074826070529988,0.8215430456883484,179.19742759093413,-0.9999018961414109,0.014007072956585376,1.0142074718592569,-133.25909016407687,-0.6852985401552194,-0.7282622541784828,0.48480301866199016,179.19742759093413,-0.9999018961414109,0.014007072956585376,1.0142074718592569,8,5,4,3,4,1
-8.05955,-34.95157136986302,1.7845400499424675,1.0587268627691078,0.8399345849825743,178.48288438699254,-0.9996494606955254,0.02647556857076186,1.0272053831129366,-134.08453706013825,-0.69571896389153,-0.7183140840062208,0.4920103988558531,178.48288438699254,-0.9996494606955254,0.02647556857076186,1.0272053831129366,8,5,4,3,4,1
-8.05955,-34.9513694520548,1.785267986791821,1.042854164339626,0.8585091626458045,177.7688128966952,-0.9992418732184785,0.03893171980308979,1.0405407770235764,-134.93529283915927,-0.706307757251746,-0.7079049032504358,0.4994353232567856,177.7688128966952,-0.9992418732184785,0.03893171980308979,1.0405407770235764,8,4,4,4,4,0
-8.05955,-34.95116753424658,1.7862729781775322,1.027218475440627,0.8772551520559023,177.05543420256032,-0.998679702878123,0.05136974848355687,1.0542269700062297,-135.81214671794643,-0.7170583906951377,-0.6970131019813754,0.5070877918187223,177.05543420256032,-0.998679702878123,0.05136974848355687,1.0542269700062297,8,4,4,4,4,0
-8.05955,-34.95096561643836,1.7875545568064546,1.0118307835641254,0.8961617964620662,176.3429680997569,-0.9979637326772657,0.0637839185128903,1.0682779883977103,-136.71588812955932,-0.7279629072213617,-0.6856165150503765,0.514978426929465,176.3429680997569,-0.9979637326772657,0.0637839185128903,1.0682779883977103,8,4,4,4,4,0
-8.05955,-34.95076369863014,1.789112128302034,0.9967025749552936,0.915219139459974,175.63163269320717,-0.9970949564345039,0.0761685489744604,1.0827086164078372,-137.64730209765577,-0.7390117776815668,-0.6736925058570344,0.523118522604362,175.63163269320717,-0.9970949564345039,0.0761685489744604,1.0827086164078372,8,4,4,4,4,0
-8.05955,-34.95056178082192,1.790944972579006,0.9818458439858548,0.9344179606550048,174.92164400267657,-0.9960745749719428,0.08851802694628647,1.0975344480064113,-138.60716390238983,-0.7501937500256329,-0.661218071004172,0.5315200984205098,174.92164400267657,-0.9960745749719428,0.08851802694628647,1.0975344480064113,8,4,4,4,4,0
-8.05955,-34.9503598630137,1.793052245491232,0.9672730999338748,0.9537497162897858,174.2132155773743,-0.9949039915381741,0.10082681995088842,1.1127719431331493,-139.59623298094326,-0.7614956940258926,-0.6481699684342249,0.5401959587331844,174.2132155773743,-0.9949039915381741,0.10082681995088842,1.1127719431331493,8,4,4,4,4,0
-8.05955,-34.950157945205476,1.795432980761322,0.9529973706328629,0.9732064845745854,173.50655812176893,-0.9935848065004328,0.1130894879796421,1.1284384886561687,-140.61524600973507,-0.7729024435278571,-0.6345248716864199,0.5491597577884046,173.50655812176893,-0.9935848065004328,0.1130894879796421,1.1284384886561687,8,4,4,4,4,0
-8.05955,-34.94995602739726,1.7980860921648762,0.9390322023694369,0.9927809154479332,172.80187913436802,-0.9921188113452083,0.12530069502987973,1.1445524645498966,-141.66490912167748,-0.7843966388598234,-0.6202595528852513,0.5584260714255836,172.80187913436802,-0.9921188113452083,0.12530069502987973,1.1445524645498966,8,4,4,4,4,0
-8.05955,-34.949754109589044,1.8010103759714444,0.9253916553618616,1.0124661844742164,172.0993825604235,-0.9905079820297744,0.1374552201093287,1.1611333158336898,-142.74588922280216,-0.7959585727021424,-0.6053510969197695,0.5680104761689829,172.0993825604235,-0.9905079820297744,0.1374552201093287,1.1611333158336898,8,4,4,4,4,0
-8.05955,-34.949552191780825,1.804204513619112,0.912090294112473,1.0322559505744051,171.3992684607931,-0.9887544717338763,0.1495479676433728,1.1782016308434675,-143.85880438440128,-0.8075660434173253,-0.5897771490311292,0.5779296366000759,171.3992684607931,-0.9887544717338763,0.1495479676433728,1.1782016308434675,8,4,4,4,4,0
-8.05955,-34.949350273972605,1.8076670746182852,0.8991431718533419,1.0521443173132456,170.70173269731976,-0.986860603060849,0.16157397725617,1.1957792265185814,-145.00421330737416,-0.8191942206403441,-0.5735161975650377,0.5882014020516491,170.70173269731976,-0.986860603060849,0.16157397725617,1.1957792265185814,8,4,4,4,4,0
-8.05955,-34.949148356164386,1.8113965196615702,0.8865658082966794,1.0721257974602507,170.00696663636074,-0.984828859743124,0.17352843287789538,1.2138892414347533,-146.18260387701375,-0.8308155287096622,-0.5565478930468468,0.598844913799,170.00696663636074,-0.984828859743124,0.17352843287789538,1.2138892414347533,8,4,5,4,3,-1
-8.05955,-34.948946438356174,1.8153912039317963,0.8743741598798798,1.0921952805559292,169.3151568712663,-0.9826618779080277,0.18540667114823137,1.2325562374208392,-147.3943808556663,-0.8423995543203808,-0.5388534038872017,0.6098807241025146,169.3151568712663,-0.9826618779080277,0.18540667114823137,1.2325562374208392,8,4,5,4,3,-1
-8.05955,-34.94874452054795,1.819649380587551,0.8625845816866952,1.1123480032461168,168.62648496449714,-0.9803624369613252,0.19720418909153933,1.251806310701497,-148.63985279537167,-0.8539129855287393,-0.5204158079318836,0.6213309286626727,168.62648496449714,-0.9803624369613252,0.19720418909153933,1.251806310701497,8,4,5,4,3,-1
-8.05955,-34.94854260273973,1.8241692044108664,0.8512137802789093,1.1325795221306822,167.94112721054586,-0.9779334501491025,0.20891665103450427,1.2716672136096883,-149.91921829132073,-0.8653195898634763,-0.5012205177349638,0.6332193142755176,167.94112721054586,-0.9779334501491025,0.20891665103450427,1.2716672136096883,8,4,5,4,3,-1
-8.05955,-34.94834068493151,1.8289487356008216,0.8402787567138676,1.1528856889293224,167.25925441934575,-0.9753779548547458,0.22053989476594354,1.2921684880860385,-151.23255174456827,-0.8765802397845359,-0.4812557357780637,0.645571523778001,167.25925441934575,-0.9753779548547458,0.22053989476594354,1.2921684880860385,8,4,5,4,3,-1
-8.05955,-34.94813876712329,1.833985943697204,0.8297967391519883,1.1732626277580236,166.5810317213923,-0.9726991026931611,0.23206993691540356,1.3133416122921648,-152.57978884936452,-0.8876529939114032,-0.46051293402044907,0.6584152406767194,166.5810317213923,-0.9726991026931611,0.23206993691540356,1.3133416122921648,8,4,5,4,3,-1
-8.05955,-34.94793684931507,1.8392787116123133,0.8197851045877294,1.1937067143206774,165.9066183943041,-0.9699001494593498,0.2435029775561913,1.3352201618822581,-153.96071207576335,-0.898493242332498,-0.438987350025983,0.6717803962658754,165.9066183943041,-0.9699001494593498,0.2435029775561913,1.3352201618822581,8,4,5,4,3,-1
-8.05955,-34.94773493150685,1.8448248397584048,0.8102612894464086,1.2142145568648095,165.23616771108556,-0.9669844449894859,0.2548354040324381,1.35783998766602,-155.37493647100123,-0.9090539237305613,-0.41667848966567844,0.685699402492364,165.23616771108556,-0.9669844449894859,0.2548354040324381,1.35783998766602,8,3,5,5,3,-2
-8.05955,-34.94753301369863,1.8506220502513693,0.8012426890281621,1.2347829787274522,164.56982681000792,-0.9639554229902868,0.2660637940186851,1.3812394116415339,-156.82189615665914,-0.9192858209843173,-0.39359062404634304,0.7002074143868494,164.56982681000792,-0.9639554229902868,0.2660637940186851,1.3812394116415339,8,3,5,5,3,-2
-8.05955,-34.94733109589041,1.8566679911743893,0.7927465460919454,1.2554090023465796,163.9077365859901,-0.9608165908907748,0.2771849178238773,1.405459443650957,-158.30083194452263,-0.9291379402222933,-0.3697332660709258,0.7153426265210018,163.9077365859901,-0.9608165908907748,0.2771849178238773,1.405459443650957,8,3,5,5,3,-2
-8.05955,-34.94712917808219,1.862960240883952,0.7847898292121521,1.2760898345955491,163.2500316030957,-0.9575715197674112,0.2881957399586788,1.4305440212387546,-159.8107805360518,-0.9385579760224865,-0.34512160993564833,0.7311466087714945,163.2500316030957,-0.9575715197674112,0.2881957399586788,1.4305440212387546,8,3,5,5,3,-2
-8.05955,-34.94692726027397,1.8694963123437345,0.7773891019322792,1.2968228533269022,162.59684002781032,-0.9542238343914659,0.2990934199865458,1.4565402756613335,-161.35056579320434,-0.9474928624837429,-0.3197769152743256,0.7476646875931626,162.59684002781032,-0.9542238343914659,0.2990934199865458,1.4565402756613335,8,3,6,5,2,-3
-8.05955,-34.946725342465754,1.8762736574667929,0.7705603841665771,1.3176055950189656,161.94828358268606,-0.9507772034446327,0.3098753126823813,1.4834988274318144,-162.9187925779865,-0.9558894063654224,-0.2937268166142826,0.7649463801663104,161.94828358268606,-0.9507772034446327,0.3098753126823813,1.4834988274318144,8,3,6,5,2,-3
-8.05955,-34.94652342465753,1.8832896714610896,0.764319007721256,1.3384357434373708,161.30447751925414,-0.9472353299423962,0.3205389675358048,1.5114741153194118,-164.5138436453939,-0.9636949944663511,-0.26700553859517523,0.783045890188278,161.30447751925414,-0.9472353299423962,0.3205389675358048,1.5114741153194118,8,3,6,5,2,-3
-8.05955,-34.94632150684932,1.8905416971452107,0.7586794682583441,1.3593111191908067,160.66553061051584,-0.9436019419090254,0.331082127614156,1.5405247632605918,-166.13388003176348,-0.9708583630517962,-0.23965399828166173,0.8020226757390009,160.66553061051584,-0.9436019419090254,0.331082127614156,1.5405247632605918,8,3,6,5,2,-3
-8.05955,-34.946119589041096,1.8980270292459083,0.7536552763850739,1.3802296701527768,160.0315451607586,-0.9398807833310482,0.3415027278441789,1.5707139904492584,-167.776845319401,-0.977330412753142,-0.21171977779077022,0.8219421017930939,160.0315451607586,-0.9398807833310482,0.3415027278441789,1.5707139904492584,8,3,6,5,2,-3
-8.05955,-34.94591767123288,1.9057429186379389,0.7492588109352691,1.4011894626180792,159.40261703366164,-0.9360756054302994,0.35179889271897713,1.6021100705630773,-169.44047405493686,-0.9830650481416189,-0.18325695381708346,0.8428761924157095,159.40261703366164,-0.9360756054302994,0.35179889271897713,1.6021100705630773,8,3,6,5,2,-3
-8.05955,-34.94571575342466,1.913686576536625,0.7455011777182918,1.4221886731724818,158.7788356960102,-0.9321901582737536,0.3619689334978267,1.6347868472276974,-171.12230448492173,-0.9880200176038217,-0.15432577495073113,0.8649045009343252,158.7788356960102,-0.9321901582737536,0.3619689334978267,1.6347868472276974,8,3,6,5,2,-3
-8.05955,-34.94551383561644,1.9218551786185891,0.7423920771866789,1.4432255811933803,158.16028427740255,-0.9282281827511959,0.3720113449162705,1.6688243138491188,-172.81969561872452,-0.9921577264208594,-0.12499218336916576,0.8881151202056145,158.16028427740255,-0.9282281827511959,0.3720113449162705,1.6688243138491188,8,3,6,5,2,-3
-8.05955,-34.94531191780822,1.930245869063272,0.7399396844568227,1.464298561936605,157.54703964431803,-0.9241934029367138,0.38192480145737717,1.7043092674284785,-174.52984847104756,-0.9954459945304625,-0.09532718381059209,0.912605860041797,157.54703964431803,-0.9241934029367138,0.38192480145737717,1.7043092674284785,8,3,6,5,2,-3
-8.05938987804878,-34.95985,1.966781160006124,1.820943077222668,0.4988009574955852,-153.89935054701488,-0.8980225889515517,-0.43994934905367505,0.6711819309831022,-113.25294637003077,-0.39479110365105324,-0.9187709096820509,0.3005500308655308,-153.89935054701488,-0.8980225889515517,-0.43994934905367505,0.6711819309831022,8,8,2,0,6,6
-8.05938987804878,-34.959648082191784,1.9570909571675963,1.8005152447300858,0.4896220543561893,-154.48449903786738,-0.9024687796306845,-0.4307552690239586,0.6769070664014545,-113.53253616920574,-0.39926976934574937,-0.9168334915820823,0.30337267690095276,-154.48449903786738,-0.9024687796306845,-0.4307552690239586,0.6769070664014545,8,8,2,0,6,6
-8.05938987804878,-34.95944616438357,1.947606908844336,1.7801312740897781,0.4812981005381223,-155.07540867640893,-0.9068632223651352,-0.42142507747110086,0.6827307162736749,-113.81853630174416,-0.4038412825198524,-0.914829065198915,0.30624885379312367,-155.07540867640893,-0.9068632223651352,-0.42142507747110086,0.6827307162736749,8,8,2,0,6,6
-8.05938987804878,-34.959244246575345,1.9383320411124336,1.7597926894757254,0.4738741516546578,-155.67203740131015,-0.9112023328766248,-0.411959110301249,0.6886554453160038,-114.11115501643417,-0.4085081739384206,-0.9127546613551185,0.30918009878607094,-155.67203740131015,-0.9112023328766248,-0.411959110301249,0.6886554453160038,8,8,2,0,6,6
-8.05938987804878,-34.959042328767126,1.9292693708513984,1.7395010828806958,0.4673930959989465,-156.27433737274725,-0.9154824701590248,-0.4023578591646127,0.6946839080489235,-114.41060893015126,-0.4132730456219332,-0.9106071544647404,0.31216800855158683,-156.27433737274725,-0.9154824701590248,-0.4023578591646127,0.6946839080489235,8,7,2,1,6,5
-8.05938987804878,-34.958840410958906,1.9204219022095683,1.7192581176818782,0.4618946257797603,-156.88225482453225,-0.9196999417980499,-0.3926219772970733,0.7008188527645752,-114.71712340328271,-0.4181385716774204,-0.908383253299821,0.31521424209103704,-156.88225482453225,-0.9196999417980499,-0.3926219772970733,0.7008188527645752,8,7,2,1,6,5
-8.05938987804878,-34.958638493150694,1.9117926229446016,1.6990655324475556,0.4574141766677199,-157.49572992474745,-0.9238510097462237,-0.3827522851543579,0.7070631257029846,-115.03093293109735,-0.4231074989291726,-0.9060794911871144,0.3183205238054249,-157.49572992474745,-0.9238510097462237,-0.3827522851543579,0.7070631257029846,8,7,2,1,6,5
-8.05938987804878,-34.95843657534247,1.9033845006402792,1.6789251449512663,0.4539818908993142,-158.11469664654666,-0.9279318965576384,-0.3727497757892608,0.7134196754562662,-115.3522815519714,-0.4281826473215726,-0.9036922155981482,0.3214886467508783,-158.11469664654666,-0.9279318965576384,-0.3727497757892608,0.7134196754562662,8,7,2,1,6,5
-8.05938987804878,-34.95823465753425,1.8952004788123216,1.658838856433,0.4516216669605882,-158.73908264957618,-0.9319387920754184,-0.36261561994074387,0.7198915576086139,-115.68142327246647,-0.43336691004809413,-0.9012175771007616,0.32472047608909277,-158.73908264957618,-0.9319387920754184,-0.36261561994074387,0.7198915576086139,8,7,2,1,6,5
-8.05938987804878,-34.958032739726036,1.887243472893693,1.6388086561091806,0.4503503607503459,-159.36880917395754,-0.9358678605715124,-0.3523511707789548,0.7264819396360124,-116.0186225097779,-0.4386632533645421,-0.8986515176349704,0.3280179527492126,-159.36880917395754,-0.9358678605715124,-0.3523511707789548,0.7264819396360124,8,7,2,1,6,5
