28.72,88.86,88.86,39.19,50.32,104.99
56.32,65.72,62.8,29.8,104.02,71.78
21.65,62.8,109.91,39.61,88.03,96.72
33.92,75.55,83.9,36.29,61.79,104.02
29.91,65.72,72.72,62.4,104.02,88.03
18.73,75.55,71.0,16.14,61.79,74.88
19.8,65.72,65.72,12.59,104.02,61.79
11.06,65.72,62.8,8.3,104.02,104.02
36.22,83.9,75.55,15.29,85.16,42.04
59.14,71.0,65.72,22.67,96.72,71.78
71.09,62.8,65.72,66.84,88.03,104.02
69.59,75.55,75.55,46.32,61.79,88.03
28.73,83.9,72.72,10.3,85.16,104.02
39.54,62.8,75.55,22.4,88.03,96.85
40.27,85.31,65.72,41.31,71.78,104.02
31.98,83.9,71.0,31.82,87.7,104.02
29.46,72.72,109.91,25.02,126.83,61.79
33.37,65.72,85.31,18.66,104.02,88.7
43.0,85.7,109.91,16.76,74.88,104.53
34.7,83.9,72.72,39.44,90.25,88.03
25.88,75.55,85.31,76.17,61.79,74.88
20.3,72.72,87.59,56.11,126.83,126.83
33.89,85.31,72.72,13.5,71.78,71.78
36.33,62.8,65.72,39.24,88.03,71.78
56.9,85.31,109.91,24.28,71.78,96.85
15.01,114.73,109.91,35.53,104.99,61.79
26.8,75.55,85.31,28.22,61.79,88.03
20.1,65.72,83.9,48.58,104.02,96.85
17.3,83.9,72.72,30.85,85.16,61.79
13.21,71.0,75.55,49.31,96.72,96.85
23.49,71.0,75.55,47.06,96.72,100.62
21.59,114.73,93.59,41.49,104.99,104.02
44.16,88.86,71.0,16.94,50.32,74.88
19.63,71.0,85.31,37.97,96.72,88.03
17.69,65.72,71.0,17.83,104.02,61.79
35.0,65.72,65.72,27.55,104.02,85.16
52.0,85.31,83.9,46.83,71.78,88.03
33.16,62.8,109.91,11.13,88.03,88.03
46.73,87.59,72.72,14.44,74.88,96.85
43.42,75.55,109.91,47.48,61.79,100.62
40.62,65.72,65.72,76.41,104.02,85.16
54.39,42.28,65.72,31.02,123.9,102.66
22.55,88.86,87.59,32.11,50.32,61.79
72.16,114.73,72.72,13.47,104.99,61.87
46.34,87.59,62.8,39.42,74.88,71.78
35.26,83.9,71.0,42.71,85.16,61.79
24.49,83.9,93.59,24.83,85.16,104.02
54.3,83.9,109.91,28.07,90.25,85.16
37.46,71.0,72.72,46.98,96.72,126.83
35.77,87.59,85.31,10.19,74.88,126.83
54.08,83.9,83.9,30.02,85.16,126.83
75.77,65.72,65.72,39.31,104.02,71.78
51.91,85.31,72.72,38.52,71.78,96.72
43.03,85.31,71.0,34.65,42.04,61.79
30.99,62.8,109.91,31.07,88.03,96.85
21.05,72.72,65.72,8.37,126.83,104.53
22.41,71.0,109.91,43.28,96.72,71.78
21.84,72.72,83.9,51.19,126.83,96.72
26.43,109.91,83.9,28.68,96.85,71.78
23.94,93.59,72.72,27.74,74.88,104.02
38.67,92.02,65.72,38.73,50.32,71.78
40.4,83.9,85.31,36.17,85.16,88.03
29.13,71.0,109.91,31.39,104.53,61.79
37.32,65.72,85.31,23.1,104.02,104.02
19.48,83.9,65.72,15.86,85.16,88.03
38.34,65.72,109.91,48.2,104.02,50.32
20.27,72.72,75.55,23.49,126.83,61.79
37.22,62.8,85.31,41.97,88.03,61.79
87.7,71.0,62.8,48.98,96.72,104.99
38.86,83.9,65.72,32.23,85.16,85.16
36.93,65.72,85.31,26.48,104.02,61.79
31.49,70.28,83.9,31.98,102.66,71.78
23.91,62.8,65.72,50.67,88.03,104.53
49.67,72.72,72.72,18.21,126.83,84.77
63.84,83.9,109.91,18.25,90.25,71.78
69.58,114.73,71.0,27.14,96.85,126.83
25.03,71.0,75.55,55.62,96.72,88.03
34.63,109.91,109.91,44.43,96.85,74.88
48.12,75.55,62.8,12.76,61.79,88.03
63.24,114.73,109.91,36.21,104.99,96.72
68.33,83.9,85.31,19.52,90.25,61.87
33.8,88.86,72.72,21.61,50.32,85.16
43.64,85.31,62.8,28.54,42.04,88.03
19.55,72.72,85.31,44.32,126.83,96.85
43.18,75.55,65.72,22.55,61.79,85.16
28.79,87.59,62.8,19.35,74.88,61.79
47.31,71.0,85.31,68.93,104.53,84.77
78.61,85.31,109.91,11.06,71.78,96.72
25.45,88.86,83.9,22.94,50.32,85.16
37.72,75.55,62.8,56.28,61.79,126.83
64.3,89.62,75.55,38.17,74.88,71.78
25.83,75.55,72.72,18.54,61.79,85.16
41.48,83.9,65.72,25.96,85.16,96.72
24.94,93.59,88.86,56.95,74.88,126.83
29.6,85.31,75.55,14.54,71.78,88.03
23.84,109.91,109.91,33.68,96.85,104.02
30.91,83.9,83.9,45.06,85.16,96.85
21.79,83.9,88.86,61.16,85.16,61.79
62.89,72.72,83.9,53.48,126.83,96.85
56.51,83.9,71.0,11.3,85.16,126.83
48.56,114.73,70.28,37.11,96.85,104.02
16.6,85.31,71.0,83.07,71.78,104.02
67.96,109.91,65.72,31.44,96.85,126.83
22.43,88.86,75.55,60.47,50.32,96.72
72.88,109.91,93.59,12.72,96.85,61.79
20.41,72.72,80.89,31.56,126.83,71.78
22.12,85.31,65.72,66.49,71.78,96.72
38.91,75.55,83.9,34.37,61.79,71.78
30.48,62.8,85.31,38.29,88.03,61.79
37.02,62.8,85.31,23.92,88.03,61.79
42.89,85.31,61.61,38.52,71.78,104.99
34.78,83.9,85.31,48.03,85.16,61.79
49.99,83.9,75.55,29.38,85.16,71.78
35.82,114.73,65.72,19.03,104.99,104.02
19.25,72.72,88.86,36.87,126.83,96.85
49.27,72.72,109.91,17.55,126.83,42.04
35.76,72.72,72.72,20.58,126.83,61.79
31.86,62.8,62.8,19.87,88.03,104.02
33.15,71.0,65.72,28.23,104.53,96.85
73.69,88.86,75.55,28.84,50.32,104.02
33.48,88.86,71.0,35.72,50.32,96.85
85.32,62.8,71.0,36.17,88.03,74.88
33.63,85.31,71.0,15.12,71.78,88.03
59.04,88.86,87.59,34.51,50.32,85.16
36.72,65.72,70.28,22.02,104.02,96.85
48.43,85.31,70.28,65.19,71.78,104.99
60.53,109.91,75.55,27.12,96.85,71.78
55.96,83.9,72.72,41.25,85.16,85.16
21.24,62.8,85.31,65.23,88.03,104.02
36.94,114.73,75.55,42.19,104.99,61.79
30.88,71.0,87.59,16.74,100.62,96.72
47.31,75.55,75.55,41.26,61.79,71.78
21.17,75.55,71.0,21.85,61.79,126.83
56.16,93.59,87.59,38.41,74.88,88.03
35.3,109.91,62.8,38.3,96.85,126.83
57.76,65.72,75.55,30.89,104.02,104.99
28.12,75.55,85.31,23.45,61.79,104.02
35.29,109.91,72.72,62.7,96.85,61.79
58.96,72.72,62.8,29.79,126.83,90.25
31.43,65.72,75.55,33.98,104.02,104.02
29.13,62.8,71.0,18.65,88.03,74.88
47.14,62.8,75.55,32.51,88.03,90.25
31.85,65.72,62.8,39.95,104.02,61.79
17.62,71.0,72.72,11.26,96.72,96.85
44.54,62.8,83.9,34.56,88.03,126.83
24.12,65.72,93.59,18.37,104.02,88.03
51.36,87.59,88.86,16.2,74.88,104.02
46.47,83.9,83.9,11.42,85.16,96.85
43.92,85.31,83.9,24.84,71.78,71.78
24.43,71.0,88.86,22.14,108.43,61.79
20.13,71.0,62.8,30.39,96.72,96.72
36.37,88.86,71.0,57.22,50.32,61.79
18.99,88.86,114.73,26.4,50.32,96.72
36.0,114.73,62.8,13.98,104.99,90.25
32.74,85.31,114.73,49.99,71.78,88.03
41.82,75.55,83.9,34.12,61.79,104.02
59.86,65.72,75.55,24.44,104.02,85.16
39.19,85.31,83.9,16.2,71.78,84.77
44.66,62.8,85.31,27.56,88.03,88.03
38.14,72.72,72.72,27.69,126.83,61.79
14.09,72.72,88.86,55.37,126.83,88.03
28.38,75.55,72.72,23.17,61.79,88.03
28.56,122.0,71.0,22.07,84.77,85.16
24.82,65.72,85.31,56.1,104.02,126.83
42.67,109.91,109.91,46.04,96.85,74.88
54.58,72.72,83.9,16.33,126.83,96.72
62.93,93.59,88.86,75.21,74.88,104.99
48.52,72.72,75.55,35.52,126.83,85.16
49.98,124.54,109.91,48.25,84.77,104.02
36.95,83.9,88.86,31.14,85.16,126.83
41.02,109.91,83.9,44.29,96.85,96.85
36.53,65.72,72.72,30.2,104.02,71.78
20.27,80.89,88.86,34.03,84.77,126.83
35.5,72.72,72.72,23.47,126.83,88.03
22.91,83.9,88.86,35.4,90.25,104.02
42.83,88.86,62.8,41.91,50.32,88.03
27.23,109.91,85.31,24.02,96.85,96.85
56.23,85.31,62.8,25.38,71.78,71.78
32.47,62.8,85.31,13.25,88.03,96.85
42.8,75.55,72.72,38.25,61.79,88.03
16.23,65.72,109.91,15.58,104.02,126.83
27.86,62.8,109.91,22.43,88.03,85.16
66.87,87.59,85.31,12.15,74.88,96.72
47.84,93.59,62.8,12.44,74.88,71.78
44.2,72.72,62.8,20.83,126.83,61.79
51.95,88.86,71.0,21.49,50.32,71.78
9.55,109.91,75.55,47.47,96.85,71.78
39.41,87.59,70.28,20.18,74.88,61.79
28.84,71.0,71.0,19.22,96.72,96.72
12.45,71.0,88.86,17.54,100.62,96.85
34.79,62.8,71.0,31.22,88.03,50.32
40.39,65.72,65.72,30.69,104.02,104.99
52.13,114.73,83.9,16.85,104.99,50.32
