idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
381,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.55285714285708,-84.59,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
382,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-86.03,-94.04,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
383,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-94.04,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
384,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.65428571428568,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
385,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
386,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
387,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
388,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
389,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-98.11,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
390,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
391,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
392,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
393,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
394,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
395,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
396,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.4025,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
397,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
398,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.47,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
399,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
400,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
401,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
402,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
403,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
404,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-94.98,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
405,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
406,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.48125,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
407,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
408,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
409,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
410,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
411,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
412,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
413,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
414,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
415,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
416,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
417,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
418,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.98875,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
419,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.1071428571429,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
420,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.1071428571429,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
421,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.74625,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
422,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-95.73,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
423,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
424,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
425,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
426,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
427,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
428,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
429,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
430,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
431,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
432,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
433,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
434,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
435,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
436,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
437,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
438,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
439,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
440,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.73,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
441,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
442,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
443,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,-8.055605,-34.951728,True,1.3479463755123189,0.8337221412828737,0.6810590489109092,178.72547654309327,-0.9997525984040653,0.02224279623428419,-0.022248300499334565,-111.11014705750569,-0.360162028136861,-0.9328897649177758,2.5901946680600076,92.65306825565305,-0.04628823085398139,0.9989281253846087,-21.580607142575374,6,4,3,2,3,1
