idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
9586,-89.2671428571429,-90.67285714285721,-87.9,-89.78,-90.9375,-87.60642857142858,-86.34983333333332,-83.904,-96.92,-8.04648,-34.94576,1.4057142857143106,-1.3671428571428947,-2.7728571428572053,1.1574999999999989,-2.173571428571421,-3.33107142857142,-2.4458333333333258,10.57016666666668,13.016000000000005,0.7665885794397765,0.7189935911360081,1.657281295963723,116.19710572663698,-0.4414605275811482,0.8972806710209321,-2.0325275193624104,-9.601901264042068,0.9859905025873812,-0.16680146524381498,-0.1691714725508044,53.84757142688826,0.5899354627089743,0.8074504008534198,1.3687097180861452,3,3,7,0,-4,-4
7338,-91.6217142857143,-92.96,-91.7320238095238,-78.58,-78.1325,-81.71428571428571,-88.57,-78.63,-96.3725,-8.05518,-34.95001,1.3382857142856892,0.11030952380949087,-1.2279761904761983,-0.4475000000000051,3.13428571428571,3.5817857142857146,-9.939999999999998,7.802500000000008,17.742500000000007,1.3189780106569169,0.6405925337725712,0.8698398244206009,170.42658468752737,-0.9860733100171372,0.16631123615633056,-0.16866011326626434,-113.28808818272336,-0.3953545486172155,-0.91852859557429,2.3233034722552657,88.97950852401176,0.017809994567216717,0.9998413894681074,56.139342754687824,6,3,4,3,2,-1
8926,-85.08,-94.0842857142857,-80.85857142857141,-96.78,-95.4775,-92.71,-82.5833333333333,-102.68799999999999,-79.08,-8.04951,-34.9598,9.004285714285698,-4.221428571428588,-13.22571428571429,-1.3024999999999949,-4.0700000000000065,-2.7675000000000125,20.104666666666702,-3.5033333333333014,-23.608000000000004,1.0921989104774632,1.7089370960510484,0.6758332521650232,-128.07305643332543,-0.6166657476260862,-0.7872250984977297,1.2765831433450423,-77.36384151200345,0.21875908402172625,-0.9757789007546614,-4.460518314557174,-18.052596292710227,0.9507724446632824,-0.30988991346767863,-0.3259348913686982,5,7,3,-2,2,4
8653,-84.945,-95.33142857142859,-89.7342857142857,-93.7,-95.5575,-93.71285714285708,-92.465,-96.34200000000001,-96.84,-8.05058,-34.95316,10.386428571428596,4.789285714285711,-5.5971428571428845,1.8575000000000017,0.01285714285707229,-1.8446428571429292,3.8769999999999953,4.375,0.4980000000000047,0.8021249553425231,0.9698792117822708,0.7401373927045212,-170.82721003194368,-0.9872120820725327,-0.15941237408060513,0.1614773329616652,-74.72684686070106,0.2634210620943051,-0.9646809545363214,-3.662125370183817,44.90443090075957,0.7082852478705912,0.7059263471842478,0.9966695611783032,3,4,3,-1,0,1
9243,-82.47,-90.59714285714293,-97.72,-96.4233333333333,-96.4825,-101.19,-93.75,-106.544,-97.85,-8.04844,-34.95893,8.127142857142928,15.25,7.122857142857073,0.05916666666669813,4.766666666666693,4.707499999999996,12.793999999999995,4.099999999999993,-8.694000000000003,0.9443419819370212,1.6469094054996496,0.7693248158379109,-126.00864914873614,-0.5879073716637206,-0.8089282553746382,1.3759450797248038,-72.61142034356844,0.2988505846565546,-0.9542999151474528,-3.1932342252037227,-8.486579507844317,0.9890504578914407,-0.1475777481354532,-0.14921154624413654,4,7,3,-3,1,4
8002,-88.98,-88.36857142857141,-91.43,-56.17,-76.92,-69.5471428571429,-88.2616666666667,-94.33200000000001,-97.6,-8.05223,-34.94768,-0.6114285714285899,2.450000000000003,3.0614285714285927,20.75,13.377142857142902,-7.3728571428571,6.070333333333294,9.338333333333297,3.2680000000000007,1.0844916359541052,0.3395087106007758,1.1772323066736203,153.9535172244075,-0.8984381099189637,0.4391001738159986,-0.4887372529818488,-77.58442934069548,0.21500073898128408,-0.9766138859536566,-4.542374554529653,73.12380765634107,0.2903045914287609,0.9569342946072004,3.296311263619909,5,1,5,4,0,-4
8805,-82.88600000000002,-99.1675,-87.96,-101.57,-94.125,-94.7483333333333,-81.2733333333333,-97.1433333333333,-96.10111111111107,-8.05002,-34.95473,16.28149999999998,5.07399999999997,-11.20750000000001,-7.444999999999991,-6.821666666666688,0.6233333333333064,15.870000000000005,14.827777777777767,-1.042222222222236,0.7895328707377879,1.1532291550203404,0.6824084107751046,-157.59492540709908,-0.9245122792100112,-0.3811522603762307,0.41227387558543016,-74.02319025923904,0.2752482660603683,-0.9613731804199454,-3.492749270250058,30.80015478597889,0.8589585136309461,0.5120451853703106,0.5961233019343612,3,5,3,-2,0,2
7212,-81.58,-98.56857142857142,-84.2,-96.4316666666667,-93.13,-96.72,-87.905,-73.8364,-94.2117857142857,-8.0554,-34.95619,16.98857142857142,2.6200000000000045,-14.368571428571414,-3.301666666666705,0.2883333333332985,3.5900000000000034,-14.068600000000005,6.306785714285695,20.3753857142857,1.4031342699104588,1.2996074290200583,0.18869803800703566,-160.78156613361926,-0.9442705145496088,-0.3291704654919955,0.3485976321615853,-102.33259857593175,-0.2135862442693655,-0.9769242121366974,4.573909782807192,92.68735398793467,-0.046885980036998,0.998900247710436,-21.304881478902605,6,6,1,0,5,5
6929,-93.79,-99.5742857142857,-90.07857142857141,-95.9383333333333,-92.8475,-87.7557142857143,-87.24,-89.988,-56.91,-8.055860000000001,-34.95836,5.784285714285687,-3.7114285714285984,-9.495714285714287,-3.090833333333308,-8.182619047619,-5.091785714285692,2.7480000000000047,-30.33,-33.078,1.5441356229036718,1.5441498497816002,0.07834348979989714,-152.9979174431324,-0.8909900221918235,-0.4540228852762973,0.5095712342091183,-102.28079417401199,-0.2127028638496636,-0.977116928371498,4.593811811871586,-139.66807675683052,-0.7623078422543472,-0.6472146117305458,0.84902000983823,7,7,0,0,7,7
7772,-87.49285714285709,-89.08714285714291,-90.1228571428571,-67.33,-76.96,-83.10857142857141,-88.5633333333333,-91.13,-97.255,-8.053230000000001,-34.948879999999996,1.5942857142858171,2.6300000000000097,1.0357142857141923,9.629999999999997,15.77857142857141,6.148571428571415,2.5666666666666917,8.691666666666691,6.125,1.1381521440459257,0.4653652453110678,1.0207772715128036,162.41163862356584,-0.9532520692187492,0.30217626069923675,-0.31699512695198184,-94.63439877872007,-0.0807973479155154,-0.9967305496320552,12.3361790373896,76.91174100600574,0.22645171629148364,0.9740223920365698,4.301236519589146,5,2,4,3,1,-2
6652,-88.4971428571429,-92.17415584415579,-88.13857142857141,-94.375,-77.19,-74.36,-90.6719444444444,-92.7552727272727,-95.8575,-8.05904,-34.9479,3.677012987012887,-0.3585714285714943,-4.035584415584381,-17.185000000000002,-20.015,-2.8299999999999983,2.0833282828282904,5.185555555555594,3.1022272727273053,1.7856491631276716,0.7676139377780296,1.1765554153749544,165.33891271131114,-0.9674398706457408,0.2531009614461235,-0.26161932035857194,-152.38426422880488,-0.8860763057160911,-0.463539405497013,0.5231371186733169,110.46702029099286,-0.3496681705386496,0.9368736150154694,-2.6793219799567507,8,3,5,5,3,-2
