rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-89.2977478192169,-97.91772627198877,-86.23358117732462,-96.88971928286242,-92.8283980326824,-88.83410875986088,-85.49256859291019,-86.97341542439207,-65.0426988440948,8,8,2,0,6,6,-8.05955,-34.95985
-89.36251368881025,-97.81744168691601,-87.15476684132429,-96.89615333332577,-92.83664950846699,-89.14565813424704,-85.49256859291019,-86.11823108529227,-65.0426988440948,8,8,2,0,6,6,-8.05955,-34.959648082191784
-89.54622382976156,-97.79937844288729,-87.15476684132429,-96.89615333332577,-92.8328646667245,-89.77909348536942,-85.50303955038632,-81.68492277821343,-65.0426988440948,8,8,2,0,6,6,-8.05955,-34.95944616438357
-89.54622382976156,-97.80521913939351,-87.15476684132429,-96.89615333332577,-92.8328646667245,-89.90653547325323,-85.78777088093238,-79.47786098261669,-65.0426988440948,8,8,2,0,6,6,-8.05955,-34.959244246575345
-89.54622382976156,-97.75726449134096,-87.22979919223015,-97.5837286094289,-92.82882578838905,-91.4457417418503,-86.22786972014116,-78.60575291493056,-74.78541379722186,8,7,2,1,6,5,-8.05955,-34.959042328767126
-89.55288845796612,-97.75629080014713,-87.22979919223015,-97.90310028136841,-92.82882578838905,-91.4457417418503,-86.22786972014116,-78.60575291493056,-74.7756216252623,8,7,2,1,6,5,-8.05955,-34.958840410958906
-89.54616131359751,-97.75887386469809,-87.22979919223015,-97.90310028136841,-92.82882578838905,-91.4457417418503,-86.18180880160357,-78.60575291493056,-74.7756216252623,8,7,2,1,6,5,-8.05955,-34.958638493150694
-89.54616131359751,-97.80633914375844,-87.24311294454637,-97.90310028136841,-92.51908604483879,-91.4457417418503,-86.26220055013134,-78.32726400975572,-77.43849180274617,8,7,2,1,6,5,-8.05955,-34.95843657534247
-89.47728924067471,-98.24430836232945,-88.24911784989371,-97.85831101858514,-92.69390024645443,-91.4457417418503,-85.7527618319893,-78.28963495749575,-77.43849180274617,8,7,2,1,6,5,-8.05955,-34.95823465753425
-89.48308686032824,-98.25119480803508,-88.39332532199678,-97.85831101858514,-92.69390024645443,-91.63766302398449,-86.80314898036974,-78.27822059742816,-77.41555978890838,8,7,2,1,6,5,-8.05955,-34.958032739726036
-91.1695423429662,-98.00537019687604,-91.24366612479237,-99.43880125163273,-90.97317300906934,-93.7240234094625,-87.93483444389494,-73.88229870757296,-78.83695610203013,8,7,2,1,6,5,-8.05955,-34.95783082191781
-91.58644324521441,-97.8266203215572,-92.00518445140705,-99.74795303882921,-90.76018477935419,-93.50001138407565,-87.9379421835013,-73.88229870757296,-78.83695610203013,8,7,2,1,6,5,-8.05955,-34.95762890410959
-91.56160044666584,-97.73050825938137,-92.00518445140705,-99.74795303882921,-90.76018477935419,-92.80101080428915,-87.9379421835013,-73.83437185759011,-78.78666914644617,8,7,2,1,6,5,-8.05955,-34.95742698630137
-92.20368368528315,-97.72083271810449,-92.1125151988347,-99.90482622692363,-90.84294011035651,-92.80101080428915,-89.08394736615553,-72.75820017299235,-78.78666914644617,8,7,2,1,6,5,-8.05955,-34.957225068493145
-92.69529171684596,-97.72083271810449,-92.50676521064226,-99.85292298716419,-90.6525223356732,-92.64041141907438,-89.13000828469313,-72.75820017299235,-78.55404237256877,8,7,2,1,6,5,-8.05955,-34.957023150684925
-92.92940080243994,-97.72083271810449,-92.6455670111695,-99.99565355755821,-90.43570191143536,-92.64041141907438,-89.0939233785357,-72.61636324008055,-78.55404237256877,8,7,2,1,6,5,-8.05955,-34.95682123287671
-93.02344704374791,-97.71963479024731,-92.54835710687391,-99.98289213698074,-88.37312113108379,-92.72704363272487,-88.99390760941094,-72.59815217579663,-78.60749519684987,8,6,2,2,6,4,-8.05955,-34.95661931506849
-92.97430577544348,-97.73711016830948,-92.54906229250193,-99.88893090233,-88.37312113108379,-92.5761298873637,-89.77166824947673,-73.14255749743519,-78.60749519684987,8,6,2,2,6,4,-8.05955,-34.956417397260275
-92.6052344802717,-97.73711016830948,-92.55308327301027,-99.89126662301969,-88.37690597282625,-92.55803498138737,-89.77166824947673,-73.15940192988305,-80.46481229605467,8,6,2,2,6,4,-8.05955,-34.956215479452055
-92.60387023368584,-97.73959579360918,-92.20249724081823,-100.0619197815584,-88.38781092891097,-92.29683055937248,-89.8544117177849,-73.15940192988305,-80.4530126649925,8,6,2,2,6,4,-8.05955,-34.956013561643836
-92.62801197330722,-97.80178296244732,-92.20249724081823,-100.18150923006365,-88.5769603568073,-92.29683055937248,-89.87395024978274,-73.42385992203066,-81.09658608671538,8,6,2,2,6,4,-8.05955,-34.955811643835624
-92.6991949012282,-97.74775987611237,-92.75819313576292,-100.21573111094929,-88.5769603568073,-92.29683055937248,-89.98158592310543,-73.68280921049863,-90.01346943915155,8,6,2,2,6,4,-8.05955,-34.9556097260274
-92.52858533443329,-97.61835342716783,-92.55372360774679,-100.33323741558584,-88.5769603568073,-92.29059882048305,-90.83647731925717,-74.15580263234307,-92.92634704347712,8,6,2,2,6,4,-8.05955,-34.95540780821918
-92.28698858286282,-97.61835342716783,-92.41093042112914,-99.8509872642422,-88.52016835672951,-91.92061766316885,-91.6066707378687,-74.33155776486309,-92.92634704347712,8,6,2,2,6,4,-8.05955,-34.95520589041096
-92.30880416137023,-97.56921782932034,-92.27223079849408,-99.13143895390415,-88.04619314691327,-91.98505774002895,-91.63880605628242,-74.33155776486309,-92.92634704347712,8,6,2,2,6,4,-8.05955,-34.95500397260274
-92.30934617069735,-97.53057141115087,-92.27816300529713,-98.91254896797736,-87.90200651598167,-92.1246936981441,-91.63880605628242,-74.26654784758153,-92.8065735232188,8,6,2,2,6,4,-8.05955,-34.95480205479452
-92.30247520861003,-97.5377065840245,-92.36550998737906,-99.01403874979898,-87.87250200064643,-92.34695073209879,-91.27789489767635,-74.90312809788573,-94.48320772927872,8,6,3,2,5,3,-8.05955,-34.9546001369863
-92.29886619013016,-96.93453658518284,-92.21518368887564,-98.9825023111804,-87.81082874097565,-92.37947908842388,-91.2233259216646,-75.06502890265419,-94.13803383330514,8,6,3,2,5,3,-8.05955,-34.954398219178074
-92.04965727498669,-95.61185679935792,-91.31312790257157,-98.92471693536415,-82.90609561162978,-87.24393920501578,-90.67231397636465,-75.30812865113978,-94.16277703700264,8,5,3,3,5,2,-8.05955,-34.954196301369855
-92.4197652588435,-95.58048504622026,-91.30531463637188,-98.937242165061,-82.90609561162978,-86.95572187232763,-90.48818096564123,-75.30812865113978,-94.12577294630049,8,5,3,3,5,2,-8.05955,-34.95399438356164
-92.4197652588435,-95.38883997489408,-91.30770846764842,-98.92860926433984,-82.55973062941364,-84.963145639343,-90.34144112041628,-74.90214982555294,-94.13623089403222,8,5,3,3,5,2,-8.05955,-34.95379246575342
-92.75538484898823,-95.25210933605574,-91.30770846764842,-98.70444917038465,-81.91618314984774,-84.65424233656442,-90.34144112041628,-74.60115499080659,-94.16173253685085,8,5,3,3,5,2,-8.05955,-34.953590547945204
-93.03530307180296,-94.92623585111336,-91.1640325509143,-98.62444850411181,-81.91618314984774,-84.67710770133053,-90.3229759404975,-74.58598935781481,-94.23352263128649,8,5,3,3,5,2,-8.05955,-34.953388630136985
-93.01575727699257,-94.92262613708056,-91.1640325509143,-98.49086633328909,-81.91618314984774,-84.60893014612435,-90.34081696257293,-74.78875351921072,-94.34962455098308,8,5,3,3,5,2,-8.05955,-34.953186712328765
-93.01575727699257,-94.92837724370872,-91.1640325509143,-98.40425149008765,-81.91618314984774,-84.60893014612435,-90.2936398483245,-75.52293083436909,-95.21968084409392,8,5,3,3,5,2,-8.05955,-34.952984794520546
-93.01575727699257,-93.69202623143656,-91.1640325509143,-98.40425149008765,-81.91618314984774,-85.20855842742873,-90.210803315953,-75.52293083436909,-95.2307554522806,8,5,3,3,5,2,-8.05955,-34.95278287671233
-93.01575727699257,-90.77925060112062,-91.1640325509143,-97.99620108402806,-81.91618314984774,-85.22553691178966,-90.86565335316044,-75.52711720499228,-95.27115252975763,8,5,3,3,5,2,-8.05955,-34.95258095890411
-93.01575727699257,-90.77925060112062,-91.1640325509143,-97.8339655779369,-81.91618314984774,-85.22553691178966,-90.84780040284893,-75.52711720499228,-95.28565106340712,8,5,3,3,5,2,-8.05955,-34.95237904109589
-93.03047538518312,-90.93668167082345,-91.1640325509143,-97.8339655779369,-81.91618314984774,-85.52594700683309,-90.84780040284893,-75.51613543237791,-95.29482291564017,8,5,3,3,5,2,-8.05955,-34.952177123287676
