rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-90.15341682737984,-97.6651531229728,-87.6018134876158,-95.01370192676144,-93.25819458551209,-90.82022810602295,-87.23059461393896,-91.68783648333708,-68.33791426791035,8,8,2,0,6,6,-8.05955,-34.95985
-90.13800890289478,-97.6651531229728,-87.61328480193802,-95.01370192676144,-93.25819458551209,-90.82022810602295,-87.21577143323336,-91.42447689062477,-68.30173062218327,8,8,2,0,6,6,-8.05955,-34.959648082191784
-90.13800890289478,-97.6651531229728,-87.91849005343035,-95.01370192676144,-93.25819458551209,-90.82022810602295,-87.35749033318548,-90.59102924097704,-68.30173062218327,8,8,2,0,6,6,-8.05955,-34.95944616438357
-90.13800890289478,-97.6651531229728,-87.91849005343035,-95.01370192676144,-93.25819458551209,-91.04618429779087,-87.56505541478523,-83.70067910597635,-68.30173062218327,8,8,2,0,6,6,-8.05955,-34.959244246575345
-90.13800890289478,-97.46570720324533,-87.93175679331823,-95.01370192676144,-93.26509855203928,-91.08538036281558,-87.56505541478523,-83.64214902677693,-77.8255136772143,8,7,2,1,6,5,-8.05955,-34.959042328767126
-90.13800890289478,-97.46570720324533,-87.93175679331823,-95.01370192676144,-93.26509855203928,-91.08538036281558,-87.56505541478523,-83.64214902677693,-77.8255136772143,8,7,2,1,6,5,-8.05955,-34.958840410958906
-90.13800890289478,-97.46570720324533,-87.93175679331823,-95.10162147904607,-93.26509855203928,-91.16998394719224,-87.56505541478523,-83.48479163700587,-77.75592666857496,8,7,2,1,6,5,-8.05955,-34.958638493150694
-90.13800890289478,-97.46570720324533,-87.94415160593884,-95.10162147904607,-93.24978680359597,-91.16998394719224,-87.58116738654621,-82.89792795889817,-77.56238272631289,8,7,2,1,6,5,-8.05955,-34.95843657534247
-89.99821829818234,-97.60292182821293,-88.77287839466676,-95.8182815739898,-93.389999046094,-91.16998394719224,-87.55575816519594,-82.41955937702159,-78.26050958820436,8,7,2,1,6,5,-8.05955,-34.95823465753425
-89.99821829818234,-97.59462603343559,-89.50055215768637,-95.8182815739898,-93.389999046094,-91.16998394719224,-87.55575816519594,-82.41955937702159,-78.7393108473928,8,7,2,1,6,5,-8.05955,-34.958032739726036
-91.37301134519186,-97.401502076601,-91.5097886185429,-97.2800518736425,-92.70906305389757,-92.37173915065313,-88.85747302165741,-78.85064894176662,-83.07248899185187,8,7,2,1,6,5,-8.05955,-34.95783082191781
-91.36989936399564,-97.401502076601,-91.88853913498085,-97.27565180769686,-92.04447389592134,-92.37173915065313,-89.15598924498094,-79.19817053893253,-83.47680913882228,8,7,2,1,6,5,-8.05955,-34.95762890410959
-91.36989936399564,-97.401502076601,-91.89022096479744,-97.27565180769686,-92.0307846573111,-92.31963783946651,-89.52774219556879,-78.3702880002939,-83.30304907667168,8,7,2,1,6,5,-8.05955,-34.95742698630137
-91.88621477328122,-97.401502076601,-91.89692476564565,-97.27565180769686,-92.13312366295044,-92.31963783946651,-89.52774219556879,-76.5076202422402,-83.11017330334141,8,7,2,1,6,5,-8.05955,-34.957225068493145
-92.65213773921906,-97.401502076601,-91.8864243813555,-97.27565180769686,-92.13312366295044,-92.31963783946651,-89.6690141415427,-76.5076202422402,-83.09406179476245,8,7,2,1,6,5,-8.05955,-34.957023150684925
-92.72303520657408,-97.401502076601,-92.27025662517192,-97.65365059953558,-92.12081633697076,-92.33715222218866,-89.6690141415427,-75.96890669853347,-83.09406179476245,8,7,2,1,6,5,-8.05955,-34.95682123287671
-92.5765158835584,-97.401502076601,-92.25922886543226,-97.78732415457634,-89.24548462378898,-92.35336092375816,-89.76867954867204,-75.96890669853347,-82.83991988951995,8,6,2,2,6,4,-8.05955,-34.95661931506849
-92.5765158835584,-97.401502076601,-92.25922886543226,-97.82234854089847,-89.24548462378898,-92.35336092375816,-89.54457011201686,-75.96890669853347,-82.89695757898524,8,6,2,2,6,4,-8.05955,-34.956417397260275
-92.5765158835584,-97.401502076601,-92.26336934447157,-97.55369133046922,-89.24548462378898,-92.35336092375816,-89.54457011201686,-75.96890669853347,-83.01006886346038,8,6,2,2,6,4,-8.05955,-34.956215479452055
-92.5765158835584,-97.401502076601,-92.26336934447157,-97.52331501361387,-89.24548462378898,-91.9105842918543,-89.54457011201686,-75.97011775755756,-83.01006886346038,8,6,2,2,6,4,-8.05955,-34.956013561643836
-92.5765158835584,-97.31753520594322,-92.24393298742226,-97.35957012720158,-89.28357027608294,-91.87612586085864,-89.54457011201686,-76.58412340222561,-83.17497933176075,8,6,2,2,6,4,-8.05955,-34.955811643835624
-92.65602075152019,-97.23352192923386,-92.25444741875224,-97.35957012720158,-89.28357027608294,-91.87612586085864,-89.41291473861494,-76.58412340222561,-86.78032796599078,8,6,2,2,6,4,-8.05955,-34.9556097260274
-92.439703760723,-97.28820124569387,-92.2455531411737,-97.35957012720158,-89.28357027608294,-91.87612586085864,-89.41291473861494,-76.58412340222561,-88.67670410236963,8,6,2,2,6,4,-8.05955,-34.95540780821918
-92.0523834350122,-97.33109591610037,-91.97045102264208,-97.38810394849286,-89.28357027608294,-91.61867635475541,-89.41291473861494,-76.58412340222561,-88.67670410236963,8,6,2,2,6,4,-8.05955,-34.95520589041096
-91.971358258121,-97.2851629976755,-91.70821237801144,-97.38810394849286,-89.22244579779051,-91.61867635475541,-89.41291473861494,-76.58412340222561,-88.67670410236963,8,6,2,2,6,4,-8.05955,-34.95500397260274
-91.971358258121,-97.2851629976755,-91.70821237801144,-97.38810394849286,-88.95719569648342,-91.61867635475541,-89.41291473861494,-76.58412340222561,-88.67670410236963,8,6,2,2,6,4,-8.05955,-34.95480205479452
-91.98505645326206,-97.2851629976755,-91.70821237801144,-97.40771003399216,-88.95719569648342,-91.61867635475541,-89.41291473861494,-76.58412340222561,-91.83978288951424,8,6,3,2,5,3,-8.05955,-34.9546001369863
-91.98505645326206,-97.2851629976755,-91.64734413930066,-97.40771003399216,-88.95719569648342,-91.61867635475541,-89.41291473861494,-76.77908427388508,-91.6872839111396,8,6,3,2,5,3,-8.05955,-34.954398219178074
-91.27150341003671,-96.89585298308556,-91.58200327024556,-97.40771003399216,-83.3350791338004,-85.55862335225714,-89.36953056126755,-78.89799526119856,-92.19736897443754,8,5,3,3,5,2,-8.05955,-34.954196301369855
-91.28445779139469,-96.24530542257338,-91.58200327024556,-97.40771003399216,-83.3350791338004,-85.55862335225714,-89.40209835362042,-78.90472967632769,-92.23166024356551,8,5,3,3,5,2,-8.05955,-34.95399438356164
-91.30577291109036,-96.24146921728531,-91.58200327024556,-97.40771003399216,-82.78232162372375,-85.55862335225714,-90.04652828762886,-76.36963215297489,-93.58065981281428,8,5,3,3,5,2,-8.05955,-34.95379246575342
-91.30577291109036,-95.54388437084745,-91.65907387863936,-97.40771003399216,-82.83244169166376,-85.55862335225714,-90.04652828762886,-76.36963215297489,-94.40484763949692,8,5,3,3,5,2,-8.05955,-34.953590547945204
-91.59835679964807,-95.2779545600905,-91.65907387863936,-97.40771003399216,-82.83244169166376,-85.55862335225714,-89.97919969237098,-76.36963215297489,-94.30849478137492,8,5,3,3,5,2,-8.05955,-34.953388630136985
-91.63471046624755,-95.21364587995774,-91.65907387863936,-97.2149086103352,-82.83244169166376,-85.55862335225714,-89.97919969237098,-76.66248457336472,-94.38041561333452,8,5,3,3,5,2,-8.05955,-34.953186712328765
-92.99708696662724,-94.73605607113092,-91.65907387863936,-97.15948716460292,-82.83244169166376,-85.55862335225714,-89.97919969237098,-76.91184452426313,-94.75169437618895,8,5,3,3,5,2,-8.05955,-34.952984794520546
-93.05379765612692,-93.89159306029995,-91.65907387863936,-96.90056328524106,-82.72078434335691,-85.55862335225714,-89.99016234408406,-76.8978612772892,-95.02054385554985,8,5,3,3,5,2,-8.05955,-34.95278287671233
-93.05379765612692,-91.31632245958406,-91.65907387863936,-96.89892356065373,-82.72078434335691,-85.55862335225714,-89.99016234408406,-76.8978612772892,-94.80504643289652,8,5,3,3,5,2,-8.05955,-34.95258095890411
-93.10230998832942,-91.48284103539,-91.634085638879,-96.89892356065373,-82.63180581633951,-85.14144162540367,-89.99016234408406,-76.9025096042005,-94.80872975910843,8,5,3,3,5,2,-8.05955,-34.95237904109589
-93.10230998832942,-90.871642428394,-91.634085638879,-96.89892356065373,-82.63180581633951,-85.14144162540367,-89.99016234408406,-77.19159356782698,-94.87226273625878,8,5,3,3,5,2,-8.05955,-34.952177123287676
