rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-90.49768725281523,-97.87290079830757,-87.2843879780927,-95.03854777738329,-93.5274002764619,-90.01843817925025,-88.83951194781606,-91.9928153313368,-68.45294359275024,8,8,2,0,6,6,-8.05955,-34.95985
-90.49768725281523,-97.87290079830757,-87.43558909524315,-95.03854777738329,-93.5274002764619,-90.01843817925025,-88.83951194781606,-91.54133436715107,-68.41535892793657,8,8,2,0,6,6,-8.05955,-34.959648082191784
-90.48841736483143,-97.87290079830757,-87.47307560091406,-95.03854777738329,-93.5274002764619,-90.21022558596752,-88.8411603180967,-89.11208710348427,-68.41535892793657,8,8,2,0,6,6,-8.05955,-34.95944616438357
-90.48841736483143,-97.87290079830757,-87.49136699202525,-95.03854777738329,-93.5274002764619,-90.32694344346694,-88.8411603180967,-81.64327841929249,-68.41535892793657,8,8,2,0,6,6,-8.05955,-34.959244246575345
-90.4937781012252,-97.39117162742008,-87.61723146451422,-95.03854777738329,-93.5389777968885,-90.73783824577208,-88.70500050022206,-81.70690599700995,-74.56045909598501,8,7,2,1,6,5,-8.05955,-34.959042328767126
-90.4937781012252,-97.39117162742008,-87.61723146451422,-95.03854777738329,-93.54429858063885,-90.82087688516566,-88.73551523820835,-81.74597675360931,-74.69879690724916,8,7,2,1,6,5,-8.05955,-34.958840410958906
-90.4937781012252,-97.39117162742008,-87.61723146451422,-95.03854777738329,-93.54429858063885,-90.82087688516566,-88.73551523820835,-81.74597675360931,-74.83019173157888,8,7,2,1,6,5,-8.05955,-34.958638493150694
-90.4937781012252,-97.39117162742008,-87.63355271603093,-95.03854777738329,-93.52847759072228,-90.91582350370943,-88.73551523820835,-81.74597675360931,-74.83019173157888,8,7,2,1,6,5,-8.05955,-34.95843657534247
-90.35452845505002,-97.6435165832356,-88.02269209410895,-95.9580408926013,-93.63128600816204,-90.91582350370943,-88.71003857739967,-81.51025302409342,-74.78459988129134,8,7,2,1,6,5,-8.05955,-34.95823465753425
-90.61125839423764,-97.6435165832356,-88.0293486264584,-95.9580408926013,-93.62306029725107,-90.78641357421377,-89.01987640431389,-80.79996396959903,-74.72887643254789,8,7,2,1,6,5,-8.05955,-34.958032739726036
-91.54691123116258,-97.36614993523136,-91.723129547459,-97.09163100587385,-93.11727314179764,-92.60778199907269,-89.34939141257114,-78.67977248915759,-78.34337103988227,8,7,2,1,6,5,-8.05955,-34.95783082191781
-91.52168988471024,-97.36614993523136,-91.9196820877977,-97.087276204075,-92.91126029291898,-92.40924640408319,-89.34939141257114,-78.67977248915759,-78.37870771567471,8,7,2,1,6,5,-8.05955,-34.95762890410959
-91.52168988471024,-97.36614993523136,-91.96262207240179,-97.087276204075,-92.86770085304798,-92.30832853587404,-89.34939141257114,-78.67977248915759,-78.37870771567471,8,7,2,1,6,5,-8.05955,-34.95742698630137
