rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-92.89814288279032,-96.93388080753813,-92.09193619864969,-99.62640727839786,-88.19646018398565,-91.27460101428943,-89.77850642993847,-73.85490742558936,-90.94200879486016,8,6,2,2,6,4,-8.05955,-34.95540780821918
-92.42066965840084,-96.93388080753813,-91.7949091783303,-99.62640727839786,-88.19646018398565,-91.20999682873152,-90.22522470717354,-73.83883655428752,-91.09794334957205,8,6,2,2,6,4,-8.05955,-34.95520589041096
-92.19720551338881,-96.93517850774374,-91.49587796298405,-99.49238321588017,-88.19646018398565,-91.1784241369733,-90.3996156949942,-73.85346550869079,-91.09616896970293,8,6,2,2,6,4,-8.05955,-34.95500397260274
-92.19228946050391,-96.96066803692213,-91.48292030104405,-98.90618603991352,-88.25658680177071,-91.23633202447658,-90.44459118833515,-74.0764534206418,-91.03882194013002,8,6,2,2,6,4,-8.05955,-34.95480205479452
-92.01653756795379,-96.92645641935185,-91.54877942619477,-98.97023677448963,-88.25658680177071,-90.77791257689891,-90.475748805602,-74.34612101178472,-93.91003597314636,8,6,3,2,5,3,-8.05955,-34.9546001369863
-91.9863384435606,-96.81127070744164,-91.53718776681515,-98.97023677448963,-88.24174302890523,-90.98830788467545,-90.32622514256292,-74.48862919659716,-93.87517473284758,8,6,3,2,5,3,-8.05955,-34.954398219178074
-92.0410081218275,-95.44604998072457,-90.96267743417822,-98.78054881453481,-82.7355187980686,-84.52229701022767,-90.07109234197983,-74.80079306144955,-94.00375010577262,8,5,3,3,5,2,-8.05955,-34.954196301369855
-92.0410081218275,-95.35954319074301,-91.05294243840721,-98.55580837108084,-82.7355187980686,-84.52229701022767,-89.70784638983059,-74.80079306144955,-93.78770538922792,8,5,3,3,5,2,-8.05955,-34.95399438356164
-92.0410081218275,-94.96088659739107,-91.05294243840721,-98.55580837108084,-82.2572301472337,-84.52407109176478,-89.53140132245571,-74.80079306144955,-93.72673837272757,8,5,3,3,5,2,-8.05955,-34.95379246575342
-92.77599434360529,-94.47084530632151,-91.11824648728913,-98.42024454019587,-82.2251727375288,-84.5166651443647,-89.31439227245608,-74.80079306144955,-93.72673837272757,8,5,3,3,5,2,-8.05955,-34.953590547945204
-92.77599434360529,-94.45911710644276,-91.11824648728913,-98.3656475194536,-82.2251727375288,-84.47998299938135,-89.18980525479809,-74.77405227462658,-94.04227387161345,8,5,3,3,5,2,-8.05955,-34.953388630136985
-92.77599434360529,-94.230646824196,-91.11824648728913,-98.39822894655431,-82.2251727375288,-84.3844776571161,-89.28093848916632,-74.77405227462658,-94.1866443374844,8,5,3,3,5,2,-8.05955,-34.953186712328765
-92.6962197925553,-94.1269909254408,-91.10656733358354,-98.39528187175544,-82.2251727375288,-84.3844776571161,-89.22947314401449,-74.77405227462658,-95.14791485379787,8,5,3,3,5,2,-8.05955,-34.952984794520546
-92.53693652070152,-94.07419447025913,-91.09154591051228,-98.39528187175544,-82.2251727375288,-84.3844776571161,-89.22947314401449,-74.77405227462658,-95.01398322582048,8,5,3,3,5,2,-8.05955,-34.95278287671233
-92.53693652070152,-94.07701921074171,-91.09154591051228,-98.2583139586535,-82.2251727375288,-84.3844776571161,-89.22947314401449,-74.7810833308899,-95.03860417105447,8,5,3,3,5,2,-8.05955,-34.95258095890411
-92.52977096264178,-91.92531947662512,-91.09154591051228,-98.2583139586535,-82.2251727375288,-84.37386790652752,-89.22211765203426,-74.78154259995149,-95.16804649709654,8,5,3,3,5,2,-8.05955,-34.95237904109589
-92.92503749000706,-91.36087295511406,-91.30002860756031,-98.2583139586535,-82.2251727375288,-84.37386790652752,-89.64666194455812,-74.78154259995149,-95.16804649709654,8,5,3,3,5,2,-8.05955,-34.952177123287676
-93.00394914566469,-91.55434838511269,-91.91829420008742,-98.02696298569526,-81.1982993646113,-84.42467121697703,-88.76060995147947,-83.5759657890423,-95.70106207177784,8,5,3,3,5,2,-8.05955,-34.95197520547946
-92.95455301648441,-91.57761361737656,-91.92209614557629,-95.697838137753,-81.1982993646113,-84.42467121697703,-88.59473666378545,-83.5759657890423,-95.66117150498563,8,5,4,3,4,1,-8.05955,-34.95177328767124
-93.20439269135885,-91.57761361737656,-91.92209614557629,-95.94820115333776,-81.1982993646113,-84.41730176795647,-89.22336163720627,-83.5759657890423,-95.38034656688362,8,5,4,3,4,1,-8.05955,-34.95157136986302
-92.64340654384165,-91.76476524260296,-91.92209614557629,-95.97334617762772,-80.99044000777236,-81.76505236254249,-89.57586802902989,-83.5759657890423,-95.38034656688362,8,4,4,4,4,0,-8.05955,-34.9513694520548
-92.80382067306394,-91.70625926535007,-91.63638066149393,-95.95412957043042,-80.99044000777236,-81.75234675012895,-91.45980024920229,-83.5759657890423,-95.48182998129411,8,4,4,4,4,0,-8.05955,-34.95116753424658
-92.80382067306394,-91.62189393187992,-91.63638066149393,-95.99037131198313,-80.99044000777236,-81.75234675012895,-91.51403899497242,-83.5759657890423,-95.61552672261257,8,4,4,4,4,0,-8.05955,-34.95096561643836
-93.00671617969836,-91.69174315477771,-91.88055928974606,-95.99037131198313,-80.99044000777236,-81.72666037476435,-91.51403899497242,-82.99389691994783,-95.53263859864796,8,4,4,4,4,0,-8.05955,-34.95076369863014
-93.00671617969836,-91.8959337611109,-92.02197953328938,-95.99232226977686,-80.99044000777236,-81.73587205780608,-91.51403899497242,-82.99389691994783,-95.57145590001628,8,4,4,4,4,0,-8.05955,-34.95056178082192
-93.01939954264576,-92.11360928212,-92.5585381174774,-95.9675669812727,-81.12063980433673,-81.76842966920049,-91.21031429116286,-83.01894187511435,-95.97125326154058,8,4,4,4,4,0,-8.05955,-34.9503598630137
-93.43945060352543,-92.76657098659963,-92.52705844920521,-96.01751257503241,-81.330582484205,-81.753011007071,-91.12479043992286,-83.01224587004948,-95.99612278183979,8,4,4,4,4,0,-8.05955,-34.950157945205476
-93.44488743085141,-92.94462231432466,-92.52190773096079,-96.43668551702088,-81.33943047007729,-81.75123692553389,-91.11038982766891,-82.99436396478677,-95.99426064627104,8,4,4,4,4,0,-8.05955,-34.94995602739726
-93.44488743085141,-92.94462231432466,-92.4316427267318,-96.47883249049885,-81.65041344484136,-81.75123692553389,-91.10790422512541,-83.20391834769377,-95.99426064627104,8,4,4,4,4,0,-8.05955,-34.949754109589044
-93.09768525216568,-93.15379761991235,-92.33021276547913,-96.41129222437672,-81.63692262120085,-81.75123692553389,-91.06751191871169,-83.20391834769377,-95.99053217566092,8,4,4,4,4,0,-8.05955,-34.949552191780825
-93.00559892416544,-93.15332100345283,-92.17773449563559,-96.40366403011521,-81.73712205089029,-81.70601745533605,-91.02302406309714,-83.25185790464721,-95.94078388834042,8,4,4,4,4,0,-8.05955,-34.949350273972605
-92.88950398399624,-93.03469046627659,-92.17773449563559,-96.27973189563903,-82.16269555577435,-81.69253953513095,-93.54388858453292,-84.35046922952736,-95.92247850115835,8,4,5,4,3,-1,-8.05955,-34.949148356164386
