rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-90.98764330114004,-97.37101148455099,-89.44544964959093,-95.0417032689519,-92.98656722296907,-90.38223728321829,-88.22416723344706,-91.07310044634654,-68.07546808070232,8,8,2,0,6,6,-8.05955,-34.95985
-90.98764330114004,-97.37101148455099,-89.47973433537796,-95.0417032689519,-92.98656722296907,-90.39714058616913,-88.07657460219478,-87.84618981393709,-68.04913811675576,8,8,2,0,6,6,-8.05955,-34.959648082191784
-90.88711873261951,-97.37101148455099,-89.47973433537796,-95.0417032689519,-92.98656722296907,-90.77004147617151,-88.06893060751669,-84.70241731151357,-68.04913811675576,8,8,2,0,6,6,-8.05955,-34.95944616438357
-90.88711873261951,-97.37101148455099,-89.33681885922647,-95.0417032689519,-92.98656722296907,-90.93232168054304,-87.71155942453775,-79.29090998938483,-68.04913811675576,8,8,2,0,6,6,-8.05955,-34.959244246575345
-90.88711873261951,-97.33257159837187,-89.34009770618873,-95.0417032689519,-92.99727778131987,-90.9529883670273,-87.77320645567914,-79.20754192712516,-74.84278727713362,8,7,2,1,6,5,-8.05955,-34.959042328767126
-90.77861267961693,-97.33257159837187,-89.34009770618873,-95.0665857787458,-92.99727778131987,-90.97988944239292,-87.87430794893919,-77.83359499448147,-74.84278727713362,8,7,2,1,6,5,-8.05955,-34.958840410958906
-90.77861267961693,-97.33257159837187,-89.34009770618873,-95.08780781099752,-92.99727778131987,-91.07013077148434,-87.87430794893919,-77.83359499448147,-75.23065967827368,8,7,2,1,6,5,-8.05955,-34.958638493150694
-90.80102949776196,-97.33257159837187,-89.34009770618873,-95.08780781099752,-92.99727778131987,-91.10583479864631,-87.9005871043491,-77.83359499448147,-75.30108324724915,8,7,2,1,6,5,-8.05955,-34.95843657534247
-90.76796498767072,-97.62283057632663,-89.38823381853605,-96.15833555834274,-93.42650307950107,-91.10583479864631,-87.84464967665151,-77.83359499448147,-75.27524616250923,8,7,2,1,6,5,-8.05955,-34.95823465753425
-90.76796498767072,-97.62283057632663,-89.43628681142971,-96.3672827817968,-93.42650307950107,-91.0386601322212,-88.24456511666814,-77.83359499448147,-75.20184935793536,8,7,2,1,6,5,-8.05955,-34.958032739726036
-91.28711261482664,-97.42857677898337,-90.96216567844928,-97.95873138111385,-92.9406873226672,-92.2810182865622,-88.60399168940567,-73.36846180836173,-78.82236526695685,8,7,2,1,6,5,-8.05955,-34.95783082191781
-91.24065978455984,-97.42857677898337,-90.94138279830132,-97.95873138111385,-92.39476163123206,-92.25781184056774,-88.60399168940567,-73.713402627764,-78.87404682261871,8,7,2,1,6,5,-8.05955,-34.95762890410959
-91.24065978455984,-97.42857677898337,-91.21298362324379,-97.96147376379145,-92.39088289273168,-92.14745081542075,-88.60399168940567,-72.87463800360071,-78.87404682261871,8,7,2,1,6,5,-8.05955,-34.95742698630137
-92.25992923604821,-97.42857677898337,-91.4913875362476,-97.96147376379145,-91.83376437444073,-92.14745081542075,-88.59919719298834,-72.87463800360071,-78.69019635857295,8,7,2,1,6,5,-8.05955,-34.957225068493145
-92.96316772233814,-97.42857677898337,-91.61604422571898,-97.96147376379145,-91.83376437444073,-92.14745081542075,-88.73341566986143,-72.87463800360071,-78.67297406546432,8,7,2,1,6,5,-8.05955,-34.957023150684925
-92.99487754888641,-97.42857677898337,-92.02369616363885,-98.34952605943006,-91.83784170256186,-92.14745081542075,-88.73341566986143,-72.87463800360071,-78.67297406546432,8,7,2,1,6,5,-8.05955,-34.95682123287671
-92.98817725583471,-97.42857677898337,-91.90250949937156,-98.40365592056831,-89.079004085538,-92.21917853124002,-89.43094322987629,-72.87463800360071,-78.37207908424132,8,6,2,2,6,4,-8.05955,-34.95661931506849
-92.98817725583471,-97.42857677898337,-91.90250949937156,-98.40365592056831,-89.079004085538,-92.21917853124002,-89.8352155204338,-72.87463800360071,-78.38744336818621,8,6,2,2,6,4,-8.05955,-34.956417397260275
