rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-89.45341580400923,-97.96376699239151,-88.09754433986656,-97.16668066822835,-93.4379556941855,-89.23680716551766,-84.067251780113,-87.88999900819697,-65.28704052505789,8,8,2,0,6,6,-8.05955,-34.95985
-89.45341580400923,-97.92783243406812,-88.09754433986656,-97.09162067950597,-93.4379556941855,-89.3248199935723,-84.15804449623184,-85.46482577948531,-65.28704052505789,8,8,2,0,6,6,-8.05955,-34.959648082191784
-89.46315833351606,-97.92665495634192,-88.74464416080099,-97.09162067950597,-93.4379556941855,-89.92475432236547,-84.17713992915905,-84.39643334535397,-65.28704052505789,8,8,2,0,6,6,-8.05955,-34.95944616438357
-89.46315833351606,-97.92665495634192,-88.74464416080099,-97.09162067950597,-93.44183959991086,-89.99241137543329,-84.17713992915905,-77.83085415030902,-65.28704052505789,8,8,2,0,6,6,-8.05955,-34.959244246575345
-89.46315833351606,-97.86378079266262,-89.05578260417055,-97.25908879129229,-93.10151515680587,-91.031824081968,-84.2066455128673,-77.82562462053973,-75.40711398286152,8,7,2,1,6,5,-8.05955,-34.959042328767126
-89.46315833351606,-97.98345559490906,-89.05578260417055,-97.68770681979437,-93.10151515680587,-91.02622512905523,-84.20170475929359,-77.5966967826658,-75.40711398286152,8,7,2,1,6,5,-8.05955,-34.958840410958906
-89.7550391781953,-97.98345559490906,-89.3226634002297,-97.91033412120605,-92.9615765789204,-91.04706580441828,-84.237537396902,-77.28644068570685,-75.54625135722434,8,7,2,1,6,5,-8.05955,-34.958638493150694
-89.7550391781953,-97.98345559490906,-89.3226634002297,-98.04773685141804,-92.9615765789204,-91.04706580441828,-84.31110366920196,-77.28644068570685,-76.21236486973496,8,7,2,1,6,5,-8.05955,-34.95843657534247
-89.75128010904339,-98.17505889728628,-89.99845097377329,-97.86403808045355,-92.9615765789204,-91.04706580441828,-84.31110366920196,-77.22164386459288,-76.72781450673756,8,7,2,1,6,5,-8.05955,-34.95823465753425
-90.53166597838137,-97.88658695464709,-89.82307810919966,-97.88504066163486,-92.9615765789204,-91.04706580441828,-85.86587834001527,-77.22164386459288,-76.72781450673756,8,7,2,1,6,5,-8.05955,-34.958032739726036
-91.31824047139091,-97.60447546935345,-91.28203255410595,-98.90135672198942,-91.91854849887049,-93.42309164484006,-87.12122650060684,-73.24009175552908,-81.104707399735,8,7,2,1,6,5,-8.05955,-34.95783082191781
-91.61559573679205,-97.60297781669472,-91.531492986281,-98.89544507800802,-91.36935965047572,-93.41743699406065,-87.12122650060684,-73.29570076557991,-81.12228414702327,8,7,2,1,6,5,-8.05955,-34.95762890410959
-91.63369430172527,-97.58096311268407,-91.7906126565924,-98.83932696720579,-91.36935965047572,-92.74706321894251,-87.78659814759153,-72.92176032904116,-80.97287181344248,8,7,2,1,6,5,-8.05955,-34.95742698630137
-92.55148877626092,-97.58096311268407,-91.87573326075226,-98.87121479057696,-90.51110367583985,-92.74706321894251,-87.71264978460478,-72.13836635094867,-80.97287181344248,8,7,2,1,6,5,-8.05955,-34.957225068493145
-93.47106636108721,-97.58096311268407,-92.25436960013599,-98.7216262335273,-90.38554558901093,-92.607404830961,-87.40186074501085,-72.1032258307368,-80.64965268258622,8,7,2,1,6,5,-8.05955,-34.957023150684925
-93.60906514221952,-97.57995818130723,-92.39639680549796,-99.02633704025448,-90.30772178209827,-92.68968485179232,-87.40186074501085,-72.00914938110475,-80.64965268258622,8,7,2,1,6,5,-8.05955,-34.95682123287671
-93.25837792499912,-97.58081953135007,-92.39401639189285,-99.05518637628916,-88.91213013932851,-92.72521326730808,-87.4399496189522,-71.95630262260953,-80.66683286429323,8,6,2,2,6,4,-8.05955,-34.95661931506849
-93.2617332388913,-97.59466658789185,-92.39401639189285,-99.05012901069145,-88.91213013932851,-92.75299420892063,-87.73756317587295,-71.95630262260953,-80.68965177108305,8,6,2,2,6,4,-8.05955,-34.956417397260275
-93.03939615566065,-97.59606096760332,-92.34696284820058,-99.13804225384884,-88.88470939367295,-92.47253129814041,-87.78562372881028,-72.03821721148684,-80.68965177108305,8,6,2,2,6,4,-8.05955,-34.956215479452055
-93.00108371515837,-97.60618415257996,-92.3114957443482,-99.46324493555565,-88.90744379792866,-92.27097330697474,-87.80396911303284,-72.03821721148684,-80.96379560211493,8,6,2,2,6,4,-8.05955,-34.956013561643836
